General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
Max at [s];224;179;14,45900;5,42400;0,018000;69,425;81,18;-66,4300;0,000;100,882;30,300;0,005;585,050;677,050;27,40;1134,350;263,209;0,000;851,800;874,400;857,400;315,350;;;;;0,00;0,00;0,00;3,00;3,52;15,837;26,689;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;907,1144;43,87811;254,7553;0,20749998;0,20749998;0,00086;3,80328;160,1393;15,053687;0,208825;24,936537;28,857845;0,0529;5,2667;7,44;740,80;0,00;0,79;69,42;;892,096;892,245;9,1047076;16,77400;3,46600;0,00200;0,2069721;;1,88;179,00;;;
CO2Y 060s [kg/kg];2,1829;180;14,56100;5,43300;0,009000;71,725;82,67;-66,7100;0,000;100,882;30,300;0,005;583,950;671,950;27,40;1134,250;263,209;0,000;851,600;874,300;857,400;315,350;;;;;0,00;0,00;0,00;3,00;3,52;15,824;26,700;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;821,1367;19,98000;118,1029;0,41249998;0,41249998;-0,00116;1,67500;160,9605;15,315419;0,190600;25,322397;29,138427;0,0487;4,8538;7,48;745,66;0,00;0,69;62,31;;891,941;892,245;8,2417486;17,26600;2,98900;-0,01300;0,1837117;;1,60;180,00;;;
CO2Y 120s [kg/kg];2,1721;181;14,64100;5,45500;0,037000;70,450;81,49;-67,2000;0,000;100,882;30,300;0,005;581,750;663,950;27,40;1134,050;263,209;0,000;851,000;874,300;857,400;315,350;;;;;0,00;0,00;0,00;3,00;3,52;15,873;26,692;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;686,0307;18,82193;140,5323;0,36583337;0,36583337;0,00100;1,51220;161,6465;15,207357;0,205010;25,049001;28,588369;0,0514;5,1222;7,54;750,78;0,00;0,55;51,58;;891,177;891,188;6,8856897;17,87900;2,41900;0,00300;0,1541050;;1,11;181,00;;;
CO2Y 180s [kg/kg];2,1919;182;14,65200;5,43200;0,034000;73,125;83,18;-67,4000;0,000;100,882;30,300;0,005;577,850;652,550;27,40;1133,717;263,209;0,000;850,200;874,200;857,300;315,350;;;;;0,00;0,00;0,00;3,00;3,52;15,824;26,700;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;565,7587;35,67657;292,0156;0,15916667;0,15916667;0,00185;2,91231;162,2123;15,545576;0,184477;25,434441;28,722409;0,0465;4,6308;7,58;755,41;0,00;0,46;42,48;;889,719;891,188;5,6785202;18,47600;1,99100;0,00900;0,1239360;;0,91;182,00;;;
CO2Y 240s [kg/kg];--;183;14,62400;5,37800;0,037000;80,075;84,15;-67,5600;0,000;100,884;30,300;0,005;572,950;639,250;27,40;1133,283;263,209;0,000;848,800;874,300;857,300;315,350;;;;;0,00;0,00;0,00;3,00;3,52;15,816;26,703;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;469,0443;33,42815;318,4850;0,14083332;0,14083332;0,00238;2,63231;162,6813;16,336972;0,172925;26,502604;29,569404;0,0449;4,4688;7,63;759,88;0,00;0,37;34,92;;887,685;887,760;4,7077975;19,01500;1,52600;0,01200;0,0975047;;0,75;183,00;;;
CO2Y 300s [kg/kg];--;184;14,62800;5,23900;0,043000;77,075;83,19;-67,6800;0,000;100,884;30,300;0,005;566,750;624,150;27,40;1133,383;263,209;0,000;849,200;874,200;857,300;315,350;;;;;0,00;0,00;0,00;3,00;3,52;15,870;26,705;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;359,0946;40,80265;521,5425;0,08833330;0,08833330;0,00235;3,32064;163,0404;16,115450;0,184411;25,860340;28,479455;0,0461;4,5900;7,67;764,47;0,00;0,29;26,80;;885,111;887,760;3,6042328;19,44500;1,23300;0,01200;0,0755017;;0,63;184,00;;;
CO2Y 360s [kg/kg];--;185;14,68600;5,05500;0,036000;85,400;82,39;-67,7500;0,000;100,884;30,300;0,005;559,950;608,050;27,40;1133,183;263,209;0,000;848,600;874,200;857,300;315,450;;;;;0,00;0,00;0,00;3,00;3,52;15,816;26,708;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;300,9216;34,51830;571,5215;0,08749997;0,08749997;0,00143;2,71609;163,3413;17,066158;0,194030;27,057350;29,381592;0,0500;4,9824;7,72;769,45;0,00;0,24;22,27;;882,110;882,325;3,0203504;19,76900;0,95400;0,00500;0,0596468;;0,56;185,00;;;
CO2Y Test [kg/kg];2,1757;186;14,80800;4,74300;0,029000;87,150;89,80;-67,8600;0,000;100,888;30,300;0,005;552,350;591,250;27,40;1133,017;263,209;0,000;848,100;874,200;857,300;315,450;;;;;0,00;0,00;0,00;3,00;3,52;15,841;26,713;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;240,5035;22,80881;259,8215;0,10583336;0,10583336;0,00084;1,85169;163,5818;17,358330;0,107876;27,147047;29,058914;0,0275;2,7396;7,75;772,19;0,00;0,20;17,85;;878,823;882,325;2,4139334;20,02000;0,78200;0,00100;0,0468057;;0,45;186,00;;;
;;187;15,02600;4,41900;0,021000;85,000;91,48;-67,9500;0,000;100,888;30,300;0,005;544,450;575,050;27,40;1132,983;263,209;0,000;848,000;874,200;857,300;315,450;;;;;0,00;0,00;0,00;3,00;3,53;15,816;26,703;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;191,9816;25,69224;293,6677;0,07500006;0,07500006;0,00129;2,05584;163,7738;17,266802;0,089311;26,617678;28,113685;0,0220;2,1944;7,77;774,38;0,00;0,15;14,21;;875,280;875,524;1,9269192;20,20600;0,62800;0,00400;0,0375245;;0,36;187,00;;;
;;188;15,32100;4,03200;0,015000;83,675;94,10;-68,0100;0,000;100,884;30,300;0,005;537,050;560,750;27,40;1132,983;263,209;0,000;847,900;874,200;857,400;315,450;;;;;0,00;0,00;0,00;3,00;3,53;15,841;26,713;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;164,4642;34,15297;303,8390;0,04833334;0,04833334;0,00038;2,72746;163,9383;17,249319;0,061130;26,229314;27,386813;0,0147;1,4631;7,79;775,85;0,00;0,13;12,14;;871,572;875,524;1,6507271;20,31400;0,54400;-0,00200;0,0321600;;0,30;188,00;;;
;;189;15,70900;3,46600;-0,004000;84,400;98,45;-68,0500;0,000;100,888;30,300;0,005;530,050;547,350;27,40;1133,250;263,209;0,000;848,800;874,100;857,400;315,450;;;;;0,00;0,00;0,00;3,00;3,53;15,809;26,716;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;140,5974;42,33526;113,5359;0,03333336;0,03333336;0,00146;3,39682;164,0789;17,437903;0,015965;26,170460;27,024624;0,0038;0,3771;7,79;776,22;0,00;0,11;10,40;;867,768;868,019;1,4111764;20,41100;0,46900;0,00500;0,0271821;;0,26;189,00;;;
;;190;16,20300;2,98900;0,002000;81,625;98,05;-68,0800;0,000;100,878;30,300;0,005;523,250;534,750;27,40;1133,450;263,209;0,000;849,500;874,100;857,300;315,450;;;;;0,00;0,00;0,00;3,00;3,53;15,845;26,697;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;120,7803;40,40902;152,5437;0,03000004;0,03000004;0,00221;3,34776;164,1996;17,259906;0,019963;25,571013;26,133013;0,0046;0,4559;7,80;776,68;0,00;0,10;9,00;;863,888;868,019;1,2122722;20,47900;0,42500;0,01000;0,0235832;;0,23;190,00;;;
;;191;16,77400;2,41900;-0,013000;81,500;97,65;-68,1100;0,000;100,882;30,300;0,005;516,750;523,450;27,40;1133,850;263,209;0,000;850,600;874,200;857,300;315,450;;;;;0,00;0,00;0,00;3,00;3,53;15,801;26,703;0,58;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;106,8737;44,38728;224,5296;0,02416664;0,02416664;0,00375;3,70552;164,3065;17,354815;0,024049;25,392225;25,721451;0,0054;0,5406;7,80;777,22;0,00;0,09;8,02;;859,961;860,225;1,0726916;20,53300;0,38200;0,02000;0,0207485;;0,20;191,00;;;
;;192;17,26600;1,99100;0,003000;80,425;98,44;-68,1300;0,000;100,880;30,300;0,005;510,550;513,250;27,40;1134,083;263,209;0,000;851,400;874,100;857,300;315,450;;;;;0,00;0,00;0,00;3,00;3,53;15,826;26,729;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;96,7791;38,85502;141,9236;0,02499990;0,02499990;0,00145;3,25028;164,4033;17,344342;0,016048;25,072427;25,205021;0,0035;0,3535;7,80;777,57;0,00;0,08;7,21;;856,013;860,225;0,9713715;20,57500;0,35100;0,00500;0,0187951;;0,18;192,00;;;
;;193;17,87900;1,52600;0,009000;81,800;98,75;-68,1600;0,000;100,880;30,300;0,005;504,650;503,950;27,40;1133,917;263,209;0,000;850,900;874,100;857,300;315,450;;;;;0,00;0,00;0,00;3,00;3,53;15,803;26,724;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;87,8109;34,11714;109,9477;0,02583331;0,02583331;0,00287;2,84633;164,4911;17,593934;0,012898;25,139318;25,104448;0,0028;0,2830;7,81;777,86;0,00;0,07;6,57;;852,055;852,320;0,8813585;20,61300;0,31800;0,01400;0,0168088;;0,15;193,00;;;
;;194;18,47600;1,23300;0,012000;79,475;99,28;-68,1800;0,000;100,884;30,300;0,005;499,250;495,550;27,40;1133,550;263,209;0,000;850,000;874,000;857,200;315,450;;;;;0,00;0,00;0,00;3,00;3,53;15,761;26,724;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;78,2271;0,00000;83,8398;0,01916673;0,01916673;0,00361;3,48124;164,5693;17,435631;0,007488;24,646543;24,463884;0,0016;0,1601;7,81;778,02;0,00;0,07;5,90;;848,091;852,320;0,7851652;20,64500;0,29500;0,01900;0,0151081;;0,13;194,00;;;
;;195;19,01500;0,95400;0,012000;79,225;100,35;-68,2000;0,000;100,886;30,300;0,005;494,250;488,250;27,40;1133,217;263,209;0,000;849,100;873,900;857,200;315,450;;;;;0,00;0,00;0,00;3,00;3,53;15,811;26,705;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;71,2705;34,33647;-32,7476;0,02083330;0,02083330;0,00208;2,91792;164,6406;17,496018;-0,003216;24,484215;24,186986;-0,0007;-0,0680;7,81;778,02;0,00;0,06;5,34;;844,125;844,394;0,7153422;20,67500;0,27200;0,00900;0,0137143;;0,11;195,00;;;
;;196;19,44500;0,78200;0,005000;80,275;100,27;-68,2200;0,000;100,882;30,300;0,005;489,550;481,450;27,40;1132,950;263,209;0,000;848,500;873,900;857,000;315,450;;;;;0,00;0,00;0,00;3,00;3,54;15,746;26,716;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;65,5108;0,00000;-35,9427;0,01416665;0,01416665;0,00117;3,97647;164,7061;17,695917;-0,002406;24,528466;24,122623;-0,0005;-0,0507;7,81;778,02;0,00;0,06;4,89;;840,168;844,394;0,6575319;20,70100;0,25300;0,00300;0,0124615;;0,09;196,00;;;
;;197;19,76900;0,62800;0,001000;78,625;100,46;-68,2300;0,000;100,882;30,300;0,005;484,850;475,050;27,40;1132,717;263,209;0,000;848,000;873,800;856,900;315,450;;;;;0,00;0,00;0,00;3,00;3,54;15,862;26,724;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;60,6674;0,00000;-59,6161;0,01499999;0,01499999;-0,00179;3,32139;164,7668;17,597787;-0,004307;24,158264;23,669967;-0,0009;-0,0891;7,81;778,02;0,00;0,05;4,42;;836,223;836,491;0,6089185;20,72400;0,23000;-0,01600;0,0116019;;0,08;197,00;;;
;;198;20,02000;0,54400;0,004000;79,425;100,58;-68,2500;0,000;100,882;30,300;0,005;480,550;469,350;27,40;1132,483;263,215;0,000;847,400;873,800;856,800;315,450;;;;;0,00;0,00;0,00;3,00;3,54;15,746;26,727;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;54,7353;0,00000;-75,1676;0,01499998;0,01499998;-0,00103;3,04471;164,8215;17,766045;-0,005444;24,172947;23,609558;-0,0011;-0,1123;7,81;778,02;0,00;0,05;4,01;;832,291;836,491;0,5493781;20,74700;0,21300;-0,01100;0,0103673;;0,06;198,00;;;
;;199;20,20600;0,46900;-0,002000;79,575;100,79;-68,2600;0,000;100,882;30,300;0,005;476,350;464,350;27,40;1132,017;263,215;0,000;846,200;873,700;856,700;315,450;;;;;0,00;0,00;0,00;3,00;3,54;15,723;26,727;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;49,5540;0,00000;-98,5869;0,01583339;0,01583339;0,00039;2,58886;164,8711;17,861037;-0,007578;24,089796;23,482936;-0,0016;-0,1555;7,81;778,02;0,00;0,04;3,66;;828,371;828,638;0,4973739;20,76600;0,19500;-0,00200;0,0093357;;0,05;199,00;;;
;;200;20,31400;0,42500;0,005000;81,625;100,79;-68,2800;0,000;100,882;30,300;0,005;472,450;459,650;27,40;1131,383;263,215;0,000;844,400;873,700;856,600;315,450;;;;;0,00;0,00;0,00;3,00;3,54;15,811;26,721;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;45,6151;0,00000;-157,4786;0,01000006;0,01000006;0,00040;3,86251;164,9167;18,164151;-0,007594;24,298040;23,639737;-0,0016;-0,1569;7,81;778,02;0,00;0,04;3,38;;824,467;828,638;0,4578391;20,78300;0,18400;-0,00200;0,0084494;;0,03;200,00;;;
;;201;20,41100;0,38200;0,010000;80,825;100,68;-68,2800;0,000;100,886;30,300;0,005;468,650;454,950;27,40;1130,917;263,215;0,000;843,100;873,700;856,500;315,450;;;;;0,00;0,00;0,00;3,00;3,54;15,790;26,735;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;42,1486;0,00000;0,0000;0,00333332;0,00333332;0,00120;10,57667;164,9588;18,148051;-0,006439;24,081242;23,377277;-0,0013;-0,1315;7,81;778,02;0,00;0,04;3,14;;820,583;820,849;0,4230459;20,79500;0,17200;0,00300;0,0078141;;0,03;201,00;;;
;;202;20,47900;0,35100;0,020000;81,425;100,62;-68,2900;0,000;100,884;30,300;0,005;465,050;450,850;27,40;1130,617;263,215;0,000;842,200;873,700;856,500;315,450;;;;;0,00;0,00;0,00;3,00;3,54;15,772;26,727;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;39,0167;0,00000;-103,2618;0,01166666;0,01166666;0,00153;2,82875;164,9979;18,285654;-0,005884;24,077445;23,342256;-0,0012;-0,1200;7,81;778,02;0,00;0,03;2,92;;816,722;820,849;0,3916104;20,80700;0,16300;0,00500;0,0071787;;0,02;202,00;;;
;;203;20,53300;0,31800;0,005000;79,150;100,61;-68,3000;0,000;100,884;30,300;0,005;461,650;447,150;27,40;1130,217;263,215;0,000;841,100;873,700;856,400;315,450;;;;;0,00;0,00;0,00;3,00;3,54;15,784;26,724;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;35,7205;0,00000;0,0000;0,00500000;0,00500000;0,00151;5,97721;165,0336;18,094662;-0,005776;23,651767;22,908887;-0,0012;-0,1156;7,81;778,02;0,00;0,03;2,67;;812,883;813,145;0,3585265;20,81800;0,15300;0,00500;0,0066413;;0,01;203,00;;;
;;204;20,57500;0,29500;0,014000;82,375;100,59;-68,3000;0,000;100,886;30,400;0,005;458,550;443,750;27,30;1130,150;263,215;0,000;840,800;873,800;856,400;315,550;;;;;0,00;0,00;0,00;3,00;3,54;15,780;26,727;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;33,7843;0,00000;0,0000;-0,00083333;-0,00083333;0,00204;-34,66741;165,0674;18,521912;-0,005615;24,047657;23,271504;-0,0011;-0,1142;7,81;778,02;0,00;0,03;2,55;;809,068;813,145;0,3390933;20,82700;0,14700;0,00800;0,0061364;;0,01;204,00;;;
;;205;20,61300;0,27200;0,019000;79,625;100,59;-68,3000;0,000;100,880;30,400;0,005;455,550;440,750;27,40;1129,217;263,215;0,000;838,100;873,800;856,300;315,550;;;;;0,00;0,00;0,00;3,00;3,54;15,776;26,735;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;30,7359;0,00000;0,0000;-0,00083333;-0,00083333;0,00153;-31,84548;165,0981;18,269982;-0,005538;23,565380;22,799784;-0,0011;-0,1104;7,81;778,02;0,00;0,03;2,31;;805,279;805,536;0,3084965;20,83700;0,14000;0,00500;0,0056592;;0,01;205,00;;;
;;206;20,64500;0,25300;0,009000;79,675;100,56;-68,3000;0,000;100,886;30,400;0,005;452,750;437,950;27,40;1129,383;263,215;0,000;838,400;874,000;856,300;315,550;;;;;0,00;0,00;0,00;3,00;3,55;15,797;26,735;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;29,7108;0,00000;0,0000;0,00500000;0,00500000;0,00008;4,87645;165,1278;18,332143;-0,005305;23,500223;22,732021;-0,0011;-0,1054;7,81;778,02;0,00;0,02;2,18;;801,517;805,536;0,2982071;20,84400;0,13200;-0,00400;0,0054510;;0,01;206,00;;;
;;207;20,67500;0,23000;0,003000;82,975;100,44;-68,3100;0,000;100,884;30,400;0,005;450,050;435,450;27,40;1128,950;263,215;0,000;837,100;874,000;856,300;315,550;;;;;0,00;0,00;0,00;3,00;3,55;15,803;26,724;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;28,2131;0,00000;-70,5676;0,01166666;0,01166666;-0,00025;2,01598;165,1560;18,763968;-0,004057;23,910338;23,134667;-0,0008;-0,0820;7,81;778,02;0,00;0,02;2,06;;797,785;798,038;0,2831752;20,85200;0,12700;-0,00600;0,0050567;;0,00;207,00;;;
;;208;20,70100;0,21300;-0,016000;83,025;100,41;-68,3200;0,000;100,884;30,400;0,005;447,450;432,950;27,30;1129,117;263,215;0,000;837,300;874,200;856,400;315,550;;;;;0,00;0,00;0,00;3,00;3,55;15,801;26,719;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;26,5607;0,00000;0,0000;0,00500000;0,00500000;-0,00009;4,43074;165,1826;18,824074;-0,003799;23,848354;23,075528;-0,0008;-0,0766;7,81;778,02;0,00;0,02;1,94;;794,081;798,038;0,2665895;20,85800;0,12200;-0,00500;0,0047452;;-0,01;208,00;;;
;;209;20,72400;0,19500;-0,011000;82,600;100,42;-68,3200;0,000;100,876;30,400;0,005;444,950;430,550;27,30;1129,417;263,215;0,000;838,100;874,300;856,400;315,550;;;;;0,00;0,00;0,00;3,00;3,55;15,776;26,732;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;24,3619;0,00000;0,0000;-0,00083333;-0,00083333;-0,00059;-25,20664;165,2069;18,828506;-0,003890;23,720691;22,953014;-0,0008;-0,0780;7,81;778,02;0,00;0,02;1,78;;790,403;790,653;0,2445202;20,86600;0,11800;-0,00800;0,0043509;;-0,01;209,00;;;
;;210;20,74700;0,18400;-0,002000;82,600;100,42;-68,3200;0,000;100,876;30,400;0,005;444,950;430,550;27,30;1129,550;263,215;0,000;838,300;874,500;856,400;315,550;;;;;0,00;0,00;0,00;3,00;3,55;15,818;26,740;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;23,7916;0,00000;0,0000;0,00000000;0,00000000;0,00157;Infinity;165,2307;18,828506;-0,003890;23,720691;22,953014;-0,0008;-0,0780;7,81;778,02;0,00;0,02;1,78;;786,754;790,653;0,2387959;20,86600;0,11300;0,00500;0,0042501;;-0,01;210,00;;;
;;211;20,76600;0,17200;-0,002000;85,975;100,39;-68,3200;0,000;100,874;30,400;0,005;442,550;428,350;27,30;1129,583;263,215;0,000;838,200;874,600;856,500;315,550;;;;;0,00;0,00;0,00;3,00;3,55;15,791;26,713;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;24,5549;0,00000;0,0000;0,00000000;0,00000000;0,00161;Infinity;165,2553;19,261334;-0,003629;24,135093;23,360676;-0,0007;-0,0741;7,81;778,02;0,00;0,02;1,82;;783,140;783,391;0,2464575;20,86600;0,11000;0,00500;0,0042879;;-0,01;211,00;;;
;;212;20,78300;0,16300;0,003000;85,175;100,43;-68,3200;0,000;100,878;30,400;0,005;440,250;426,350;27,30;1129,650;263,215;0,000;838,300;874,700;856,500;315,550;;;;;0,00;0,00;0,00;3,00;3,55;15,812;26,756;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;24,5041;0,00000;0,0000;-0,00083333;-0,00083333;0,00161;-22,90701;165,2798;19,221524;-0,003967;23,960036;23,203546;-0,0008;-0,0804;7,81;778,02;0,00;0,02;1,82;;779,561;783,391;0,2459481;20,86600;0,11000;0,00500;0,0042879;;-0,01;212,00;;;
;;213;20,79500;0,15300;0,005000;84,650;100,42;-68,3200;0,000;100,878;30,400;0,005;438,050;424,350;27,30;1129,817;263,215;0,000;838,500;874,900;856,600;315,550;;;;;0,00;0,00;0,00;3,00;3,55;15,843;26,740;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;24,4898;0,00000;0,0000;0,00583333;0,00583333;0,00161;3,27047;165,3043;19,210253;-0,003883;23,826324;23,081156;-0,0008;-0,0783;7,81;778,02;0,00;0,02;1,81;;776,017;776,265;0,2458039;20,86600;0,11000;0,00500;0,0042879;;-0,01;213,00;;;
;;214;20,80700;0,14700;0,005000;86,025;100,50;-68,3300;0,000;100,878;30,400;0,005;435,950;422,550;27,30;1129,950;263,215;0,000;838,800;875,000;856,600;315,550;;;;;0,00;0,00;0,00;3,00;3,55;15,812;26,729;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;24,7473;0,00000;0,0000;0,00500000;0,00500000;0,00162;3,85562;165,3290;19,412230;-0,004687;23,961411;23,224897;-0,0010;-0,0951;7,81;778,02;0,00;0,02;1,83;;772,505;776,265;0,2483882;20,86600;0,11000;0,00500;0,0042879;;-0,02;214,00;;;
