General information;;time (s);O2 (%);DPT (Pa);CO (%);CO2 (%);PD (%);AHU (%);Mass (g);Methane MFM (g/s);APT (kPa);HFM (kW/m²);Cold Trap TC (K);StackTC (K);Smoke TC (K);Cone heater TC (K);Soot MFM (g/s);Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;n.u;TX1;TX2;TX3;TX4;TX5;TX6;TX7;TX8;TX9;TX10;TX11;TX12;TX13;TX14;TX15;n.u;n.u.;n.u.;n.u.;L0;L1;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31
;;;;;;;;;;;;;;;;;;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;V;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;%;%;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;
;;308;19,06700;84,97500;0,004000;1,681;89,35;20,6000;-28,770;0,00;101,286;0,014;263,177;430,350;455,05;845,983;;;589,400;579,000;550,100;307,650;;;;;0,00;0,00;0,00;3,00;1,49;0,000;0,000;0,60;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;524,52033;0,00001;0,0000;;nan;0,02065;53,90197;59,0756108;19,107468;0,112200;23,282264;24,618553;0,0242;2,7422;;;0,00;0,48;44,87;;268,249;267,480;5,2452033;18,89800;1,78400;-0,00300;0,0924284;;;;;;
;;309;19,05000;92,32500;-0,006000;1,692;88,97;20,6000;-28,940;0,00;101,280;0,014;263,183;430,750;455,55;846,017;;;589,600;578,900;550,100;307,650;;;;;0,00;0,00;0,00;3,00;1,49;0,000;0,000;0,60;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;552,295059;0,00001;0,0000;;nan;-0,17712;56,53755;59,6279058;19,907442;0,116476;24,279572;25,677444;0,0262;2,9691;;;0,00;0,50;47,17;;269,619;270,281;5,5229506;18,91000;1,77300;-0,00100;0,0934206;;;;;;
;;310;19,03000;91,07500;0,009000;1,695;88,94;20,6000;-29,120;0,00;101,280;0,014;263,183;431,550;456,55;845,783;;;589,000;578,800;550,100;307,650;;;;;0,00;0,00;0,00;3,00;1,49;0,000;0,000;0,60;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;553,688749;0,00001;0,0000;;nan;0,11990;56,20397;60,1815946;19,753884;0,116744;24,137033;25,535308;0,0261;2,9595;;;0,00;0,50;47,30;;271,043;270,281;5,5368875;18,91900;1,77200;0,01400;0,0943952;;;;;;
;;311;19,01400;87,05000;0,003000;1,698;88,93;20,6000;-29,310;0,00;101,284;0,014;263,177;432,250;457,35;845,683;;;588,900;578,700;550,000;307,650;;;;;0,00;0,00;0,00;3,00;1,49;0,000;0,000;0,60;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;546,42974;0,00001;0,0000;;nan;0,00160;55,00363;60,7280243;19,296802;0,116865;23,616777;24,988161;0,0256;2,8991;;;0,00;0,49;46,59;;272,444;273,082;5,4642974;18,90900;1,78600;0,01600;0,0953735;;;;;;
;;312;19,00800;90,30000;0,014000;1,706;89,69;20,6000;-29,700;0,00;101,280;0,014;263,183;432,950;458,05;845,717;;;589,200;578,500;550,000;307,650;;;;;0,00;0,00;0,00;3,00;1,49;0,000;0,000;0,60;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;556,872909;0,00001;0,0000;;nan;0,21717;56,24749;61,2848972;19,637828;0,108369;24,073070;25,468690;0,0242;2,7400;;;0,00;0,50;47,56;;273,840;273,082;5,5687291;18,88800;1,79800;0,01700;0,0955106;;;;;;
;;313;19,00500;91,92500;0,005000;1,723;89,43;20,6000;-29,910;0,00;101,276;0,014;263,183;433,650;458,75;845,583;;;589,100;578,300;549,900;307,650;;;;;0,00;0,00;0,00;3,00;1,49;0,000;0,000;0,60;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;561,91084;0,00001;0,0000;;nan;0,04115;57,28780;61,8468081;19,797739;0,111280;24,308335;25,715321;0,0251;2,8408;;;0,00;0,51;48,02;;275,260;275,881;5,6191084;18,88600;1,79500;0,03600;0,0955963;;;;;;
;;314;18,99600;89,10000;0,030000;1,738;89,56;20,6000;-30,100;0,00;101,280;0,014;263,183;434,050;459,15;845,717;;;589,600;578,200;549,900;307,650;;;;;0,00;0,00;0,00;3,00;1,49;0,000;0,000;0,60;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;553,369300;0,00001;0,0000;;nan;0,52648;56,88027;62,4001774;19,482175;0,109855;23,942939;25,327498;0,0244;2,7622;;;0,00;0,50;47,48;;276,661;275,881;5,5336930;18,89300;1,79400;0,02500;0,0956710;;;;;;
;;315;18,98200;89,37500;0,027000;1,755;89,47;20,6000;-30,480;0,00;101,280;0,014;263,183;434,350;459,55;846,083;;;590,800;578,100;549,900;307,650;;;;;0,00;0,00;0,00;3,00;1,49;0,000;0,000;0,60;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;557,85374;0,00001;0,0000;;nan;0,46872;57,52199;62,9580311;19,505477;0,110838;23,988145;25,379882;0,0247;2,7927;;;0,00;0,51;47,88;;278,042;278,687;5,5785374;18,88400;1,80500;0,02200;0,0963375;;;;;;
;;316;18,96300;90,20000;0,021000;1,774;87,01;20,6000;-30,670;0,00;101,284;0,014;263,177;434,950;460,15;846,150;;;591,100;578,000;549,900;307,650;;;;;0,00;0,00;0,00;3,00;1,49;0,000;0,000;0,60;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;565,63735;0,00001;0,0000;;nan;0,35332;58,39069;63,5236685;19,581775;0,138712;24,115244;25,512426;0,0310;3,5132;;;0,00;0,52;48,53;;279,439;278,687;5,6563735;18,87300;1,81300;0,00800;0,0973103;;;;;;
;;317;18,94400;90,20000;0,008000;1,790;88,94;20,6000;-30,850;0,00;101,280;0,014;263,183;435,350;460,75;846,317;;;591,700;577,900;549,900;307,650;;;;;0,00;0,00;0,00;3,00;1,49;0,000;0,000;0,60;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;571,63205;0,00001;0,0000;;nan;0,09928;58,90567;64,0953005;19,572777;0,116831;24,126330;25,533954;0,0262;2,9615;;;0,00;0,52;48,97;;280,856;281,492;5,7163205;18,85900;1,82600;0,01500;0,0983968;;;;;;
;;318;18,92100;93,40000;-0,012000;1,792;87,73;20,6000;-31,280;0,00;101,284;0,014;263,183;435,550;460,85;846,750;;;593,100;577,800;549,900;307,650;;;;;0,00;0,00;0,00;3,00;1,49;0,000;0,000;0,60;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;590,68566;0,00001;0,0000;;nan;-0,29637;59,99659;64,6859862;19,912367;0,130497;24,556201;25,982608;0,0297;3,3661;;;0,00;0,53;50,39;;282,317;281,492;5,9068566;18,84400;1,84000;0,01100;0,0999571;;;;;;
;;319;18,89800;92,05000;-0,003000;1,784;85,67;20,6000;-31,440;0,00;101,280;0,014;263,183;436,050;461,25;846,850;;;593,500;577,700;549,900;307,750;;;;;0,00;0,00;0,00;3,00;1,50;0,000;0,000;0,60;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;593,85407;0,00001;0,0000;;nan;-0,11664;59,25381;65,2798403;19,756600;0,154296;24,392076;25,801733;0,0349;3,9522;;;0,00;0,52;50,57;;283,815;284,411;5,9385407;18,81900;1,86200;0,01800;0,1013005;;;;;;
;;320;18,89200;85,92500;-0,001000;1,773;87,17;20,6000;-31,640;0,00;101,284;0,014;263,183;436,250;461,65;847,150;;;594,400;577,600;550,000;307,750;;;;;0,00;0,00;0,00;3,00;1,50;0,000;0,000;0,60;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;576,1743;0,00001;0,0000;;nan;-0,07458;56,87219;65,8560146;19,083609;0,136890;23,571988;24,944432;0,0300;3,3899;;;0,00;0,50;48,99;;285,270;284,411;5,7617430;18,79800;1,87600;0,02400;0,1017556;;;;;;
;;321;18,89800;87,97500;0,014000;1,772;86,67;20,6000;-31,830;0,00;101,284;0,014;263,183;436,650;462,05;847,383;;;595,300;577,400;550,000;307,650;;;;;0,00;0,00;0,00;3,00;1,50;0,000;0,000;0,60;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;579,83211;0,00001;0,0000;;nan;0,21345;57,48686;66,4358467;19,301069;0,142642;23,862454;25,250536;0,0316;3,5757;;;0,00;0,51;49,40;;286,683;287,321;5,7983211;18,78800;1,88200;0,02000;0,1012438;;;;;;
;;322;18,91000;89,52500;0,016000;1,786;87,67;20,6000;-32,240;0,00;101,280;0,014;263,183;437,150;462,55;847,150;;;594,700;577,300;550,000;307,750;;;;;0,00;0,00;0,00;3,00;1,50;0,000;0,000;0,60;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;579,50657;0,00001;0,0000;;nan;0,25403;58,42923;67,0153532;19,459218;0,131146;24,085526;25,484982;0,0293;3,3180;;;0,00;0,52;49,51;;288,093;287,321;5,7950657;18,78300;1,88600;0,02400;0,1003555;;;;;;
;;323;18,91900;88,62500;0,017000;1,798;85,89;20,6000;-32,430;0,00;101,284;0,014;263,183;437,550;462,95;847,317;;;595,300;577,200;550,000;307,750;;;;;0,00;0,00;0,00;3,00;1,50;0,000;0,000;0,60;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;572,46893;0,00001;0,0000;;nan;0,27194;58,50999;67,5878222;19,352307;0,151702;23,975115;25,366883;0,0338;3,8203;;;0,00;0,52;49,02;;289,476;290,095;5,7246893;18,77800;1,88700;0,03500;0,0996775;;;;;;
;;324;18,90900;89,62500;0,036000;1,795;86,95;20,6000;-32,650;0,00;101,284;0,014;263,183;438,150;463,75;847,317;;;595,400;577,100;550,000;307,750;;;;;0,00;0,00;0,00;3,00;1,50;0,000;0,000;0,60;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;577,614909;0,00001;0,0000;;nan;0,64198;58,69792;68,1654371;19,447852;0,139407;24,126522;25,536174;0,0312;3,5341;;;0,01;0,52;49,51;;290,844;290,095;5,7761491;18,78100;1,88500;0,02400;0,1000853;;;;;;
;;325;18,88800;85,62500;0,025000;1,794;87,38;20,6000;-33,060;0,00;101,280;0,014;263,183;438,650;464,35;847,183;;;595,200;576,900;550,000;307,750;;;;;0,00;0,00;0,00;3,00;1,50;0,000;0,000;0,60;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;571,92391;0,00001;0,0000;;nan;0,41861;57,30753;68,7373610;18,998078;0,134464;23,595440;24,977869;0,0295;3,3343;;;0,00;0,51;48,86;;292,202;292,792;5,7192391;18,77800;1,89400;0,02100;0,1014588;;;;;;
;;326;18,88600;88,67500;0,022000;1,805;86,91;20,6000;-33,240;0,00;101,280;0,014;263,183;439,050;464,85;847,117;;;595,200;576,800;549,900;307,750;;;;;0,00;0,00;0,00;3,00;1,50;0,000;0,000;0,60;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;581,91122;0,00001;0,0000;;nan;0,36796;58,66046;69,3192722;19,324669;0,139856;24,022948;25,434615;0,0312;3,5314;;;0,00;0,52;49,75;;293,558;292,792;5,8191122;18,76100;1,90700;0,01000;0,1014860;;;;;;
;;327;18,89300;89,82500;0,008000;1,813;86,00;20,6000;-33,440;0,00;101,282;0,014;263,183;439,450;465,55;847,250;;;595,700;576,700;549,900;307,750;;;;;0,00;0,00;0,00;3,00;1,50;0,000;0,000;0,60;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;583,44708;0,00001;0,0000;;nan;0,09861;59,28181;69,9027193;19,440719;0,150449;24,189231;25,625888;0,0338;3,8274;;;0,00;0,52;49,88;;294,928;295,497;5,8344708;18,74900;1,91800;0,02400;0,1011416;;;;;;
;;328;18,88400;86,55000;0,015000;1,826;87,27;20,6000;-33,870;0,00;101,282;0,014;263,183;439,850;465,95;847,050;;;595,400;576,500;549,800;307,750;;;;;0,00;0,00;0,00;3,00;1,50;0,000;0,000;0,60;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;574,14812;0,00001;0,0000;;nan;0,22997;58,59362;70,4768674;19,074348;0,135741;23,754974;25,164557;0,0300;3,3911;;;0,00;0,52;49,16;;296,272;295,497;5,7414812;18,74300;1,91900;0,00000;0,1014451;;;;;;
;;329;18,87300;83,10000;0,011000;1,840;88,24;20,6000;-34,050;0,00;101,282;0,014;263,183;440,250;466,35;846,783;;;594,800;576,300;549,800;307,750;;;;;0,00;0,00;0,00;3,00;1,50;0,000;0,000;0,60;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;565,26766;0,00001;0,0000;;nan;0,15068;57,84035;71,0421351;18,681824;0,124702;23,287289;24,667863;0,0270;3,0538;;;0,00;0,51;48,40;;297,567;298,132;5,6526766;18,73900;1,92200;-0,00400;0,1019799;;;;;;
;;330;18,85900;83,55000;0,018000;1,862;86,45;20,6000;-34,250;0,00;101,284;0,014;263,183;440,950;467,15;846,617;;;594,500;576,200;549,700;307,750;;;;;0,00;0,00;0,00;3,00;1,50;0,000;0,000;0,60;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;569,06976;0,00001;0,0000;;nan;0,28170;58,66312;71,6112048;18,717464;0,145129;23,368811;24,757320;0,0315;3,5669;;;0,00;0,52;48,82;;298,842;298,132;5,6906976;18,74300;1,91200;0,00500;0,1024762;;;;;;
;;331;18,84400;88,10000;0,024000;1,876;87,94;20,6000;-34,690;0,00;101,282;0,014;263,183;441,450;467,85;846,717;;;595,100;576,000;549,600;307,750;;;;;0,00;0,00;0,00;3,00;1,50;0,000;0,000;0,60;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;587,73166;0,00001;0,0000;;nan;0,40411;60,67046;72,1989365;19,209481;0,128103;24,010292;25,446177;0,0286;3,2361;;;0,00;0,54;50,46;;300,155;300,747;5,8773166;18,76100;1,89700;-0,00100;0,1031335;;;;;;
;;332;18,81900;88,42500;0,020000;1,882;89,77;20,6000;-34,860;0,00;101,284;0,014;263,183;441,850;468,35;846,550;;;594,800;575,800;549,600;307,750;;;;;0,00;0,00;0,00;3,00;1,50;0,000;0,000;0,60;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;596,73339;0,00001;0,0000;;nan;0,32789;60,95443;72,7956699;19,236168;0,107519;24,065433;25,508760;0,0241;2,7228;;;0,00;0,54;51,14;;301,516;300,747;5,9673339;18,77300;1,89300;0,01400;0,1045832;;;;;;
;;333;18,79800;91,02500;0,024000;1,886;88,68;20,6000;-35,060;0,00;101,284;0,014;263,183;442,550;469,15;846,383;;;594,500;575,700;549,500;307,750;;;;;0,00;0,00;0,00;3,00;1,50;0,000;0,000;0,60;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;611,517269;0,00001;0,0000;;nan;0,41025;61,93009;73,4071871;19,501483;0,119698;24,436007;25,904763;0,0272;3,0783;;;0,00;0,55;52,35;;302,916;303,516;6,1151727;18,77300;1,90100;0,01300;0,1057290;;;;;;
;;334;18,78800;83,45000;0,035000;1,887;87,59;20,6000;-35,260;0,00;101,284;0,014;263,183;443,150;469,85;846,417;;;594,800;575,500;549,500;307,750;;;;;0,00;0,00;0,00;3,00;1,50;0,000;0,000;0,60;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;587,59843;0,00001;0,0000;;nan;0,59735;59,28938;73,9947856;18,659768;0,132108;23,413011;24,823656;0,0288;3,2556;;;0,01;0,52;50,33;;304,287;303,516;5,8759843;18,75600;1,91900;0,02000;0,1061822;;;;;;
;;335;18,78300;89,77500;0,024000;1,885;86,90;20,6000;-35,690;0,00;101,280;0,014;263,183;443,150;469,85;846,417;;;595,100;575,300;549,400;307,750;;;;;0,00;0,00;0,00;3,00;1,51;0,000;0,000;0,60;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;611,96679;0,00001;0,0000;;nan;0,40715;61,42826;74,6067524;19,354002;0,139997;24,284089;25,747217;0,0316;3,5784;;;0,00;0,54;52,32;;305,648;306,343;6,1196679;18,72900;1,93800;0,01800;0,1066229;;;;;;
;;336;18,77800;87,47500;0,021000;1,894;87,38;20,6000;-35,890;0,00;101,280;0,014;263,177;443,550;470,25;846,517;;;595,500;575,200;549,400;307,750;;;;;0,00;0,00;0,00;3,00;1,51;0,000;0,000;0,60;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;605,07452;0,00001;0,0000;;nan;0,34455;60,90626;75,2118269;19,095857;0,134465;23,981812;25,425425;0,0300;3,3940;;;0,00;0,54;51,74;;307,036;306,343;6,0507452;18,71600;1,94000;0,01200;0,1068494;;;;;;
;;337;18,78100;89,40000;0,010000;1,907;88,71;20,6000;-36,060;0,00;101,284;0,014;263,177;443,650;470,35;846,550;;;595,700;575,100;549,400;307,750;;;;;0,00;0,00;0,00;3,00;1,51;0,000;0,000;0,60;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;610,505839;0,00001;0,0000;;nan;0,13643;61,99998;75,8223327;19,302651;0,119414;24,246984;25,706230;0,0269;3,0474;;;0,00;0,55;52,23;;308,411;309,126;6,1050584;18,72000;1,93900;0,01900;0,1066504;;;;;;
;;338;18,77800;87,80000;0,024000;1,918;87,55;20,6000;-36,490;0,00;101,280;0,014;263,177;444,150;470,95;846,350;;;595,300;574,900;549,400;307,750;;;;;0,00;0,00;0,00;3,00;1,51;0,000;0,000;0,60;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;604,08097;0,00001;0,0000;;nan;0,40219;61,77192;76,4264137;19,118371;0,132565;24,042566;25,493294;0,0296;3,3550;;;0,00;0,55;51,80;;309,774;309,126;6,0408097;18,71600;1,94300;0,00300;0,1065453;;;;;;
;;339;18,76100;84,35000;0,000000;1,919;87,02;20,6000;-36,680;0,00;101,284;0,014;263,177;444,650;471,65;846,417;;;595,700;574,700;549,400;307,750;;;;;0,00;0,00;0,00;3,00;1,51;0,000;0,000;0,60;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;598,68657;0,00001;0,0000;;nan;-0,05450;60,54448;77,0251003;18,728451;0,138585;23,578731;25,010476;0,0304;3,4409;;;0,00;0,53;51,15;;311,103;311,815;5,9868657;18,70700;1,95400;0,02000;0,1078043;;;;;;
;;340;18,74900;88,32500;-0,004000;1,922;87,74;20,6000;-36,880;0,00;101,282;0,014;263,177;445,050;472,25;846,350;;;595,700;574,600;549,300;307,750;;;;;0,00;0,00;0,00;3,00;1,51;0,000;0,000;0,60;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;616,38293;0,00001;0,0000;;nan;-0,13220;62,02621;77,6414832;19,156046;0,130422;24,138759;25,614042;0,0293;3,3164;;;0,00;0,55;52,60;;312,448;311,815;6,1638293;18,69600;1,96200;0,00900;0,1085211;;;;;;
;;341;18,74300;90,17500;0,005000;1,912;86,40;20,6000;-37,340;0,00;101,282;0,014;263,177;445,150;472,35;846,550;;;596,500;574,400;549,300;307,750;;;;;0,00;0,00;0,00;3,00;1,51;0,000;0,000;0,60;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;624,79498;0,00001;0,0000;;nan;0,04023;62,33055;78,2662782;19,353448;0,145743;24,392988;25,883472;0,0331;3,7450;;;0,00;0,55;53,29;;313,835;314,523;6,2479498;18,69700;1,95700;0,01600;0,1088850;;;;;;
;;342;18,73900;87,65000;-0,001000;1,897;87,07;20,6000;-37,510;0,00;101,282;0,014;263,183;445,550;472,75;846,417;;;596,200;574,300;549,300;307,750;;;;;0,00;0,00;0,00;3,00;1,51;0,000;0,000;0,60;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;618,343829;0,00001;0,0000;;nan;-0,07453;60,92915;78,8846220;19,071998;0,138092;24,059850;25,528659;0,0309;3,4997;;;0,00;0,54;52,61;;315,217;314,523;6,1834383;18,70100;1,95300;0,02400;0,1093558;;;;;;
;;343;18,74300;88,25000;0,014000;1,893;87,34;20,6000;-37,710;0,00;101,284;0,014;263,177;445,850;473,15;846,517;;;596,700;574,100;549,300;307,750;;;;;0,00;0,00;0,00;3,00;1,51;0,000;0,000;0,60;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;618,23016;0,00001;0,0000;;nan;0,21156;60,98436;79,5028522;19,130725;0,134981;24,150185;25,628934;0,0303;3,4343;;;0,00;0,54;52,67;;316,576;317,271;6,1823016;18,69900;1,95900;0,03900;0,1089973;;;;;;
;;344;18,76100;87,22500;0,013000;1,901;89,07;20,6000;-38,140;0,00;101,276;0,014;263,177;446,450;473,85;846,150;;;595,900;573,900;549,200;307,750;;;;;0,00;0,00;0,00;3,00;1,51;0,000;0,000;0,60;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;607,88257;0,00001;0,0000;;nan;0,19123;60,85148;80,1107347;19,006517;0,115385;24,025677;25,500206;0,0258;2,9210;;;0,00;0,54;51,90;;317,904;317,271;6,0788257;18,68800;1,96800;0,03600;0,1078605;;;;;;
;;345;18,77300;88,95000;0,020000;1,919;88,05;20,6000;-38,300;0,00;101,284;0,014;263,183;446,950;474,45;846,050;;;595,900;573,700;549,100;307,750;;;;;0,00;0,00;0,00;3,00;1,51;0,000;0,000;0,59;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;607,964009;0,00001;0,0000;;nan;0,32698;62,01326;80,7186987;19,182798;0,126871;24,275667;25,769304;0,0287;3,2457;;;0,00;0,55;52,10;;319,202;319,914;6,0796401;18,67800;1,97100;0,02100;0,1068733;;;;;;
;;346;18,77300;89,70000;0,018000;1,938;86,83;20,7000;-38,530;0,00;101,284;0,014;263,177;446,950;474,45;846,150;;;596,400;573,500;549,100;307,750;;;;;0,00;0,00;0,00;3,00;1,51;0,000;0,000;0,59;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;609,440639;0,00001;0,0000;;nan;0,28992;62,90738;81,3281394;19,263500;0,140784;24,377795;25,877715;0,0320;3,6167;;;0,00;0,56;52,32;;320,495;319,914;6,0944064;18,68000;1,97000;0,01300;0,1066818;;;;;;
