General information;;time (s);O2 (%);DPT (Pa);CO (%);CO2 (%);PD (%);AHU (%);Mass (g);Methane MFM (g/s);APT (kPa);HFM (kW/m²);Cold Trap TC (K);StackTC (K);Smoke TC (K);Cone heater TC (K);Soot MFM (g/s);Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;n.u;TX1;TX2;TX3;TX4;TX5;TX6;TX7;TX8;TX9;TX10;TX11;TX12;TX13;TX14;TX15;n.u;n.u.;n.u.;n.u.;L0;L1;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31
;;;;;;;;;;;;;;;;;;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;V;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;%;%;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;
;;351;18,60000;85,82500;0,019000;2,067;87,44;20,1000;-42,050;0,00;101,216;0,009;263,183;460,050;488,65;846,983;;;596,100;576,900;548,500;307,650;;;;;0,00;0,00;0,00;3,00;2,38;0,000;0,000;0,59;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;636,21166;0,00001;0,0000;;nan;0,24409;64,80771;89,8069560;18,572606;0,133525;24,192355;25,696325;0,0301;3,4062;;;0,00;0,57;54,57;;347,916;347,777;6,3621166;18,45300;2,16600;0,00400;0,1156008;;;;;;
;;352;18,58100;82,82500;0,023000;2,071;87,10;20,1000;-42,260;0,00;101,212;0,009;263,183;460,450;489,35;847,050;;;596,500;576,800;548,400;307,650;;;;;0,00;0,00;0,00;3,00;2,38;0,000;0,000;0,59;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;630,1973;0,00001;0,0000;;nan;0,31250;63,76361;90,4371533;18,237190;0,137446;23,776104;25,268403;0,0305;3,4478;;;0,00;0,56;54,02;;349,179;347,777;6,3019730;18,45500;2,16200;0,01700;0,1166268;;;;;;
;;353;18,57300;84,62500;0,014000;2,080;85,62;20,1000;-42,440;0,00;101,212;0,009;263,183;460,850;489,75;847,683;;;598,400;576,800;548,400;307,650;;;;;0,00;0,00;0,00;3,00;2,38;0,000;0,000;0,59;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;639,26759;0,00001;0,0000;;nan;0,15021;64,71183;91,0764209;18,426294;0,154604;24,043509;25,551283;0,0347;3,9217;;;0,00;0,57;54,76;;350,439;350,330;6,3926759;18,45700;2,16800;0,00700;0,1170961;;;;;;
;;354;18,57000;85,15000;0,025000;2,088;87,32;20,1000;-42,890;0,00;101,216;0,009;263,183;461,350;490,35;847,850;;;599,000;576,700;548,400;307,650;;;;;0,00;0,00;0,00;3,00;2,38;0,000;0,000;0,59;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;640,70304;0,00001;0,0000;;nan;0,35343;65,13290;91,7171239;18,473344;0,134848;24,131056;25,647910;0,0303;3,4335;;;0,00;0,58;54,97;;351,711;350,330;6,4070304;18,43500;2,19200;0,01900;0,1170607;;;;;;
;;355;18,56300;83,37500;0,031000;2,090;86,61;20,1000;-43,100;0,00;101,216;0,009;263,183;461,450;490,55;847,717;;;598,600;576,700;548,400;307,650;;;;;0,00;0,00;0,00;3,00;2,38;0,000;0,000;0,59;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;635,6394;0,00001;0,0000;;nan;0,45916;64,50675;92,3527633;18,277806;0,143074;23,880806;25,386779;0,0319;3,6058;;;0,00;0,57;54,55;;352,967;352,846;6,3563940;18,40200;2,21400;0,01500;0,1173824;;;;;;
;;356;18,55000;87,17500;0,027000;2,083;87,04;20,1000;-43,310;0,00;101,216;0,009;263,183;462,050;491,15;847,850;;;599,100;576,600;548,400;307,650;;;;;0,00;0,00;0,00;3,00;2,38;0,000;0,000;0,59;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;654,37986;0,00001;0,0000;;nan;0,39462;65,69130;93,0071432;18,677552;0,138123;24,434822;25,973733;0,0315;3,5615;;;0,00;0,58;56,05;;354,240;352,846;6,5437986;18,38500;2,23300;0,01800;0,1182673;;;;;;
;;357;18,54400;86,12500;0,015000;2,085;87,43;20,1000;-43,750;0,00;101,212;0,009;263,183;462,350;491,45;847,717;;;598,800;576,600;548,300;307,650;;;;;0,00;0,00;0,00;3,00;2,38;0,000;0,000;0,59;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;652,73533;0,00001;0,0000;;nan;0,16981;65,33756;93,6598785;18,558704;0,133582;24,295104;25,824222;0,0303;3,4246;;;0,00;0,58;55,83;;355,538;355,379;6,5273533;18,35300;2,26800;0,01200;0,1187302;;;;;;
;;358;18,54900;79,95000;0,013000;2,103;86,32;20,1000;-43,970;0,00;101,212;0,009;263,190;462,950;492,05;847,450;;;598,000;576,600;548,300;307,650;;;;;0,00;0,00;0,00;3,00;2,38;0,000;0,000;0,59;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;626,03102;0,00001;0,0000;;nan;0,12783;63,46765;94,2859095;17,869427;0,146379;23,423134;24,895459;0,0320;3,6177;;;0,00;0,56;53,64;;356,773;355,379;6,2603102;18,31300;2,29500;-0,00400;0,1182593;;;;;;
;;359;18,55300;83,50000;0,009000;2,131;85,82;20,1000;-44,180;0,00;101,212;0,009;263,190;463,750;493,15;847,217;;;597,500;576,500;548,200;307,650;;;;;0,00;0,00;0,00;3,00;2,38;0,000;0,000;0,59;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;636,55085;0,00001;0,0000;;nan;0,05767;65,68976;94,9224604;18,246087;0,152193;23,958186;25,477044;0,0340;3,8493;;;0,00;0,58;54,68;;357,969;357,882;6,3655085;18,28400;2,31500;0,01300;0,1177577;;;;;;
;;360;18,53300;82,45000;0,013000;2,146;86,49;20,1000;-44,640;0,00;101,212;0,009;263,190;464,050;493,45;846,817;;;596,300;576,500;548,200;307,750;;;;;0,00;0,00;0,00;3,00;2,38;0,000;0,000;0,59;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;637,43261;0,00001;0,0000;;nan;0,12966;65,72492;95,5598930;18,125141;0,144485;23,814773;25,323564;0,0321;3,6323;;;0,00;0,58;54,77;;359,179;357,882;6,3743261;18,26500;2,32800;0,02200;0,1187199;;;;;;
;;361;18,50200;82,82500;0,012000;2,158;84,87;20,1000;-44,860;0,00;101,214;0,009;263,190;464,750;494,35;846,483;;;595,400;576,500;548,100;307,750;;;;;0,00;0,00;0,00;3,00;2,38;0,000;0,000;0,59;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;647,40549;0,00001;0,0000;;nan;0,11174;66,20166;96,2072985;18,152626;0,163328;23,886864;25,408222;0,0364;4,1198;;;0,00;0,58;55,56;;360,401;360,331;6,4740549;18,25400;2,33500;0,03100;0,1204158;;;;;;
;;362;18,48400;82,22500;0,004000;2,166;84,92;20,0000;-45,100;0,00;101,214;0,009;263,190;465,450;495,35;846,283;;;595,000;576,400;548,000;307,750;;;;;0,00;0,00;0,00;3,00;2,38;0,000;0,000;0,59;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;650,151229;0,00001;0,0000;;nan;-0,03307;66,16213;96,8574497;18,073151;0,162716;23,818104;25,348153;0,0362;4,0946;;;0,00;0,58;55,72;;361,639;360,331;6,5015123;18,25000;2,33800;0,02700;0,1214709;;;;;;
;;363;18,46800;83,57500;0,017000;2,162;85,62;20,0000;-45,560;0,00;101,208;0,009;263,190;466,250;496,35;845,983;;;594,200;576,300;548,000;307,750;;;;;0,00;0,00;0,00;3,00;2,39;0,000;0,000;0,60;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;659,35836;0,00001;0,0000;;nan;0,20292;66,51982;97,5168081;18,205274;0,154600;24,033462;25,585005;0,0347;3,9268;;;0,00;0,59;56,50;;362,891;362,834;6,5935836;18,24800;2,34300;0,03600;0,1223088;;;;;;
;;364;18,45300;83,57500;0,007000;2,168;85,62;20,0000;-45,770;0,00;101,208;0,005;263,190;466,250;496,35;845,517;;;593,000;576,200;547,900;307,750;;;;;0,00;0,00;0,00;3,00;2,39;0,000;0,000;0,60;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;664,274249;0,00001;0,0000;;nan;0,02120;66,70888;98,1810823;18,205274;0,154600;24,033462;25,585005;0,0347;3,9268;;;0,00;0,59;56,84;;364,161;362,834;6,6427425;18,23600;2,36000;0,02800;0,1232316;;;;;;
;;365;18,45500;79,67500;0,019000;2,192;86,49;20,0000;-46,000;0,00;101,216;0,005;263,190;466,850;497,05;845,083;;;591,800;576,200;547,800;307,750;;;;;0,00;0,00;0,00;3,00;2,39;0,000;0,000;0,60;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;645,49321;0,00001;0,0000;;nan;0,23347;65,82990;98,8265755;17,764002;0,144478;23,481100;25,000066;0,0317;3,5858;;;0,00;0,58;55,42;;365,397;365,296;6,4549321;18,21400;2,37000;0,01400;0,1227166;;;;;;
;;366;18,45700;84,60000;0,015000;2,214;85,30;20,0000;-46,430;0,00;101,216;0,005;263,190;467,650;497,95;844,783;;;591,000;576,100;547,800;307,750;;;;;0,00;0,00;0,00;3,00;2,39;0,000;0,000;0,60;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;662,8856;0,00001;0,0000;;nan;0,16735;68,47240;99,4894611;18,289135;0,158351;24,216667;25,785715;0,0358;4,0536;;;0,00;0,61;57,01;;366,623;365,296;6,6288560;18,21800;2,35800;0,02600;0,1224002;;;;;;
;;367;18,43500;84,37500;0,018000;2,233;85,06;20,0000;-46,660;0,00;101,206;0,009;263,190;468,450;498,85;844,683;;;590,700;576,100;547,800;307,750;;;;;0,00;0,00;0,00;3,00;2,39;0,000;0,000;0,60;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;667,01715;0,00001;0,0000;;nan;0,22163;68,92306;100,156478;18,249195;0,161108;24,205120;25,775908;0,0364;4,1226;;;0,00;0,61;57,39;;367,880;367,755;6,6701715;18,25100;2,32600;0,00200;0,1234463;;;;;;
;;368;18,40200;82,22500;0,012000;2,268;85,97;20,0000;-46,880;0,00;101,216;0,009;263,190;468,750;499,35;844,783;;;590,400;576,700;547,800;307,750;;;;;0,00;0,00;0,00;3,00;2,39;0,000;0,000;0,60;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;666,74681;0,00001;0,0000;;nan;0,11086;69,10850;100,823225;18,009421;0,150463;23,902389;25,462736;0,0336;3,8034;;;0,00;0,61;57,38;;369,136;367,755;6,6674681;18,28000;2,30900;0,00900;0,1250595;;;;;;
;;369;18,38500;80,65000;-0,004000;2,295;86,82;20,0000;-47,330;0,00;101,216;0,005;263,190;469,450;500,25;845,183;;;590,400;578,000;547,700;307,750;;;;;0,00;0,00;0,00;3,00;2,39;0,000;0,000;0,60;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;664,39828;0,00001;0,0000;;nan;-0,17494;69,22532;101,487623;17,822801;0,140680;23,690029;25,244301;0,0312;3,5256;;;0,00;0,61;57,16;;370,379;370,251;6,6439828;18,28700;2,31100;-0,01200;0,1259339;;;;;;
;;370;18,35300;79,72500;0,013000;2,315;86,73;20,0000;-47,550;0,00;101,208;0,005;263,190;470,350;501,35;845,050;;;590,100;577,900;547,700;307,750;;;;;0,00;0,00;0,00;3,00;2,39;0,000;0,000;0,60;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;667,52014;0,00001;0,0000;;nan;0,12664;69,37421;102,155143;17,703338;0,141691;23,576350;25,130229;0,0312;3,5349;;;0,00;0,61;57,49;;371,615;370,251;6,6752014;18,27500;2,32200;0,00900;0,1274003;;;;;;
;;371;18,31300;81,67500;0,022000;2,328;86,76;20,0000;-47,770;0,00;101,210;0,005;263,190;470,850;501,85;844,850;;;589,800;577,700;547,600;307,750;;;;;0,00;0,00;0,00;3,00;2,39;0,000;0,000;0,60;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;686,24969;0,00001;0,0000;;nan;0,28901;70,58320;102,841393;17,909016;0,141326;23,875616;25,447547;0,0315;3,5703;;;0,00;0,62;59,05;;372,884;372,785;6,8624969;18,27100;2,32100;0,02300;0,1294996;;;;;;
;;372;18,28400;82,37500;0,031000;2,335;86,85;20,0000;-48,220;0,00;101,210;0,009;263,190;471,150;502,15;844,750;;;589,900;577,400;547,500;307,750;;;;;0,00;0,00;0,00;3,00;2,39;0,000;0,000;0,60;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;696,94243;0,00001;0,0000;;nan;0,45168;71,08031;103,538335;17,979871;0,140228;23,985349;25,563500;0,0314;3,5587;;;0,00;0,63;59,94;;374,197;372,785;6,9694243;18,28300;2,30200;0,01900;0,1310205;;;;;;
;;373;18,26500;85,62500;0,027000;2,338;86,94;20,0000;-48,460;0,00;101,208;0,009;263,190;471,450;502,45;844,650;;;589,800;577,200;547,500;307,750;;;;;0,00;0,00;0,00;3,00;2,39;0,000;0,000;0,60;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;716,33214;0,00001;0,0000;;nan;0,38718;72,54105;104,254667;18,325293;0,139193;24,461711;26,070181;0,0318;3,6025;;;0,00;0,64;61,52;;375,557;375,475;7,1633214;18,30000;2,29500;0,02200;0,1321423;;;;;;
;;374;18,25400;83,85000;0,036000;2,343;85,89;20,0000;-48,680;0,00;101,210;0,009;263,190;471,850;502,95;844,450;;;589,400;577,100;547,400;307,750;;;;;0,00;0,00;0,00;3,00;2,39;0,000;0,000;0,60;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;711,154650;0,00001;0,0000;;nan;0,54583;71,91169;104,965822;18,126669;0,151406;24,217106;25,813274;0,0343;3,8799;;;0,00;0,64;61,11;;376,933;375,475;7,1115465;18,29500;2,30800;0,02000;0,1326322;;;;;;
;;375;18,25000;82,75000;0,028000;2,360;85,76;20,0000;-49,110;0,00;101,218;0,009;263,190;472,250;503,55;844,417;;;589,500;576,900;547,400;307,750;;;;;0,00;0,00;0,00;3,00;2,39;0,000;0,000;0,60;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;706,89009;0,00001;0,0000;;nan;0,39827;71,93784;105,672712;17,999750;0,152888;24,067928;25,663113;0,0344;3,8951;;;0,00;0,64;60,77;;378,284;378,204;7,0689009;18,27000;2,32800;0,02000;0,1327676;;;;;;
;;376;18,24800;82,87500;0,014000;2,370;86,09;20,0000;-49,330;0,00;101,214;0,009;263,190;472,650;503,95;844,550;;;590,000;576,900;547,300;307,750;;;;;0,00;0,00;0,00;3,00;2,39;0,000;0,000;0,60;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;707,97432;0,00001;0,0000;;nan;0,14678;72,27336;106,380686;18,005716;0,149099;24,096298;25,692012;0,0336;3,8029;;;0,00;0,64;60,83;;379,621;378,204;7,0797432;18,24900;2,34500;0,02900;0,1329282;;;;;;
;;377;18,23600;85,70000;0,026000;2,358;85,13;20,0000;-49,560;0,00;101,210;0,009;263,190;472,650;503,95;844,583;;;590,300;576,800;547,200;307,750;;;;;0,00;0,00;0,00;3,00;2,39;0,000;0,000;0,60;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;723,67929;0,00001;0,0000;;nan;0,36859;73,11455;107,104366;18,310029;0,160277;24,503547;26,126230;0,0367;4,1571;;;0,00;0,65;62,14;;380,979;380,925;7,2367929;18,24400;2,34300;0,00900;0,1336294;;;;;;
;;378;18,21400;82,10000;0,002000;2,326;86,14;20,0000;-50,000;0,00;101,214;0,009;263,196;472,850;503,95;844,717;;;590,700;576,800;547,200;307,750;;;;;0,00;0,00;0,00;3,00;2,39;0,000;0,000;0,60;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;718,07738;0,00001;0,0000;;nan;-0,06856;70,55489;107,822443;17,917538;0,148474;23,988440;25,566193;0,0333;3,7684;;;0,00;0,62;61,30;;382,346;380,925;7,1807738;18,25200;2,32900;0,00800;0,1355240;;;;;;
;;379;18,21800;82,27500;0,009000;2,309;84,56;20,0000;-50,230;0,00;101,214;0,009;263,196;473,050;504,25;844,650;;;590,500;576,800;547,200;307,750;;;;;0,00;0,00;0,00;3,00;2,40;0,000;0,000;0,60;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;718,03585;0,00001;0,0000;;nan;0,05668;70,08748;108,540479;17,932832;0,166975;24,019071;25,603248;0,0375;4,2441;;;0,00;0,62;61,26;;383,695;383,652;7,1803585;18,27100;2,31000;0,00300;0,1353994;;;;;;
;;380;18,25100;84,05000;-0,012000;2,311;85,47;20,0000;-50,450;0,00;101,214;0,009;263,190;473,350;504,65;844,650;;;590,600;576,800;547,100;307,750;;;;;0,00;0,00;0,00;3,00;2,40;0,000;0,000;0,60;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;716,437309;0,00001;0,0000;;nan;-0,32255;70,87978;109,256916;18,119496;0,156352;24,284478;25,890275;0,0355;4,0186;;;0,00;0,63;61,15;;385,033;383,652;7,1643731;18,30000;2,29100;0,01300;0,1336807;;;;;;
;;381;18,28000;83,65000;0,009000;2,322;84,94;20,0000;-50,890;0,00;101,210;0,005;263,190;473,650;505,05;844,650;;;590,600;576,800;547,100;307,750;;;;;0,00;0,00;0,00;3,00;2,40;0,000;0,000;0,60;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;703,72263;0,00001;0,0000;;nan;0,05712;71,03259;109,960639;18,070603;0,162466;24,234299;25,840880;0,0368;4,1678;;;0,00;0,63;60,33;;386,337;386,274;7,0372263;18,31300;2,28500;0,01600;0,1316374;;;;;;
;;382;18,28700;82,25000;0,023000;2,321;86,17;20,0000;-51,110;0,00;101,216;0,005;263,190;474,050;505,55;844,650;;;590,700;576,800;547,000;307,750;;;;;0,00;0,00;0,00;3,00;2,40;0,000;0,000;0,60;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;694,62589;0,00001;0,0000;;nan;0,30692;70,37497;110,655265;17,911185;0,148188;24,040791;25,638270;0,0333;3,7717;;;0,00;0,62;59,64;;387,594;386,274;6,9462589;18,30100;2,30200;0,01200;0,1310860;;;;;;
;;383;18,27500;80,77500;0,019000;2,302;84,01;20,0000;-51,340;0,00;101,216;0,005;263,196;474,050;505,55;844,817;;;591,200;576,800;547,000;307,750;;;;;0,00;0,00;0,00;3,00;2,40;0,000;0,000;0,60;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;693,30688;0,00001;0,0000;;nan;0,23329;69,15738;111,348572;17,749857;0,173561;23,824252;25,407342;0,0387;4,3778;;;0,00;0,61;59,37;;388,826;388,777;6,9330688;18,26300;2,34100;0,01800;0,1320389;;;;;;
;;384;18,27100;84,37500;0,022000;2,295;83,99;20,0000;-51,820;0,00;101,212;0,009;263,190;474,350;505,75;844,850;;;591,300;576,800;547,000;307,750;;;;;0,00;0,00;0,00;3,00;2,40;0,000;0,000;0,60;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;709,83054;0,00001;0,0000;;nan;0,29266;70,43963;112,058402;18,135348;0,173749;24,357071;25,969409;0,0396;4,4794;;;0,00;0,62;60,75;;390,076;388,777;7,0983054;18,22300;2,36500;0,02200;0,1323163;;;;;;
;;385;18,28300;81,60000;0,020000;2,308;84,78;20,1000;-52,020;0,00;101,212;0,009;263,190;474,050;505,25;844,717;;;590,900;576,800;547,000;307,750;;;;;0,00;0,00;0,00;3,00;2,40;0,000;0,000;0,60;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;694,005969;0,00001;0,0000;;nan;0,25228;69,69491;112,752408;17,840271;0,164429;23,945608;25,521609;0,0368;4,1661;;;0,00;0,62;59,49;;391,320;391,216;6,9400597;18,20700;2,37300;0,02200;0,1314949;;;;;;
;;386;18,30000;83,20000;0,020000;2,328;86,52;20,1000;-52,230;0,00;101,212;0,009;263,190;474,150;505,35;844,850;;;591,300;576,800;547,000;307,750;;;;;0,00;0,00;0,00;3,00;2,40;0,000;0,000;0,60;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;694,32694;0,00001;0,0000;;nan;0,25472;70,99098;113,446735;18,012427;0,144142;24,181780;25,772989;0,0326;3,6880;;;0,00;0,63;59,69;;392,530;391,216;6,9432694;18,21200;2,36600;0,02000;0,1302820;;;;;;
;;387;18,29500;81,45000;0,029000;2,345;85,99;20,1000;-52,690;0,00;101,218;0,009;263,190;474,350;505,65;845,017;;;591,900;576,800;546,900;307,750;;;;;0,00;0,00;0,00;3,00;2,40;0,000;0,000;0,60;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;686,87595;0,00001;0,0000;;nan;0,41204;70,74991;114,133611;17,818230;0,150210;23,931159;25,510257;0,0336;3,8041;;;0,00;0,63;59,15;;393,719;393,602;6,8687595;18,22000;2,36100;0,01400;0,1302895;;;;;;
;;388;18,27000;78,67500;0,009000;2,343;82,95;20,1000;-52,920;0,00;101,214;0,009;263,190;474,750;506,05;844,883;;;591,400;576,900;546,900;307,750;;;;;0,00;0,00;0,00;3,00;2,40;0,000;0,000;0,60;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;683,49621;0,00001;0,0000;;nan;0,05533;69,44437;114,817107;17,504687;0,186273;23,529874;25,081184;0,0410;4,6381;;;0,00;0,61;58,66;;394,883;393,602;6,8349621;18,22800;2,35700;0,00600;0,1319922;;;;;;
;;389;18,24900;79,25000;0,008000;2,329;85,07;20,1000;-53,140;0,00;101,218;0,009;263,190;475,050;506,45;844,850;;;591,300;576,900;546,900;307,750;;;;;0,00;0,00;0,00;3,00;2,40;0,000;0,000;0,60;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;692,89909;0,00001;0,0000;;nan;0,03798;69,25011;115,510006;17,562989;0,160985;23,623162;25,184613;0,0356;4,0250;;;0,00;0,61;59,32;;396,050;395,956;6,9289909;18,23100;2,35300;0,00900;0,1333829;;;;;;
