General information;;time (s);O2 (%);DPT (Pa);CO (%);CO2 (%);PD (%);AHU (%);Mass (g);Methane MFM (g/s);APT (kPa);HFM (kW/m²);Cold Trap TC (K);StackTC (K);Smoke TC (K);Cone heater TC (K);Soot MFM (g/s);Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;n.u;TX1;TX2;TX3;TX4;TX5;TX6;TX7;TX8;TX9;TX10;TX11;TX12;TX13;TX14;TX15;n.u;n.u.;n.u.;n.u.;L0;L1;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31
;;;;;;;;;;;;;;;;;;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;V;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;%;%;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;
;;325;18,86700;89,80000;0,005000;1,845;88,33;21,2000;-34,320;0,00;101,242;0,009;263,183;438,350;464,95;843,583;;;589,000;575,100;547,200;305,250;;;;;0,00;0,00;0,00;3,00;1,91;0,000;0,000;0,57;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;593,729499;0,00001;0,0000;;nan;-0,01295;60,43336;72,1479938;19,462388;0,123802;24,155576;25,621387;0,0278;3,1490;;;0,00;0,53;50,79;;306,737;306,969;5,9372950;18,77800;1,90000;0,01000;0,1028168;;;;;;
;;326;18,85900;87,82500;0,018000;1,856;89,06;21,2000;-34,500;0,00;101,242;0,009;263,183;439,050;465,75;843,217;;;588,100;575,000;547,100;305,250;;;;;0,00;0,00;0,00;3,00;1,91;0,000;0,000;0,57;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;587,81525;0,00001;0,0000;;nan;0,23673;60,08357;72,7358090;19,231827;0,115609;23,907534;25,361427;0,0257;2,9108;;;0,00;0,53;50,38;;308,097;306,969;5,8781525;18,75800;1,91500;0,01900;0,1030162;;;;;;
;;327;18,84100;89,17500;0,020000;1,854;89,70;21,2000;-34,920;0,00;101,242;0,009;263,183;439,550;466,25;843,350;;;588,600;574,900;547,100;305,250;;;;;0,00;0,00;0,00;3,00;1,91;0,000;0,000;0,57;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;598,00095;0,00001;0,0000;;nan;0,27707;60,44214;73,3338100;19,368049;0,108353;24,104295;25,568485;0,0243;2,7503;;;0,00;0,53;51,18;;309,457;309,721;5,9800095;18,74300;1,92900;0,02700;0,1040758;;;;;;
;;328;18,82700;89,62500;0,031000;1,864;88,15;21,2000;-35,100;0,00;101,244;0,009;263,183;439,850;466,55;843,617;;;589,500;574,800;547,100;305,250;;;;;0,00;0,00;0,00;3,00;1,91;0,000;0,000;0,57;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;602,6396;0,00001;0,0000;;nan;0,49076;60,90970;73,9364496;19,410233;0,125826;24,173281;25,640660;0,0283;3,2029;;;0,00;0,54;51,63;;310,837;309,721;6,0263960;18,72600;1,94400;0,02900;0,1046625;;;;;;
;;329;18,82400;90,25000;0,021000;1,874;88,74;21,2000;-35,300;0,00;101,244;0,009;263,190;440,350;467,05;843,917;;;590,500;574,700;547,100;305,250;;;;;0,00;0,00;0,00;3,00;1,91;0,000;0,000;0,57;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;605,40712;0,00001;0,0000;;nan;0,29791;61,42390;74,5418567;19,466733;0,119132;24,271205;25,742855;0,0269;3,0446;;;0,00;0,54;51,85;;312,223;312,481;6,0540712;18,70700;1,96000;0,02200;0,1048390;;;;;;
;;330;18,82100;85,02500;0,032000;1,882;86,59;21,2000;-35,740;0,00;101,244;0,009;263,190;440,650;467,45;844,083;;;591,100;574,600;547,100;305,250;;;;;0,00;0,00;0,00;3,00;1,91;0,000;0,000;0,57;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;587,20496;0,00001;0,0000;;nan;0,49642;59,86055;75,1290617;18,888388;0,143660;23,566166;24,999443;0,0315;3,5654;;;0,00;0,53;50,38;;313,566;312,481;5,8720496;18,69600;1,96700;0,01100;0,1048010;;;;;;
;;331;18,80800;88,95000;0,015000;1,885;86,83;21,2000;-35,910;0,00;101,244;0,009;263,190;441,150;467,95;844,183;;;591,500;574,500;547,100;305,250;;;;;0,00;0,00;0,00;3,00;1,91;0,000;0,000;0,57;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;605,50188;0,00001;0,0000;;nan;0,17986;61,29219;75,7345636;19,308489;0,140965;24,117642;25,582797;0,0316;3,5801;;;0,00;0,54;51,82;;314,899;315,232;6,0550188;18,68600;1,97300;0,01000;0,1057240;;;;;;
;;332;18,79600;86,62500;0,010000;1,893;87,94;21,2000;-36,130;0,00;101,246;0,009;263,190;441,450;468,35;844,150;;;591,500;574,400;547,100;305,250;;;;;0,00;0,00;0,00;3,00;1,91;0,000;0,000;0,57;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;601,09028;0,00001;0,0000;;nan;0,08238;60,72902;76,3356538;19,047997;0,128183;23,808450;25,259230;0,0284;3,2143;;;0,00;0,54;51,40;;316,252;315,232;6,0109028;18,67300;1,98900;0,00500;0,1063960;;;;;;
;;333;18,79100;87,75000;0,004000;1,893;88,11;21,2000;-36,580;0,00;101,236;0,009;263,190;441,950;469,05;844,017;;;591,200;574,300;547,100;305,250;;;;;0,00;0,00;0,00;3,00;1,91;0,000;0,000;0,57;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;606,67371;0,00001;0,0000;;nan;-0,03187;61,08754;76,9423275;19,160439;0,126279;23,976117;25,446312;0,0282;3,1900;;;0,00;0,54;51,83;;317,597;317,947;6,0667371;18,65400;2,00600;0,00300;0,1067576;;;;;;
;;334;18,78700;87,00000;0,008000;1,885;88,49;21,2000;-36,750;0,00;101,244;0,009;263,190;442,450;469,65;843,950;;;591,000;574,200;547,200;305,250;;;;;0,00;0,00;0,00;3,00;1,91;0,000;0,000;0,57;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;605,29923;0,00001;0,0000;;nan;0,04440;60,52758;77,5476268;19,067598;0,121980;23,886936;25,355406;0,0271;3,0704;;;0,00;0,53;51,67;;318,941;317,947;6,0529923;18,64100;2,01100;-0,00200;0,1070378;;;;;;
;;335;18,77900;87,02500;-0,005000;1,888;88,11;21,2000;-36,960;0,00;101,236;0,009;263,190;442,850;470,05;844,017;;;591,300;574,100;547,200;305,250;;;;;0,00;0,00;0,00;3,00;1,92;0,000;0,000;0,57;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;608,376659;0,00001;0,0000;;nan;-0,20293;60,60791;78,1560034;19,061722;0,126269;23,901164;25,369182;0,0281;3,1801;;;0,00;0,54;51,85;;320,278;320,635;6,0837666;18,64600;2,00300;0,01600;0,1076205;;;;;;
;;336;18,78700;87,70000;0,010000;1,900;89,28;21,2000;-37,160;0,00;101,242;0,009;263,190;443,450;470,85;843,950;;;591,100;574,100;547,200;305,250;;;;;0,00;0,00;0,00;3,00;1,92;0,000;0,000;0,57;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;605,96931;0,00001;0,0000;;nan;0,08270;61,19848;78,7619728;19,122555;0,113074;24,009928;25,493459;0,0253;2,8617;;;0,00;0,54;51,82;;321,607;320,635;6,0596931;18,66200;1,98500;0,01400;0,1068464;;;;;;
;;337;18,79100;85,02500;0,019000;1,915;88,63;21,2000;-37,570;0,00;101,242;0,009;263,190;444,050;471,65;843,683;;;590,400;574,000;547,200;305,350;;;;;0,00;0,00;0,00;3,00;1,92;0,000;0,000;0,57;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;593,4578;0,00001;0,0000;;nan;0,25039;60,70567;79,3554305;18,815937;0,120356;23,656908;25,127307;0,0265;3,0023;;;0,00;0,54;50,90;;322,897;323,231;5,9345780;18,67500;1,97800;0,03300;0,1063407;;;;;;
;;338;18,77800;86,00000;0,027000;1,929;88,76;21,2000;-37,770;0,00;101,242;0,009;263,196;444,750;472,65;843,717;;;590,500;574,000;547,200;305,350;;;;;0,00;0,00;0,00;3,00;1,92;0,000;0,000;0,57;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;599,24355;0,00001;0,0000;;nan;0,40260;61,46283;79,9546741;18,908614;0,118957;23,810907;25,304609;0,0264;2,9883;;;0,00;0,54;51,45;;324,163;323,231;5,9924355;18,67900;1,98000;0,03200;0,1068575;;;;;;
;;339;18,75800;83,17500;0,029000;1,944;88,48;21,2000;-37,970;0,00;101,242;0,009;263,196;445,250;473,25;843,583;;;590,200;573,900;547,200;305,350;;;;;0,00;0,00;0,00;3,00;1,92;0,000;0,000;0,57;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;594,355939;0,00001;0,0000;;nan;0,43280;60,89342;80,5490300;18,585014;0,122089;23,429720;24,903122;0,0267;3,0183;;;0,00;0,54;51,04;;325,422;325,732;5,9435594;18,67400;1,98800;0,01500;0,1078426;;;;;;
;;340;18,74300;87,95000;0,022000;1,960;88,06;21,2000;-38,410;0,00;101,242;0,009;263,196;445,650;473,65;843,750;;;590,800;573,800;547,200;305,350;;;;;0,00;0,00;0,00;3,00;1,92;0,000;0,000;0,57;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;615,281409;0,00001;0,0000;;nan;0,31140;63,11779;81,1643114;19,102466;0,126852;24,103694;25,618119;0,0285;3,2261;;;0,00;0,56;52,82;;326,704;325,732;6,1528141;18,65300;2,00600;0,02000;0,1086234;;;;;;
;;341;18,72600;85,55000;0,011000;1,967;87,88;21,2000;-38,590;0,00;101,242;0,009;263,196;445,950;473,95;843,950;;;591,300;573,800;547,300;305,350;;;;;0,00;0,00;0,00;3,00;1,92;0,000;0,000;0,57;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;612,39539;0,00001;0,0000;;nan;0,10025;62,45786;81,7767068;18,833688;0,128911;23,780545;25,273662;0,0286;3,2344;;;0,00;0,55;52,47;;328,014;328,274;6,1239539;18,62500;2,03500;0,01700;0,1096678;;;;;;
;;342;18,70700;86,17500;0,010000;1,973;88,35;21,2000;-38,790;0,00;101,242;0,009;263,196;446,350;474,25;844,183;;;591,900;573,800;547,400;305,350;;;;;0,00;0,00;0,00;3,00;1,92;0,000;0,000;0,57;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;620,22521;0,00001;0,0000;;nan;0,08171;62,85370;82,3969320;18,893888;0,123581;23,877956;25,370495;0,0275;3,1126;;;0,00;0,56;53,09;;329,324;328,274;6,2022521;18,59300;2,05500;-0,00300;0,1107281;;;;;;
;;343;18,69600;88,90000;0,005000;1,989;88,20;21,2000;-39,270;0,00;101,242;0,009;263,196;446,850;474,75;844,417;;;592,700;573,700;547,400;305,350;;;;;0,00;0,00;0,00;3,00;1,92;0,000;0,000;0,57;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;632,544;0,00001;0,0000;;nan;-0,01276;64,33509;83,0294760;19,179552;0,125239;24,266128;25,781234;0,0283;3,2054;;;0,00;0,57;54,16;;330,665;330,932;6,3254400;18,58000;2,06300;-0,00700;0,1112510;;;;;;
;;344;18,68600;88,92500;0,003000;2,006;87,76;21,2000;-39,450;0,00;101,242;0,009;263,196;447,150;475,15;844,617;;;593,200;573,700;547,500;305,350;;;;;0,00;0,00;0,00;3,00;1,92;0,000;0,000;0,57;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;634,77797;0,00001;0,0000;;nan;-0,05104;64,88672;83,6642540;19,175813;0,130210;24,277686;25,797926;0,0295;3,3348;;;0,00;0,57;54,39;;332,026;330,932;6,3477797;18,58200;2,05900;0,01100;0,1116704;;;;;;
;;345;18,67300;88,37500;-0,002000;2,011;86,40;21,2000;-39,650;0,00;101,242;0,009;263,196;447,750;475,75;844,583;;;593,000;573,700;547,600;305,350;;;;;0,00;0,00;0,00;3,00;1,92;0,000;0,000;0,57;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;636,66346;0,00001;0,0000;;nan;-0,14618;64,80771;84,3009175;19,103607;0,145871;24,218723;25,733238;0,0329;3,7265;;;0,00;0,57;54,49;;333,386;333,650;6,3666346;18,59100;2,05200;0,01600;0,1124339;;;;;;
;;346;18,65400;81,65000;0,016000;2,003;87,44;21,2000;-40,100;0,00;101,234;0,009;263,196;448,250;476,55;844,417;;;592,400;573,700;547,700;305,350;;;;;0,00;0,00;0,00;3,00;1,92;0,000;0,000;0,57;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;617,006320;0,00001;0,0000;;nan;0,18927;62,00432;84,9179238;18,352127;0,133874;23,292010;24,762537;0,0291;3,2910;;;0,00;0,55;52,79;;334,700;333,650;6,1700632;18,59900;2,04400;0,02000;0,1134376;;;;;;
;;347;18,64100;83,55000;0,014000;1,985;88,04;21,2000;-40,290;0,00;101,242;0,009;263,196;449,050;477,35;844,317;;;592,100;573,700;547,700;305,350;;;;;0,00;0,00;0,00;3,00;1,92;0,000;0,000;0,57;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;628,94592;0,00001;0,0000;;nan;0,15426;62,08796;85,5468697;18,547882;0,127020;23,582470;25,068683;0,0279;3,1611;;;0,00;0,55;53,65;;335,991;336,316;6,2894592;18,61100;2,03400;0,03400;0,1144239;;;;;;
;;348;18,64600;86,60000;0,033000;1,978;88,44;21,1000;-40,460;0,00;101,236;0,009;263,196;449,450;477,85;844,283;;;592,100;573,600;547,700;305,350;;;;;0,00;0,00;0,00;3,00;1,92;0,000;0,000;0,57;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;637,66678;0,00001;0,0000;;nan;0,51491;62,95430;86,1845365;18,874989;0,122525;24,019743;25,537511;0,0274;3,1063;;;0,00;0,56;54,48;;337,313;336,316;6,3766678;18,62000;2,02500;0,02800;0,1139965;;;;;;
;;349;18,66200;85,55000;0,032000;1,980;87,29;21,1000;-40,910;0,00;101,244;0,009;263,196;449,950;478,45;844,317;;;592,100;573,600;547,800;305,350;;;;;0,00;0,00;0,00;3,00;1,92;0,000;0,000;0,57;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;628,21873;0,00001;0,0000;;nan;0,49278;62,60163;86,8127552;18,749786;0,135669;23,886958;25,399967;0,0302;3,4210;;;0,00;0,55;53,74;;338,624;338,911;6,2821873;18,62300;2,02800;0,02600;0,1130462;;;;;;
;;350;18,67500;88,62500;0,015000;1,988;88,23;21,1000;-41,100;0,00;101,244;0,009;263,196;450,550;479,05;843,983;;;591,100;573,500;547,900;305,350;;;;;0,00;0,00;0,00;3,00;1,92;0,000;0,000;0,57;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;635,28992;0,00001;0,0000;;nan;0,17765;63,93839;87,4480451;19,071071;0,124916;24,328669;25,867604;0,0283;3,2078;;;0,00;0,56;54,35;;339,922;338,911;6,3528992;18,61400;2,04300;0,01200;0,1123836;;;;;;
;;351;18,67900;88,05000;0,020000;2,006;88,40;21,1000;-41,310;0,00;101,236;0,009;263,196;450,950;479,55;843,883;;;590,800;573,500;547,900;305,350;;;;;0,00;0,00;0,00;3,00;1,93;0,000;0,000;0,57;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;630,20125;0,00001;0,0000;;nan;0,27181;64,29426;88,0782464;19,000671;0,123036;24,260380;25,799014;0,0278;3,1512;;;0,00;0,57;54,06;;341,215;341,476;6,3020125;18,58800;2,07200;0,02000;0,1118912;;;;;;
;;352;18,67400;90,72500;0,017000;2,035;87,64;21,1000;-41,750;0,00;101,236;0,009;263,196;451,050;479,55;843,983;;;591,000;573,500;548,000;305,350;;;;;0,00;0,00;0,00;3,00;1,93;0,000;0,000;0,57;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;639,64735;0,00001;0,0000;;nan;0,21814;66,22421;88,7178937;19,284998;0,131681;24,628874;26,185071;0,0302;3,4231;;;0,00;0,59;54,99;;342,507;341,476;6,3964735;18,54000;2,11400;0,00400;0,1118937;;;;;;
;;353;18,65300;88,00000;-0,003000;2,055;88,43;21,1000;-41,910;0,00;101,238;0,009;263,196;451,350;479,95;843,883;;;590,700;573,500;548,000;305,350;;;;;0,00;0,00;0,00;3,00;1,93;0,000;0,000;0,57;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;636,630029;0,00001;0,0000;;nan;-0,16423;65,85758;89,3545238;18,986856;0,122678;24,264245;25,801760;0,0278;3,1423;;;0,00;0,58;54,64;;343,803;344,039;6,3663003;18,50100;2,13600;0,01300;0,1131274;;;;;;
;;354;18,62500;83,25000;-0,007000;2,063;87,80;21,1000;-42,150;0,00;101,238;0,009;263,196;451,850;480,45;843,750;;;590,300;573,500;548,000;305,350;;;;;0,00;0,00;0,00;3,00;1,93;0,000;0,000;0,57;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;627,51358;0,00001;0,0000;;nan;-0,23334;64,27562;89,9820374;18,457099;0,129767;23,613371;25,107988;0,0286;3,2346;;;0,00;0,57;53,76;;345,067;344,039;6,2751358;18,48500;2,14300;0,00600;0,1147266;;;;;;
;;355;18,59300;84,90000;0,011000;2,059;88,47;21,1000;-42,610;0,00;101,236;0,009;263,196;452,150;480,85;843,717;;;590,100;573,500;548,100;305,350;;;;;0,00;0,00;0,00;3,00;1,93;0,000;0,000;0,57;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;642,87381;0,00001;0,0000;;nan;0,09918;64,75896;90,6249112;18,632925;0,122246;23,854144;25,368274;0,0272;3,0787;;;0,00;0,57;55,02;;346,334;346,615;6,4287381;18,48400;2,14200;0,01500;0,1164481;;;;;;
;;356;18,58000;84,20000;0,016000;2,052;86,09;21,1000;-42,790;0,00;101,238;0,009;263,196;452,950;481,95;843,717;;;590,000;573,500;548,200;305,350;;;;;0,00;0,00;0,00;3,00;1,93;0,000;0,000;0,57;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;643,907939;0,00001;0,0000;;nan;0,19120;64,20992;91,2688191;18,539558;0,149483;23,776608;25,298899;0,0332;3,7543;;;0,00;0,57;55,04;;347,624;346,615;6,4390794;18,48400;2,14900;0,02200;0,1172328;;;;;;
;;357;18,58200;85,75000;0,020000;2,044;87,09;21,1000;-43,000;0,00;101,238;0,009;263,196;453,550;482,75;843,483;;;589,200;573,500;548,300;305,350;;;;;0,00;0,00;0,00;3,00;1,93;0,000;0,000;0,57;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;648,97758;0,00001;0,0000;;nan;0,26747;64,49654;91,9177967;18,697043;0,137871;24,010344;25,556154;0,0309;3,4979;;;0,00;0,57;55,46;;348,917;349,203;6,4897758;18,47400;2,15400;0,03100;0,1171600;;;;;;
;;358;18,59100;86,10000;0,034000;2,034;87,98;21,1000;-43,470;0,00;101,238;0,009;263,196;453,950;483,25;843,550;;;589,300;573,500;548,400;305,350;;;;;0,00;0,00;0,00;3,00;1,93;0,000;0,000;0,57;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;646,87055;0,00001;0,0000;;nan;0,52956;64,27548;92,5646672;18,726905;0,127702;24,069901;25,623483;0,0287;3,2485;;;0,00;0,57;55,34;;350,206;349,203;6,4687055;18,46800;2,15600;0,03300;0,1165877;;;;;;
;;359;18,59900;86,10000;0,028000;2,025;87,98;21,1000;-43,620;0,00;101,238;0,009;263,196;453,950;483,25;843,683;;;589,600;573,500;548,500;305,350;;;;;0,00;0,00;0,00;3,00;1,93;0,000;0,000;0,57;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;645,21698;0,00001;0,0000;;nan;0,41742;63,98381;93,2098842;18,726905;0,127702;24,069901;25,623483;0,0287;3,2485;;;0,00;0,57;55,15;;351,480;351,766;6,4521698;18,46700;2,15900;0,03000;0,1162855;;;;;;
;;360;18,61100;82,82500;0,026000;2,028;86,30;21,1000;-43,830;0,00;101,240;0,009;263,196;454,550;483,85;843,917;;;590,200;573,500;548,600;305,350;;;;;0,00;0,00;0,00;3,00;1,93;0,000;0,000;0,57;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;628,56773;0,00001;0,0000;;nan;0,37250;62,80902;93,8384519;18,355167;0,147025;23,623284;25,146026;0,0324;3,6703;;;0,00;0,55;53,78;;352,711;351,766;6,2856773;18,45100;2,18200;0,02300;0,1155705;;;;;;
;;361;18,62000;85,32500;0,012000;2,043;86,94;21,1000;-44,050;0,00;101,240;0,009;263,196;454,850;484,25;844,017;;;590,400;573,600;548,600;305,350;;;;;0,00;0,00;0,00;3,00;1,93;0,000;0,000;0,57;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;634,8394;0,00001;0,0000;;nan;0,11772;64,21233;94,4732913;18,623981;0,139698;23,985069;25,535385;0,0313;3,5414;;;0,00;0,57;54,36;;353,915;354,242;6,3483940;18,42000;2,20200;0,00900;0,1150312;;;;;;
;;362;18,62300;83,95000;0,020000;2,072;87,86;21,1000;-44,500;0,00;101,236;0,009;263,196;455,450;485,15;844,117;;;590,600;573,600;548,700;305,350;;;;;0,00;0,00;0,00;3,00;1,93;0,000;0,000;0,57;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;626,100139;0,00001;0,0000;;nan;0,26410;64,57742;95,0993915;18,461137;0,129069;23,806713;25,359154;0,0287;3,2494;;;0,00;0,57;53,82;;355,106;354,242;6,2610014;18,40700;2,21000;0,00300;0,1144421;;;;;;
;;363;18,61400;83,40000;0,004000;2,114;87,86;21,1000;-44,720;0,00;101,236;0,009;263,196;456,050;485,75;844,183;;;590,800;573,600;548,700;305,350;;;;;0,00;0,00;0,00;3,00;1,93;0,000;0,000;0,57;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;624,92489;0,00001;0,0000;;nan;-0,03059;65,65975;95,7243164;18,388455;0,129104;23,744224;25,290553;0,0286;3,2414;;;0,00;0,58;53,81;;356,270;356,609;6,2492489;18,41100;2,20100;0,00600;0,1146802;;;;;;
