General information;;time (s);O2 (%);DPT (Pa);CO (%);CO2 (%);PD (%);AHU (%);Mass (g);Methane MFM (g/s);APT (kPa);HFM (kW/m²);Cold Trap TC (K);StackTC (K);Smoke TC (K);Cone heater TC (K);Soot MFM (g/s);Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;n.u;TX1;TX2;TX3;TX4;TX5;TX6;TX7;TX8;TX9;TX10;TX11;TX12;TX13;TX14;TX15;n.u;n.u.;n.u.;n.u.;L0;L1;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31
;;;;;;;;;;;;;;;;;;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;V;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;%;%;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;
SEA 120s [m²/kg];0,0;151;18,81600;90,10000;0,006000;1,907;87,89;21,7000;-15,690;0,00;101,890;0,000;263,177;439,650;470,45;1016,583;;;742,000;763,400;724,900;311,150;;;;;0,00;0,00;0,00;3,00;1,86;0,000;0,000;0,59;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;607,691750;0,00001;0,0000;;nan;0,11109;62,41365;27,5548022;19,466027;0,129461;24,231743;25,929316;0,0294;3,3325;;;0,00;0,55;51,96;;338,286;338,559;6,0769175;18,65700;2,00600;0,00300;0,1052143;;;;;;
SEA 180s [m²/kg];0,0;152;18,79300;93,50000;0,012000;1,923;88,18;21,7000;-15,890;0,00;101,882;0,000;263,177;440,250;471,15;1016,517;;;742,000;763,300;724,800;311,150;;;;;0,00;0,00;0,00;3,00;1,87;0,000;0,000;0,59;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;625,051989;0,00001;0,0000;;nan;0,23144;64,08394;28,1798542;19,816391;0,126105;24,701550;26,435288;0,0292;3,3095;;;0,00;0,57;53,47;;342,191;338,559;6,2505199;18,63200;2,02600;-0,00400;0,1063193;;;;;;
SEA 240s [m²/kg];0,0;153;18,76800;88,80000;0,016000;1,930;87,36;21,7000;-16,090;0,00;101,886;0,000;263,177;440,850;471,85;1016,550;;;742,100;763,300;724,800;311,150;;;;;0,00;0,00;0,00;3,00;1,87;0,000;0,000;0,59;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;616,34584;0,00001;0,0000;;nan;0,30223;62,64284;28,7962000;19,298765;0,135459;24,089103;25,783018;0,0306;3,4672;;;0,00;0,55;52,67;;346,065;346,174;6,1634584;18,61700;2,03100;0,02900;0,1076657;;;;;;
SEA 300s [m²/kg];0,0;154;18,74900;91,62500;0,022000;1,938;86,68;21,7000;-16,560;0,00;101,886;0,000;263,177;441,650;472,85;1016,517;;;742,200;763,200;724,700;311,150;;;;;0,00;0,00;0,00;3,00;1,87;0,000;0,000;0,59;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;631,014799;0,00001;0,0000;;nan;0,42369;63,84379;29,4272148;19,585575;0,143263;24,491469;26,221648;0,0330;3,7294;;;0,00;0,56;53,92;;349,892;346,174;6,3101480;18,61500;2,03300;0,02700;0,1086253;;;;;;
SEA 360s [m²/kg];0,0;155;18,74000;86,40000;0,023000;1,947;88,41;21,7000;-16,750;0,00;101,882;0,000;263,177;442,350;473,85;1016,550;;;742,400;763,100;724,700;311,150;;;;;0,00;0,00;0,00;3,00;1,87;0,000;0,000;0,59;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;614,59503;0,00001;0,0000;;nan;0,43002;62,24238;30,0418099;19,003882;0,123560;23,801735;25,496670;0,0276;3,1275;;;0,00;0,55;52,53;;353,629;353,550;6,1459503;18,61100;2,04400;0,03000;0,1090420;;;;;;
SEA Test [m²/kg];0,0;156;18,73100;83,07500;0,019000;1,956;88,04;21,7000;-16,940;0,00;101,886;0,000;263,177;443,150;474,95;1016,417;;;742,000;763,100;724,700;311,150;;;;;0,00;0,00;0,00;3,00;1,87;0,000;0,000;0,59;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;604,69182;0,00001;0,0000;;nan;0,34716;61,26657;30,6465017;18,617795;0,127713;23,360346;25,036661;0,0280;3,1743;;;0,00;0,54;51,67;;357,132;353,550;6,0469182;18,59200;2,06900;0,01300;0,1095148;;;;;;
Results SPR;;157;18,71900;88,50000;0,021000;1,965;87,99;21,7000;-17,410;0,00;101,886;0,000;263,177;443,850;475,85;1016,383;;;742,000;763,000;724,700;311,150;;;;;0,00;0,00;0,00;3,00;1,87;0,000;0,000;0,59;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;626,90496;0,00001;0,0000;;nan;0,39625;63,48333;31,2734067;19,200917;0,128250;24,130064;25,869755;0,0291;3,2938;;;0,00;0,56;53,58;;360,635;360,746;6,2690496;18,55100;2,10700;0,01800;0,1100965;;;;;;
SPR max [m²/s];0,000;158;18,70600;87,10000;0,007000;1,960;87,84;21,7000;-17,570;0,00;101,882;0,000;263,177;444,550;476,75;1016,417;;;742,000;763,000;724,800;311,150;;;;;0,00;0,00;0,00;3,00;1,87;0,000;0,000;0,59;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;626,893309;0,00001;0,0000;;nan;0,12756;62,76496;31,9003000;19,033437;0,129995;23,957313;25,692609;0,0293;3,3157;;;0,00;0,55;53,42;;364,195;360,746;6,2689331;18,51500;2,12200;0,00700;0,1110732;;;;;;
Max at [s];487;159;18,69500;87,35000;0,011000;1,955;88,54;21,7000;-17,810;0,00;101,886;0,000;263,177;445,250;477,55;1016,417;;;742,000;763,000;724,800;311,150;;;;;0,00;0,00;0,00;3,00;1,87;0,000;0,000;0,59;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;630,96476;0,00001;0,0000;;nan;0,20347;62,64084;32,5312647;19,045744;0,122051;24,010552;25,752361;0,0276;3,1203;;;0,00;0,55;53,71;;367,706;367,837;6,3096476;18,50800;2,12000;0,00100;0,1117303;;;;;;
SPR 060s [m²/s];0,000;160;18,69300;89,97500;0,018000;1,967;87,25;21,7000;-18,250;0,00;101,890;0,000;263,177;446,050;478,55;1016,517;;;742,300;763,000;724,800;311,150;;;;;0,00;0,00;0,00;3,00;1,87;0,000;0,000;0,59;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;639,25785;0,00001;0,0000;;nan;0,34088;63,91759;33,1705226;19,312461;0,136678;24,390540;26,167679;0,0314;3,5506;;;0,00;0,56;54,51;;371,216;367,837;6,3925785;18,51300;2,12000;0,00400;0,1116350;;;;;;
SPR 120s [m²/s];0,000;161;18,70300;83,12500;0,013000;1,986;87,43;21,7000;-18,420;0,00;101,886;0,000;263,177;447,250;480,05;1016,717;;;742,900;763,000;724,800;311,150;;;;;0,00;0,00;0,00;3,00;1,87;0,000;0,000;0,59;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;609,57575;0,00001;0,0000;;nan;0,23495;61,96110;33,7800983;18,537839;0,134643;23,475223;25,196827;0,0298;3,3680;;;0,00;0,55;52,09;;374,538;374,454;6,0957575;18,50900;2,13200;-0,00500;0,1108908;;;;;;
SPR 180s [m²/s];0,000;162;18,69800;84,62500;0,003000;2,006;87,03;21,7000;-18,640;0,00;101,886;0,000;263,177;448,150;481,25;1016,683;;;742,700;763,000;724,900;311,150;;;;;0,00;0,00;0,00;3,00;1,87;0,000;0,000;0,59;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;615,43278;0,00001;0,0000;;nan;0,05083;63,09929;34,3955311;18,685559;0,139302;23,709902;25,461097;0,0311;3,5211;;;0,00;0,56;52,63;;377,662;374,454;6,1543278;18,48700;2,15300;0,00000;0,1110724;;;;;;
SPR 240s [m²/s];0,000;163;18,68100;88,05000;-0,004000;2,026;87,45;21,7000;-19,110;0,00;101,886;0,000;263,177;448,950;482,05;1016,850;;;743,200;763,000;724,900;311,150;;;;;0,00;0,00;0,00;3,00;1,87;0,000;0,000;0,59;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;631,96796;0,00001;0,0000;;nan;-0,08087;64,96310;35,0274991;19,042947;0,134419;24,206522;25,991210;0,0306;3,4684;;;0,00;0,57;54,04;;380,848;380,825;6,3196796;18,45400;2,18100;0,01200;0,1119254;;;;;;
SPR 300s [m²/s];0,000;164;18,65700;85,90000;0,029000;2,031;87,08;21,7000;-19,310;0,00;101,886;0,000;263,177;449,650;482,65;1017,050;;;743,600;763,100;725,000;311,150;;;;;0,00;0,00;0,00;3,00;1,87;0,000;0,000;0,59;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;629,12381;0,00001;0,0000;;nan;0,53749;64,27701;35,6566229;18,794369;0,138697;23,927791;25,683862;0,0312;3,5364;;;0,00;0,57;53,89;;384,048;380,825;6,2912381;18,42500;2,20300;0,01000;0,1129097;;;;;;
SPR 360s [m²/s];0,000;165;18,63200;85,55000;0,027000;2,033;87,71;21,7000;-19,530;0,00;101,886;0,000;263,177;450,250;483,55;1017,017;;;743,500;763,100;725,000;311,150;;;;;0,00;0,00;0,00;3,00;1,87;0,000;0,000;0,59;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;635,48379;0,00001;0,0000;;nan;0,49872;64,16748;36,2921067;18,743539;0,131485;23,894920;25,662162;0,0296;3,3497;;;0,00;0,57;54,33;;387,205;387,232;6,3548379;18,41200;2,20600;0,02000;0,1143777;;;;;;
SPR Test [m²/s];0,000;166;18,61700;85,80000;0,030000;2,044;87,61;21,7000;-20,000;0,00;101,882;0,000;263,177;451,250;484,65;1017,250;;;744,000;763,200;725,100;311,150;;;;;0,00;0,00;0,00;3,00;1,87;0,000;0,000;0,59;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;639,68146;0,00001;0,0000;;nan;0,55488;64,54540;36,9317881;18,750096;0,132653;23,956369;25,729538;0,0299;3,3883;;;0,00;0,57;54,70;;390,360;387,232;6,3968146;18,40600;2,21800;0,02700;0,1151018;;;;;;
Results COY;;167;18,61500;91,15000;0,013000;2,069;87,11;21,7000;-20,190;0,00;101,890;0,000;263,177;451,950;485,55;1017,350;;;744,200;763,300;725,100;311,150;;;;;0,00;0,00;0,00;3,00;1,87;0,000;0,000;0,59;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;658,97988;0,00001;0,0000;;nan;0,24473;67,30852;37,5907680;19,310859;0,138387;24,711111;26,548245;0,0322;3,6473;;;0,00;0,59;56,38;;393,580;393,686;6,5897988;18,38900;2,23300;0,01100;0,1151299;;;;;;
COY max [kg/kg];0,0000;168;18,61100;84,20000;0,018000;2,107;86,50;21,7000;-20,420;0,00;101,886;0,000;263,177;452,950;486,95;1017,583;;;744,800;763,300;725,200;311,150;;;;;0,00;0,00;0,00;3,00;1,88;0,000;0,000;0,59;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;631,32592;0,00001;0,0000;;nan;0,32722;65,83533;38,2220939;18,539558;0,145375;23,776608;25,561363;0,0326;3,6890;;;0,00;0,58;54,22;;396,696;393,686;6,3132592;18,36300;2,25900;0,01100;0,1148848;;;;;;
Max at [s];487;169;18,59200;87,22500;0,007000;2,122;87,40;21,7000;-20,900;0,00;101,882;0,000;263,177;453,450;487,35;1017,717;;;745,100;763,400;725,200;311,150;;;;;0,00;0,00;0,00;3,00;1,88;0,000;0,000;0,59;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;648,1319;0,00001;0,0000;;nan;0,12639;67,45857;38,8702258;18,859242;0,135034;24,213297;26,023486;0,0308;3,4886;;;0,00;0,60;55,61;;399,699;400,034;6,4813190;18,33800;2,27100;0,00900;0,1159557;;;;;;
COY 060s [kg/kg];0,0000;170;18,55100;84,65000;0,001000;2,120;87,61;21,7000;-21,110;0,00;101,886;0,000;263,177;454,150;488,25;1017,883;;;745,500;763,400;725,300;311,150;;;;;0,00;0,00;0,00;3,00;1,88;0,000;0,000;0,59;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;651,55986;0,00001;0,0000;;nan;0,01355;66,33967;39,5217857;18,564458;0,132634;23,871619;25,664028;0,0299;3,3792;;;0,00;0,59;55,69;;402,751;400,034;6,5155986;18,33400;2,27100;0,00000;0,1184501;;;;;;
COY 120s [kg/kg];0,0000;171;18,51500;86,15000;0,004000;2,120;86,37;21,7000;-21,300;0,00;101,890;0,000;263,177;454,950;489,25;1017,983;;;745,700;763,500;725,300;311,150;;;;;0,00;0,00;0,00;3,00;1,88;0,000;0,000;0,59;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;668,097199;0,00001;0,0000;;nan;0,06953;66,86555;40,1898829;18,711744;0,146894;24,103394;25,920619;0,0334;3,7800;;;0,00;0,59;56,97;;405,850;406,246;6,6809720;18,33500;2,27100;0,00800;0,1205267;;;;;;
COY 180s [kg/kg];0,0000;172;18,50800;86,95000;-0,005000;2,132;87,42;21,7000;-21,810;0,00;101,886;0,000;263,177;455,750;490,25;1017,917;;;745,300;763,600;725,400;311,150;;;;;0,00;0,00;0,00;3,00;1,88;0,000;0,000;0,59;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;672,67726;0,00001;0,0000;;nan;-0,09845;67,50482;40,8625601;18,781917;0,134832;24,236331;26,071006;0,0308;3,4897;;;0,00;0,60;57,35;;409,001;406,246;6,7267726;18,32800;2,28300;0,01900;0,1209035;;;;;;
COY 240s [kg/kg];0,0000;173;18,51300;86,97500;0,000000;2,153;87,66;21,7000;-21,990;0,00;101,886;0,000;263,177;456,750;491,55;1017,917;;;745,200;763,600;725,500;311,150;;;;;0,00;0,00;0,00;3,00;1,88;0,000;0,000;0,59;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;668,845030;0,00001;0,0000;;nan;-0,00498;68,12001;41,5314052;18,764042;0,131992;24,266393;26,115260;0,0302;3,4220;;;0,00;0,60;57,17;;412,099;412,446;6,6884503;18,30900;2,31000;0,02300;0,1203224;;;;;;
COY 300s [kg/kg];0,0000;174;18,50900;78,35000;0,012000;2,181;87,84;21,7000;-22,220;0,00;101,886;0,000;263,177;457,250;492,25;1018,017;;;745,500;763,600;725,500;311,250;;;;;0,00;0,00;0,00;3,00;1,88;0,000;0,000;0,59;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;633,37389;0,00001;0,0000;;nan;0,20786;65,47865;42,1647791;17,799635;0,129967;23,044383;24,808305;0,0283;3,2009;;;0,00;0,58;54,32;;414,948;412,446;6,3337389;18,27800;2,33000;0,02800;0,1201132;;;;;;
COY 360s [kg/kg];0,0000;175;18,48700;81,07500;0,010000;2,203;86,15;21,7000;-22,710;0,00;101,890;0,000;263,177;457,750;492,95;1018,183;;;745,800;763,700;725,600;311,250;;;;;0,00;0,00;0,00;3,00;1,88;0,000;0,000;0,59;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;649,596839;0,00001;0,0000;;nan;0,17530;67,25794;42,8143759;18,096632;0,149450;23,454511;25,258113;0,0331;3,7474;;;0,00;0,59;55,73;;417,653;418,248;6,4959684;18,25700;2,34400;0,01800;0,1211812;;;;;;
COY Test [kg/kg];0,0000;176;18,45400;84,62500;0,020000;2,206;86,33;21,7000;-22,900;0,00;101,890;0,000;263,177;458,450;493,95;1018,450;;;746,500;763,700;725,700;311,250;;;;;0,00;0,00;0,00;3,00;1,88;0,000;0,000;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;672,82523;0,00001;0,0000;;nan;0,36283;68,75738;43,4872011;18,474462;0,147340;23,980821;25,837772;0,0334;3,7793;;;0,00;0,61;57,65;;420,503;418,248;6,7282523;18,23800;2,36500;0,02000;0,1229711;;;;;;
Results CO2Y;;177;18,42500;85,17500;0,027000;2,218;86,39;21,7000;-23,140;0,00;101,888;0,000;263,177;459,250;494,75;1018,383;;;746,300;763,700;725,700;311,250;;;;;0,00;0,00;0,00;3,00;1,88;0,000;0,000;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;682,47557;0,00001;0,0000;;nan;0,49269;69,30347;44,1696767;18,518250;0,146658;24,079606;25,940959;0,0334;3,7769;;;0,00;0,61;58,46;;423,464;423,983;6,8247557;18,20100;2,40100;0,02300;0,1244597;;;;;;
CO2Y max [kg/kg];0,0000;178;18,41200;88,10000;0,011000;2,233;87,18;21,7000;-23,610;0,00;101,890;0,000;263,177;460,150;495,95;1018,383;;;746,200;763,800;725,700;311,250;;;;;0,00;0,00;0,00;3,00;1,88;0,000;0,000;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;697,66968;0,00001;0,0000;;nan;0,20098;70,90092;44,8673464;18,815107;0,137498;24,513560;26,420733;0,0319;3,6065;;;0,00;0,63;59,70;;426,494;423,983;6,9766968;18,16900;2,41500;0,02300;0,1252319;;;;;;
Max at [s];417;179;18,40600;87,65000;0,011000;2,259;86,94;21,7000;-23,820;0,00;101,888;0,000;263,177;460,850;496,75;1018,683;;;747,000;763,800;725,800;311,250;;;;;0,00;0,00;0,00;3,00;1,88;0,000;0,000;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;695,71085;0,00001;0,0000;;nan;0,20032;71,50690;45,5630572;18,752735;0,140249;24,469465;26,375626;0,0324;3,6723;;;0,00;0,63;59,64;;429,536;429,965;6,9571085;18,16200;2,41800;0,01500;0,1252964;;;;;;
CO2Y 060s [kg/kg];0,0000;180;18,38900;84,05000;0,009000;2,271;85,10;21,7000;-24,040;0,00;101,888;0,000;263,177;461,650;497,75;1018,683;;;746,900;763,800;725,900;311,250;;;;;0,00;0,00;0,00;3,00;1,88;0,000;0,000;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;685,42914;0,00001;0,0000;;nan;0,15947;70,34181;46,2484864;18,347669;0,161692;23,982475;25,857851;0,0367;4,1507;;;0,00;0,62;58,74;;432,469;429,965;6,8542914;18,16100;2,41500;0,01000;0,1261814;;;;;;
CO2Y 120s [kg/kg];0,0000;181;18,36300;77,90000;0,000000;2,271;86,36;21,7000;-24,550;0,00;101,890;0,000;263,177;462,650;499,15;1018,617;;;746,500;763,900;726,000;311,250;;;;;0,00;0,00;0,00;3,00;1,88;0,000;0,000;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;667,518849;0,00001;0,0000;;nan;-0,00468;67,64562;46,9160052;17,644562;0,146971;23,113394;24,936887;0,0321;3,6384;;;0,00;0,60;57,06;;435,222;435,608;6,6751885;18,16400;2,41500;0,02000;0,1278017;;;;;;
CO2Y 180s [kg/kg];0,0000;182;18,33800;83,57500;0,008000;2,271;87,03;21,7000;-24,770;0,00;101,888;0,000;263,177;463,450;500,15;1018,717;;;746,800;763,900;726,000;311,250;;;;;0,00;0,00;0,00;3,00;1,88;0,000;0,000;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;698,13243;0,00001;0,0000;;nan;0,14053;70,00535;47,6141377;18,260186;0,139308;23,961189;25,858644;0,0316;3,5762;;;0,00;0,62;59,62;;437,989;435,608;6,9813243;18,15900;2,43500;0,01400;0,1291757;;;;;;
CO2Y 240s [kg/kg];0,0000;183;18,33400;82,67500;0,019000;2,283;85,79;21,7000;-25,010;0,00;101,892;0,000;263,177;463,950;500,75;1018,483;;;746,000;763,900;726,100;311,250;;;;;0,00;0,00;0,00;3,00;1,88;0,000;0,000;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;693,886;0,00001;0,0000;;nan;0,33841;69,96548;48,3080237;18,151812;0,153652;23,844676;25,736009;0,0347;3,9257;;;0,00;0,62;59,36;;440,832;441,052;6,9388600;18,12200;2,46300;0,02000;0,1291572;;;;;;
CO2Y 300s [kg/kg];0,0000;184;18,33500;84,97500;0,023000;2,310;87,09;21,7000;-25,460;0,00;101,888;0,000;263,177;464,750;501,75;1018,317;;;745,500;763,900;726,100;311,250;;;;;0,00;0,00;0,00;3,00;1,89;0,000;0,000;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;700,72279;0,00001;0,0000;;nan;0,41598;71,72715;49,0087464;18,386723;0,138537;24,194910;26,121132;0,0317;3,5925;;;0,00;0,63;60,10;;443,641;441,052;7,0072279;18,09600;2,47700;0,02500;0,1287584;;;;;;
CO2Y 360s [kg/kg];0,0000;185;18,32800;84,62500;0,028000;2,330;86,70;21,7000;-25,690;0,00;101,888;0,000;263,177;465,450;502,45;1018,250;;;745,100;764,000;726,200;311,250;;;;;0,00;0,00;0,00;3,00;1,89;0,000;0,000;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;699,47261;0,00001;0,0000;;nan;0,50604;72,15790;49,7082191;18,335015;0,143010;24,163207;26,084012;0,0327;3,7032;;;0,00;0,64;60,09;;446,431;446,610;6,9947261;18,09600;2,46900;0,03300;0,1288934;;;;;;
CO2Y Test [kg/kg];0,0000;186;18,30900;82,90000;0,018000;2,344;86,89;21,7000;-26,190;0,00;101,892;0,000;263,177;466,150;503,25;1018,217;;;745,000;764,000;726,200;311,250;;;;;0,00;0,00;0,00;3,00;1,89;0,000;0,000;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;697,444289;0,00001;0,0000;;nan;0,32002;71,80275;50,4056633;18,133552;0,140843;23,933644;25,838478;0,0319;3,6128;;;0,00;0,63;59,86;;449,161;446,610;6,9744429;18,10100;2,47300;0,01900;0,1299610;;;;;;
;;187;18,27800;80,40000;0,020000;2,365;85,03;21,7000;-26,410;0,00;101,892;0,000;263,177;467,250;504,65;1018,417;;;745,500;764,000;726,300;311,250;;;;;0,00;0,00;0,00;3,00;1,89;0,000;0,000;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;694,16405;0,00001;0,0000;;nan;0,35028;71,27425;51,0998274;17,837000;0,162562;23,597794;25,486628;0,0363;4,1131;;;0,00;0,63;59,57;;451,825;451,996;6,9416405;18,09100;2,48700;0,02000;0,1315217;;;;;;
