General information;;time (s);O2 (%);DPT (Pa);CO (%);CO2 (%);PD (%);AHU (%);Mass (g);Methane MFM (g/s);APT (kPa);HFM (kW/m²);Cold Trap TC (K);StackTC (K);Smoke TC (K);Cone heater TC (K);Soot MFM (g/s);Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;n.u;TX1;TX2;TX3;TX4;TX5;TX6;TX7;TX8;TX9;TX10;TX11;TX12;TX13;TX14;TX15;n.u;n.u.;n.u.;n.u.;L0;L1;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31
;;;;;;;;;;;;;;;;;;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;V;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;%;%;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;
;;292;16,33500;89,62500;0,011000;3,616;91,20;19,6000;-68,100;0,00;101,868;0,000;263,177;522,750;565,25;1016,583;;;752,600;752,000;725,700;318,250;;;;;0,00;0,00;0,00;3,00;2,71;0,000;0,000;0,60;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1202,53598;0,00001;0,0000;;nan;0,20609;109,57942;151,030006;17,804756;0,092640;26,353016;28,495538;0,0232;2,6207;;;0,00;0,97;102,51;;733,578;729,760;12,0253598;20,34900;0,49400;0,01300;0,2304523;;;;;;
;;293;16,47000;91,15000;0,021000;3,409;94,10;19,6000;-68,140;0,00;101,864;0,000;263,177;516,450;556,85;1016,517;;;752,800;751,700;725,600;318,250;;;;;0,00;0,00;0,00;3,00;2,71;0,000;0,000;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1190,3043;0,00001;0,0000;;nan;0,38885;104,73268;152,220310;18,064779;0,061302;26,415644;28,482044;0,0153;1,7333;;;0,00;0,93;100,97;;736,241;735,206;11,9030430;20,48300;0,38800;0,01700;0,2246930;;;;;;
;;294;16,62200;88,35000;0,015000;3,074;96,08;19,6000;-68,180;0,00;101,864;0,000;263,177;510,350;548,65;1016,383;;;752,600;751,500;725,600;318,250;;;;;0,00;0,00;0,00;3,00;2,72;0,000;0,000;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1151,61570;0,00001;0,0000;;nan;0,27831;93,38915;153,371926;17,891126;0,040501;25,852710;27,792866;0,0099;1,1175;;;0,00;0,83;96,61;;738,758;735,206;11,5161571;20,58200;0,32700;0,01400;0,2193796;;;;;;
;;295;16,84100;90,57500;0,019000;2,772;96,81;19,6000;-68,210;0,00;101,864;0,000;263,177;504,450;540,75;1016,117;;;752,100;751,300;725,500;318,250;;;;;0,00;0,00;0,00;3,00;2,72;0,000;0,000;0,61;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1123,09162;0,00001;0,0000;;nan;0,35597;85,61861;154,495018;18,220638;0,032995;26,024474;27,897184;0,0081;0,9138;;;0,00;0,76;93,42;;741,091;740,090;11,2309162;20,65100;0,27100;0,00800;0,2098722;;;;;;
;;296;17,10000;89,42500;0,028000;2,375;97,79;19,6000;-68,220;0,00;101,866;0,000;263,177;498,750;533,15;1015,650;;;751,000;751,100;725,400;318,250;;;;;0,00;0,00;0,00;3,00;2,72;0,000;0,000;0,61;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1065,37742;0,00001;0,0000;;nan;0,51881;73,08881;155,560395;18,207758;0,022881;25,712225;27,485660;0,0055;0,6243;;;0,00;0,65;87,48;;743,199;740,090;10,6537742;20,69200;0,23800;0,00900;0,1990064;;;;;;
;;297;17,48300;83,32500;0,026000;2,044;98,77;19,6000;-68,230;0,00;101,866;0,000;263,177;493,350;526,15;1015,350;;;750,400;750,900;725,300;318,250;;;;;0,00;0,00;0,00;3,00;2,72;0,000;0,000;0,61;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;939,93463;0,00001;0,0000;;nan;0,46838;60,84633;156,500330;17,671709;0,012947;24,685046;26,326213;0,0030;0,3384;;;0,00;0,54;76,46;;744,851;743,696;9,3993463;20,73700;0,20600;0,00400;0,1805570;;;;;;
;;298;17,90500;84,45000;0,014000;1,632;99,46;19,6000;-68,240;0,00;101,868;0,000;263,177;488,450;519,55;1014,883;;;749,300;750,700;725,200;318,250;;;;;0,00;0,00;0,00;3,00;2,72;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;848,65634;0,00001;0,0000;;nan;0,26038;48,85282;157,348986;17,879617;0,005961;24,727409;26,301822;0,0014;0,1557;;;0,00;0,43;67,95;;745,974;743,696;8,4865634;20,77000;0,18400;-0,00200;0,1607984;;;;;;
;;299;18,35400;86,17500;0,010000;1,329;99,68;19,6000;-68,250;0,00;101,866;0,000;263,177;483,750;513,35;1014,550;;;748,600;750,500;725,100;318,250;;;;;0,00;0,00;0,00;3,00;2,72;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;742,2758;0,00001;0,0000;;nan;0,19206;40,10045;158,091262;18,148829;0,003792;24,858211;26,379250;0,0009;0,0993;;;0,00;0,35;58,81;;746,619;745,439;7,4227580;20,79700;0,16200;-0,01000;0,1382328;;;;;;
;;300;18,81400;85,80000;-0,005000;1,008;99,89;19,6000;-68,250;0,00;101,866;0,000;263,177;479,250;507,35;1014,183;;;747,700;750,400;725,000;318,250;;;;;0,00;0,00;0,00;3,00;2,72;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;621,99238;0,00001;0,0000;;nan;-0,07907;30,12305;158,713254;18,194120;0,001607;24,688428;26,135991;0,0004;0,0417;;;0,00;0,27;48,52;;746,725;745,439;6,2199238;20,81900;0,14900;-0,00500;0,1152685;;;;;;
;;301;19,25500;84,50000;-0,001000;0,804;100,09;19,6000;-68,260;0,00;101,868;0,000;263,177;474,950;501,65;1013,583;;;746,100;750,300;724,900;318,250;;;;;0,00;0,00;0,00;3,00;2,72;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;495,01653;0,00000;0,0000;;nan;-0,00662;23,64453;159,208271;18,137310;-0,000361;24,390518;25,761667;-0,0001;-0,0092;;;0,00;0,21;38,39;;746,249;745,063;4,9501653;20,83500;0,13700;-0,00800;0,0918007;;;;;;
;;302;19,57600;86,22500;-0,005000;0,609;100,11;19,6000;-68,260;0,00;101,868;0,000;263,177;470,950;496,45;1013,083;;;744,800;750,200;724,800;318,250;;;;;0,00;0,00;0,00;3,00;2,72;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;412,33351;0,00000;0,0000;;nan;-0,07997;17,79455;159,620604;18,399146;-0,000575;24,534247;25,862675;-0,0001;-0,0148;;;0,00;0,16;31,57;;745,287;745,063;4,1233351;20,84600;0,13000;-0,00100;0,0752489;;;;;;
;;303;19,91000;83,75000;0,013000;0,494;100,13;19,6000;-68,260;0,00;101,868;0,000;263,177;467,050;491,35;1012,617;;;743,400;750,200;724,800;318,250;;;;;0,00;0,00;0,00;3,00;2,72;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;307,90359;0,00000;0,0000;;nan;0,24709;13,99687;159,928508;18,208710;-0,000793;24,079243;25,332054;-0,0002;-0,0199;;;0,00;0,12;23,66;;743,897;742,670;3,0790359;20,85400;0,12300;0,01500;0,0566701;;;;;;
;;304;20,16200;86,17500;0,017000;0,388;100,17;19,6000;-68,260;0,00;101,860;0,000;263,177;463,450;486,65;1012,183;;;742,300;750,100;724,700;318,250;;;;;0,00;0,00;0,00;3,00;2,72;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;237,83843;0,00000;0,0000;;nan;0,32545;10,86123;160,166346;18,542046;-0,001207;24,331048;25,549044;-0,0003;-0,0306;;;0,00;0,10;18,26;;742,114;742,670;2,3783843;20,85900;0,11900;0,01200;0,0429265;;;;;;
;;305;20,34900;85,75000;0,014000;0,327;100,19;19,6000;-68,270;0,00;101,860;0,000;263,177;460,050;482,15;1011,917;;;741,400;750,200;724,700;318,250;;;;;0,00;0,00;0,00;3,00;2,72;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;180,76965;0,00000;0,0000;;nan;0,27042;8,92010;160,347116;18,564489;-0,001398;24,181782;25,343433;-0,0003;-0,0352;;;0,00;0,08;13,96;;740,052;738,865;1,8076965;20,86500;0,11600;0,00700;0,0325517;;;;;;
;;306;20,48300;84,95000;0,008000;0,271;100,20;19,6000;-68,270;0,00;101,868;0,000;263,177;456,850;477,95;1011,983;;;741,400;750,300;724,800;318,250;;;;;0,00;0,00;0,00;3,00;2,72;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;140,41705;0,00000;0,0000;;nan;0,15935;7,11739;160,487533;18,542288;-0,001470;23,984862;25,092623;-0,0003;-0,0366;;;0,00;0,06;10,84;;737,782;738,865;1,4041705;20,87200;0,11200;0,00800;0,0252961;;;;;;
;;307;20,58200;82,97500;0,009000;0,238;100,09;19,6000;-68,280;0,00;101,870;0,000;263,177;453,650;473,85;1012,017;;;741,400;750,400;724,800;318,250;;;;;0,00;0,00;0,00;3,00;2,72;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;108,82676;0,00000;0,0000;;nan;0,17636;6,01161;160,596360;18,389996;-0,000363;23,621246;24,673047;-0,0001;-0,0089;;;0,00;0,05;8,48;;735,366;734,209;1,0882676;20,87400;0,10800;0,00900;0,0197562;;;;;;
;;308;20,65100;86,10000;0,004000;0,206;100,15;19,6000;-68,280;0,00;101,870;0,000;263,177;450,850;470,05;1012,217;;;741,800;750,500;724,900;318,250;;;;;0,00;0,00;0,00;3,00;2,72;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;90,5019899;0,00000;0,0000;;nan;0,08667;5,10495;160,686862;18,791177;-0,000981;23,987574;25,009114;-0,0002;-0,0244;;;0,00;0,05;7,05;;732,856;734,209;0,9050199;20,87800;0,10500;-0,00900;0,0160723;;;;;;
;;309;20,69200;86,10000;-0,002000;0,184;100,15;19,6000;-68,290;0,00;101,870;0,000;263,177;450,850;470,05;1012,317;;;741,800;750,700;725,000;318,250;;;;;0,00;0,00;0,00;3,00;2,72;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;78,61019;0,00000;0,0000;;nan;-0,02557;4,39135;160,765472;18,791177;-0,000981;23,987574;25,009114;-0,0002;-0,0244;;;0,00;0,04;6,08;;730,297;729,164;0,7861019;20,88300;0,10400;-0,00200;0,0139569;;;;;;
;;310;20,73700;85,65000;-0,010000;0,162;100,22;19,6000;-68,300;0,00;101,862;0,000;263,183;448,050;466,45;1012,283;;;741,400;750,900;725,100;318,250;;;;;0,00;0,00;0,00;3,00;2,72;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;65,5292899;0,00000;0,0000;;nan;-0,17531;3,67966;160,831001;18,800479;-0,001637;23,850399;24,829860;-0,0004;-0,0403;;;0,00;0,03;5,03;;727,702;729,164;0,6552929;20,88500;0,10000;-0,00700;0,0116251;;;;;;
;;311;20,77000;87,32500;-0,005000;0,149;100,29;19,6000;-68,300;0,00;101,866;0,000;263,177;445,450;463,05;1012,383;;;741,200;751,200;725,300;318,250;;;;;0,00;0,00;0,00;3,00;2,72;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;55,60444;0,00000;0,0000;;nan;-0,08277;3,29913;160,886606;19,038743;-0,002352;24,012507;24,961255;-0,0005;-0,0583;;;0,00;0,03;4,31;;725,076;723,959;0,5560444;20,88800;0,09800;0,00300;0,0097393;;;;;;
;;312;20,79700;86,07500;-0,008000;0,137;100,21;19,6000;-68,300;0,00;101,858;0,000;263,183;442,850;459,75;1012,517;;;741,200;751,400;725,500;318,250;;;;;0,00;0,00;0,00;3,00;2,73;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;47,20229;0,00000;0,0000;;nan;-0,13903;2,89240;160,933808;18,957395;-0,001590;23,770349;24,677472;-0,0003;-0,0389;;;0,00;0,03;3,65;;722,430;723,959;0,4720229;20,89200;0,09500;-0,00300;0,0083016;;;;;;
;;313;20,81900;87,90000;-0,001000;0,130;100,21;19,6000;-68,300;0,00;101,866;0,000;263,183;440,550;456,75;1012,783;;;741,600;751,700;725,600;318,250;;;;;0,00;0,00;0,00;3,00;2,73;0,000;0,000;0,60;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;40,19204;0,00000;0,0000;;nan;-0,00701;2,69848;160,974000;19,207255;-0,001600;23,958563;24,839573;-0,0003;-0,0395;;;0,00;0,02;3,17;;719,770;718,664;0,4019204;20,89600;0,09400;-0,00400;0,0069762;;;;;;
;;314;20,83500;88,25000;0,015000;0,123;100,25;19,6000;-68,300;0,00;101,866;0,000;263,183;438,350;453,75;1013,050;;;741,900;752,000;725,800;318,350;;;;;0,00;0,00;0,00;3,00;2,73;0,000;0,000;0,60;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;34,13292;0,00000;0,0000;;nan;0,30030;2,47753;161,008133;19,293690;-0,001930;23,946199;24,787471;-0,0004;-0,0475;;;0,00;0,02;2,80;;717,102;718,664;0,3413292;20,89800;0,09200;0,00200;0,0058987;;;;;;
;;315;20,84600;86,67500;0,012000;0,119;100,25;19,6000;-68,310;0,00;101,866;0,000;263,183;436,150;450,95;1013,350;;;742,200;752,300;726,100;318,250;;;;;0,00;0,00;0,00;3,00;2,73;0,000;0,000;0,60;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;30,60795;0,00000;0,0000;;nan;0,24111;2,32919;161,038741;19,168911;-0,001938;23,671926;24,475192;-0,0004;-0,0471;;;0,00;0,02;2,52;;714,433;713,342;0,3060795;20,89900;0,09000;-0,00200;0,0053235;;;;;;
;;316;20,85400;88,75000;0,007000;0,116;100,26;19,6000;-68,310;0,00;101,862;0,000;263,183;434,150;448,25;1013,583;;;742,400;752,600;726,300;318,350;;;;;0,00;0,00;0,00;3,00;2,73;0,000;0,000;0,60;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;28,8206499;0,00000;0,0000;;nan;0,14776;2,26168;161,067562;19,441632;-0,002039;23,898619;24,674781;-0,0004;-0,0499;;;0,00;0,02;2,36;;711,774;713,342;0,2882065;20,90300;0,08800;0,00800;0,0049418;;;;;;
;;317;20,85900;88,92500;0,008000;0,112;100,22;19,6000;-68,310;0,00;101,864;0,000;263,183;432,150;445,75;1013,950;;;742,900;753,000;726,500;318,250;;;;;0,00;0,00;0,00;3,00;2,73;0,000;0,000;0,60;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;27,3724199;0,00000;0,0000;;nan;0,16767;2,13448;161,094934;19,505772;-0,001697;23,867005;24,618113;-0,0004;-0,0415;;;0,00;0,02;2,25;;709,128;708,046;0,2737242;20,90400;0,08600;0,00400;0,0046780;;;;;;
;;318;20,86500;88,40000;0,009000;0,108;100,24;19,6000;-68,300;0,00;101,868;0,000;263,183;430,250;443,25;1014,317;;;743,300;753,400;726,800;318,350;;;;;0,00;0,00;0,00;3,00;2,73;0,000;0,000;0,60;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;25,45681;0,00000;0,0000;;nan;0,18696;1,99830;161,120391;19,491001;-0,001839;23,744077;24,461504;-0,0004;-0,0447;;;0,00;0,02;2,10;;706,495;708,046;0,2545681;20,90500;0,08400;-0,00300;0,0043539;;;;;;
;;319;20,87200;89,47500;-0,009000;0,105;100,25;19,6000;-68,310;0,00;101,864;0,000;263,183;428,450;440,95;1014,583;;;743,600;753,700;727,000;318,350;;;;;0,00;0,00;0,00;3,00;2,73;0,000;0,000;0,60;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;24,74521;0,00000;0,0000;;nan;-0,16370;1,91289;161,145136;19,650302;-0,001924;23,837991;24,533463;-0,0004;-0,0469;;;0,00;0,02;1,95;;703,877;702,806;0,2474521;20,90800;0,08300;-0,00700;0,0041963;;;;;;
;;320;20,87400;88,25000;-0,002000;0,104;100,28;19,6000;-68,310;0,00;101,870;0,000;263,183;426,750;438,65;1014,983;;;744,100;754,100;727,300;318,350;;;;;0,00;0,00;0,00;3,00;2,73;0,000;0,000;0,60;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;23,46977;0,00000;0,0000;;nan;-0,02661;1,86981;161,168606;19,554154;-0,002270;23,627232;24,286081;-0,0005;-0,0547;;;0,00;0,02;1,89;;701,275;702,806;0,2346977;20,91000;0,08100;0,00600;0,0040001;;;;;;
;;321;20,87800;87,45000;-0,007000;0,100;100,29;19,6000;-68,320;0,00;101,866;0,000;263,183;425,150;436,55;1015,250;;;744,300;754,400;727,600;318,350;;;;;0,00;0,00;0,00;3,00;2,73;0,000;0,000;0,60;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;22,66187;0,00000;0,0000;;nan;-0,12363;1,73016;161,191268;19,501916;-0,002348;23,475764;24,105244;-0,0005;-0,0562;;;0,00;0,02;1,79;;698,688;697,626;0,2266187;20,91200;0,07900;-0,01200;0,0038722;;;;;;
;;322;20,88300;91,30000;0,003000;0,098;100,32;19,6000;-68,320;0,00;101,866;0,000;263,183;423,650;434,55;1015,450;;;744,300;754,800;727,800;318,350;;;;;0,00;0,00;0,00;3,00;2,73;0,000;0,000;0,59;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;20,78137;0,00000;0,0000;;nan;0,07222;1,70205;161,212049;19,961825;-0,002639;23,944607;24,560672;-0,0006;-0,0643;;;0,00;0,02;1,71;;696,115;697,626;0,2078137;20,91500;0,07700;-0,00200;0,0034697;;;;;;
;;323;20,88500;89,55000;-0,003000;0,095;100,31;19,6000;-68,320;0,00;101,866;0,000;263,183;422,150;432,65;1015,817;;;744,700;755,200;728,100;318,350;;;;;0,00;0,00;0,00;3,00;2,73;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;20,5783199;0,00000;0,0000;;nan;-0,04667;1,58609;161,232627;19,804681;-0,002570;23,671998;24,260784;-0,0005;-0,0619;;;0,00;0,01;1,64;;693,557;692,507;0,2057832;20,91800;0,07500;0,00400;0,0034626;;;;;;
;;324;20,88800;89,20000;-0,004000;0,094;100,33;19,6000;-68,320;0,00;101,868;0,000;263,183;420,650;430,75;1016,083;;;744,900;755,600;728,300;318,350;;;;;0,00;0,00;0,00;3,00;2,73;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;19,6500299;0,00000;0,0000;;nan;-0,06638;1,55165;161,252277;19,801151;-0,002760;23,583682;24,149937;-0,0006;-0,0662;;;0,00;0,01;1,57;;691,016;692,507;0,1965003;20,91900;0,07500;0,00800;0,0033068;;;;;;
;;325;20,89200;93,92500;0,002000;0,092;100,33;19,6000;-68,320;0,00;101,868;0,000;263,183;419,250;428,75;1016,250;;;744,800;755,900;728,600;318,350;;;;;0,00;0,00;0,00;3,00;2,73;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;18,4127700;0,00000;0,0000;;nan;0,05337;1,52461;161,270690;20,352723;-0,002710;24,159941;24,707393;-0,0006;-0,0665;;;0,00;0,01;1,51;;688,490;687,447;0,1841277;20,92100;0,07300;0,00900;0,0030150;;;;;;
;;326;20,89600;88,15000;-0,002000;0,090;100,32;19,6000;-68,320;0,00;101,868;0,000;263,183;417,850;426,95;1016,383;;;744,500;756,300;728,900;318,350;;;;;0,00;0,00;0,00;3,00;2,73;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;16,88823;0,00000;0,0000;;nan;-0,02688;1,41128;161,287578;19,750105;-0,002674;23,366307;23,875183;-0,0006;-0,0634;;;0,00;0,01;1,37;;685,977;687,447;0,1688823;20,92300;0,07300;0,01400;0,0028494;;;;;;
;;327;20,89800;90,92500;0,008000;0,088;100,31;19,6000;-68,320;0,00;101,868;0,000;263,183;416,650;425,35;1016,750;;;745,100;756,600;729,100;318,350;;;;;0,00;0,00;0,00;3,00;2,73;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;15,8357400;0,00000;0,0000;;nan;0,17270;1,36604;161,303414;20,087432;-0,002573;23,697148;24,191964;-0,0005;-0,0618;;;0,00;0,01;1,34;;683,477;682,443;0,1583574;20,92200;0,07200;0,00500;0,0026277;;;;;;
;;328;20,89900;94,07500;0,004000;0,086;100,34;19,6000;-68,320;0,00;101,868;0,000;263,183;415,350;423,85;1017,050;;;745,300;757,000;729,400;318,350;;;;;0,00;0,00;0,00;3,00;2,73;0,000;0,000;0,58;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;16,2294999;0,00000;0,0000;;nan;0,09442;1,32101;161,319644;20,464374;-0,002904;24,066500;24,559013;-0,0006;-0,0708;;;0,00;0,01;1,34;;680,994;682,443;0,1622950;20,92400;0,07100;0,00300;0,0026431;;;;;;
;;329;20,90300;92,80000;-0,003000;0,084;100,32;19,6000;-68,320;0,00;101,864;0,000;263,183;414,250;422,35;1017,183;;;745,200;757,300;729,600;318,350;;;;;0,00;0,00;0,00;3,00;2,73;0,000;0,000;0,58;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;15,3640699;0,00000;0,0000;;nan;-0,04797;1,24350;161,335008;20,352192;-0,002616;23,871185;24,337948;-0,0006;-0,0632;;;0,00;0,01;1,23;;678,529;677,500;0,1536407;20,92400;0,06900;0,01100;0,0025154;;;;;;
;;330;20,90400;92,75000;-0,007000;0,083;100,33;19,6000;-68,320;0,00;101,872;0,000;263,183;413,150;420,85;1017,417;;;745,400;757,600;729,800;318,350;;;;;0,00;0,00;0,00;3,00;2,74;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;15,39942;0,00000;0,0000;;nan;-0,12918;1,20965;161,350407;20,373776;-0,002774;23,833047;24,277230;-0,0006;-0,0669;;;0,00;0,01;1,21;;676,081;677,500;0,1539942;20,92600;0,06800;-0,01500;0,0025181;;;;;;
