General information;;time (s);O2 (%);DPT (Pa);CO (%);CO2 (%);PD (%);AHU (%);Mass (g);Methane MFM (g/s);APT (kPa);HFM (kW/m²);Cold Trap TC (K);StackTC (K);Smoke TC (K);Cone heater TC (K);Soot MFM (g/s);Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;n.u;TX1;TX2;TX3;TX4;TX5;TX6;TX7;TX8;TX9;TX10;TX11;TX12;TX13;TX14;TX15;n.u;n.u.;n.u.;n.u.;L0;L1;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31
;;;;;;;;;;;;;;;;;;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;V;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;%;%;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;
;;301;20,93600;95,15000;-0,004000;0,065;99,69;21,8000;-70,920;0,00;101,102;0,009;263,190;409,050;412,35;1137,450;;;856,600;882,300;854,000;314,850;;;;;0,00;0,00;0,00;3,00;1,85;0,000;0,000;0,57;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,03368;0,00000;0,0000;;nan;-0,23699;0,49058;167,281676;20,690619;0,002218;23,963495;24,156820;0,0005;0,0532;;;0,00;0,00;0,48;;785,472;785,785;0,0603368;20,94200;0,05900;-0,01200;0,0009749;;;;;;
;;302;20,93500;96,60000;-0,001000;0,065;99,63;21,8000;-70,940;0,00;101,102;0,009;263,190;408,450;411,65;1137,550;;;857,100;882,200;853,900;314,850;;;;;0,00;0,00;0,00;3,00;1,85;0,000;0,000;0,57;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,22223999;0,00000;0,0000;;nan;-0,17579;0,49464;167,287898;20,862983;0,002812;24,127681;24,316709;0,0006;0,0679;;;0,00;0,00;0,51;;782,255;785,785;0,0622224;20,94200;0,05900;0,00600;0,0009974;;;;;;
;;303;20,93600;95,72500;-0,001000;0,064;99,66;21,8000;-70,940;0,00;101,102;0,009;263,190;408,050;411,15;1137,550;;;857,200;882,200;853,800;314,850;;;;;0,00;0,00;0,00;3,00;1,85;0,000;0,000;0,57;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,90058;0,00000;0,0000;;nan;-0,17508;0,45627;167,293799;20,778457;0,002543;24,006394;24,188774;0,0005;0,0611;;;0,00;0,00;0,48;;779,064;779,373;0,0590058;20,94400;0,05900;-0,01400;0,0009496;;;;;;
;;304;20,93400;94,00000;0,016000;0,064;99,68;21,8000;-70,940;0,00;101,102;0,009;263,190;407,650;410,75;1137,317;;;856,800;882,100;853,600;314,850;;;;;0,00;0,00;0,00;3,00;1,85;0,000;0,000;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,26046;0,00000;0,0000;;nan;0,17981;0,45235;167,299059;20,600487;0,002330;23,777446;23,958264;0,0005;0,0554;;;0,00;0,00;0,53;;775,897;779,373;0,0526046;20,94200;0,05900;0,00900;0,0008554;;;;;;
;;305;20,93700;93,42500;0,007000;0,063;99,73;21,8000;-70,950;0,00;101,104;0,009;263,190;407,150;410,25;1137,417;;;857,200;882,100;853,500;314,950;;;;;0,00;0,00;0,00;3,00;1,85;0,000;0,000;0,58;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,91663000;0,00000;0,0000;;nan;-0,00726;0,41528;167,303976;20,549990;0,001833;23,690069;23,870444;0,0004;0,0434;;;0,00;0,00;0,45;;772,753;773,061;0,0491663;20,94200;0,05900;0,00500;0,0008007;;;;;;
;;306;20,93700;94,72500;0,023000;0,062;99,69;21,8000;-70,960;0,00;101,104;0,009;263,183;406,750;409,65;1137,283;;;857,100;882,000;853,300;314,950;;;;;0,00;0,00;0,00;3,00;1,85;0,000;0,000;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,76998;0,00000;0,0000;;nan;0,32691;0,38213;167,307746;20,702644;0,002259;23,842602;24,012592;0,0005;0,0539;;;0,00;0,00;0,45;;769,632;773,061;0,0376998;20,94500;0,05800;0,01100;0,0006110;;;;;;
;;307;20,93900;96,60000;0,025000;0,061;99,69;21,8000;-70,960;0,00;101,106;0,009;263,190;406,250;409,15;1137,083;;;856,700;881,900;853,200;314,950;;;;;0,00;0,00;0,00;3,00;1,85;0,000;0,000;0,59;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,97377;0,00000;0,0000;;nan;0,37254;0,34952;167,310719;20,919397;0,002278;24,062615;24,234384;0,0005;0,0548;;;0,00;0,00;0,40;;766,532;766,837;0,0297377;20,94500;0,05800;0,01700;0,0004775;;;;;;
;;308;20,94000;95,90000;0,020000;0,061;99,67;21,8000;-70,970;0,00;101,096;0,009;263,190;405,750;408,65;1136,983;;;856,700;881,800;853,000;314,950;;;;;0,00;0,00;0,00;3,00;1,85;0,000;0,000;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,98549;0,00000;0,0000;;nan;0,26619;0,34846;167,313705;20,856303;0,002455;23,960514;24,131766;0,0005;0,0588;;;0,00;0,00;0,37;;763,454;766,837;0,0298549;20,94300;0,05800;0,01600;0,0004804;;;;;;
;;309;20,93900;95,65000;0,011000;0,061;99,79;21,8000;-70,960;0,00;101,098;0,009;263,190;405,350;408,25;1136,917;;;856,600;881,800;852,900;314,950;;;;;0,00;0,00;0,00;3,00;1,85;0,000;0,000;0,60;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,07371;0,00000;0,0000;;nan;0,07674;0,34817;167,317779;20,839375;0,001279;23,917464;24,088578;0,0003;0,0306;;;0,00;0,00;0,40;;760,404;760,710;0,0407371;20,94200;0,05700;-0,00200;0,0006547;;;;;;
;;310;20,93700;94,65000;0,012000;0,060;99,79;21,8000;-70,970;0,00;101,098;0,009;263,190;405,050;407,85;1136,650;;;856,000;881,700;852,800;314,950;;;;;0,00;0,00;0,00;3,00;1,85;0,000;0,000;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,80205;0,00000;0,0000;;nan;0,09729;0,31018;167,322581;20,737829;0,001278;23,783304;23,947712;0,0003;0,0304;;;0,00;0,00;0,45;;757,383;760,710;0,0480205;20,94200;0,05700;-0,00900;0,0007754;;;;;;
;;311;20,93900;96,77500;-0,002000;0,060;99,71;21,8000;-70,980;0,00;101,106;0,009;263,190;404,650;407,45;1136,283;;;855,200;881,600;852,600;314,950;;;;;0,00;0,00;0,00;3,00;1,85;0,000;0,000;0,61;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,21897;0,00000;0,0000;;nan;-0,19790;0,31379;167,327800;20,979692;0,002042;24,036926;24,203251;0,0004;0,0491;;;0,00;0,00;0,40;;754,388;754,691;0,0521897;20,94200;0,05700;0,00100;0,0008318;;;;;;
;;312;20,94100;96,37500;-0,012000;0,059;99,74;21,8000;-70,990;0,00;101,100;0,009;263,190;404,150;406,85;1136,083;;;854,800;881,500;852,500;314,950;;;;;0,00;0,00;0,00;3,00;1,85;0,000;0,000;0,61;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,33191999;0,00000;0,0000;;nan;-0,40896;0,27668;167,333131;20,949236;0,001720;23,972374;24,132526;0,0004;0,0412;;;0,00;0,00;0,35;;751,418;754,691;0,0533192;20,94300;0,05700;0,00600;0,0008502;;;;;;
;;313;20,94300;96,57500;0,006000;0,059;99,76;21,7000;-71,000;0,00;101,098;0,009;263,190;403,750;406,45;1135,850;;;854,300;881,500;852,300;314,950;;;;;0,00;0,00;0,00;3,00;1,85;0,000;0,000;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,14465999;0,00000;0,0000;;nan;-0,02857;0,27710;167,336276;20,981348;0,001507;23,985358;24,145755;0,0003;0,0361;;;0,00;0,00;0,30;;748,467;748,762;0,0314466;20,94300;0,05700;0,02000;0,0005017;;;;;;
;;314;20,94200;94,75000;-0,014000;0,059;99,75;21,7000;-71,000;0,00;101,102;0,009;263,190;403,350;406,05;1135,850;;;854,500;881,400;852,200;314,950;;;;;0,00;0,00;0,00;3,00;1,85;0,000;0,000;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,07509;0,00000;0,0000;;nan;-0,44783;0,27460;167,341351;20,792460;0,001632;23,745876;23,904829;0,0003;0,0387;;;0,00;0,00;0,32;;745,539;748,762;0,0507509;20,94400;0,05700;0,00100;0,0008151;;;;;;
;;315;20,94200;95,12500;0,009000;0,059;99,71;21,7000;-71,010;0,00;101,098;0,009;263,190;403,050;405,55;1135,650;;;854,200;881,300;852,000;314,950;;;;;0,00;0,00;0,00;3,00;1,85;0,000;0,000;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,26178000;0,00000;0,0000;;nan;0,03469;0,27524;167,344613;20,841317;0,002040;23,783971;23,931495;0,0004;0,0485;;;0,00;0,00;0,32;;742,633;742,918;0,0326178;20,94300;0,05600;0,00900;0,0005242;;;;;;
;;316;20,94400;97,12500;0,005000;0,059;99,70;21,7000;-71,020;0,00;101,102;0,009;263,190;402,650;405,15;1135,383;;;853,600;881,200;851,900;314,950;;;;;0,00;0,00;0,00;3,00;1,85;0,000;0,000;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,85779;0,00000;0,0000;;nan;-0,04995;0,27825;167,347471;21,069729;0,002151;24,020770;24,169912;0,0005;0,0516;;;0,00;0,00;0,27;;739,746;742,918;0,0285779;20,94600;0,05700;0,01900;0,0004540;;;;;;
;;317;20,94200;97,12500;0,011000;0,058;99,76;21,7000;-71,030;0,00;101,104;0,009;263,190;402,250;404,75;1135,250;;;853,300;881,200;851,800;314,950;;;;;0,00;0,00;0,00;3,00;1,86;0,000;0,000;0,62;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,21833;0,00000;0,0000;;nan;0,07761;0,24151;167,350689;21,080202;0,001496;24,008836;24,158052;0,0003;0,0359;;;0,00;0,00;0,32;;736,881;737,165;0,0321833;20,94500;0,05700;0,00900;0,0005115;;;;;;
;;318;20,94200;96,90000;0,017000;0,058;99,78;21,7000;-71,040;0,00;101,104;0,009;263,190;401,850;404,35;1135,083;;;853,000;881,100;851,700;314,950;;;;;0,00;0,00;0,00;3,00;1,86;0,000;0,000;0,62;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,73470999;0,00000;0,0000;;nan;0,20506;0,24134;167,353424;21,066248;0,001359;23,969084;24,118201;0,0003;0,0325;;;0,00;0,00;0,32;;734,038;737,165;0,0273471;20,94400;0,05600;0,01700;0,0004356;;;;;;
;;319;20,94500;96,90000;0,016000;0,058;99,78;21,7000;-71,060;0,00;101,104;0,009;263,190;401,850;404,35;1135,217;;;853,500;881,100;851,600;315,050;;;;;0,00;0,00;0,00;3,00;1,86;0,000;0,000;0,62;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,67380999;0,00000;0,0000;;nan;0,18381;0,24134;167,355098;21,066248;0,001359;23,969084;24,118201;0,0003;0,0325;;;0,00;0,00;0,24;;731,214;731,494;0,0167381;20,94600;0,05600;0,00600;0,0002671;;;;;;
;;320;20,94500;97,02500;-0,002000;0,057;99,74;21,7000;-71,070;0,00;101,102;0,009;263,190;401,450;403,85;1135,083;;;853,300;881,000;851,500;315,050;;;;;0,00;0,00;0,00;3,00;1,86;0,000;0,000;0,62;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,20174;0,00000;0,0000;;nan;-0,19891;0,20472;167,358299;21,090330;0,001737;23,972599;24,115915;0,0004;0,0416;;;0,00;0,00;0,24;;728,412;731,494;0,0320174;20,94700;0,05500;-0,00300;0,0005075;;;;;;
;;321;20,94300;97,47500;-0,009000;0,057;99,75;21,7000;-71,070;0,00;101,102;0,009;263,190;401,050;403,45;1135,117;;;853,500;881,000;851,400;315,050;;;;;0,00;0,00;0,00;3,00;1,86;0,000;0,000;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,53798;0,00000;0,0000;;nan;-0,34879;0,20529;167,362837;21,149721;0,001582;24,016153;24,159873;0,0003;0,0379;;;0,00;0,00;0,30;;725,638;725,916;0,0453798;20,94600;0,05500;-0,00500;0,0007168;;;;;;
;;322;20,94200;97,70000;0,001000;0,057;99,83;21,7000;-71,060;0,00;101,102;0,009;263,190;400,750;403,05;1135,117;;;853,700;880,900;851,300;315,050;;;;;0,00;0,00;0,00;3,00;1,86;0,000;0,000;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,12071999;0,00000;0,0000;;nan;-0,13567;0,20560;167,366958;21,182041;0,000872;24,034861;24,172802;0,0002;0,0209;;;0,00;0,00;0,33;;722,887;725,916;0,0412072;20,94600;0,05400;-0,00700;0,0006507;;;;;;
;;323;20,94200;97,30000;0,006000;0,057;99,80;21,7000;-71,070;0,00;101,098;0,009;263,190;400,350;402,75;1134,883;;;853,100;880,900;851,200;315,050;;;;;0,00;0,00;0,00;3,00;1,86;0,000;0,000;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,71164;0,00000;0,0000;;nan;-0,02880;0,20528;167,370670;21,149193;0,001126;23,973635;24,117352;0,0002;0,0270;;;0,00;0,00;0,32;;720,155;720,431;0,0371164;20,94500;0,05500;0,01000;0,0005874;;;;;;
;;324;20,94200;96,22500;0,020000;0,057;99,78;21,7000;-71,080;0,00;101,100;0,009;263,190;400,050;402,35;1134,650;;;852,600;880,900;851,000;315,050;;;;;0,00;0,00;0,00;3,00;1,86;0,000;0,000;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,57043999;0,00000;0,0000;;nan;0,26844;0,20422;167,373240;21,039921;0,001346;23,831899;23,968915;0,0003;0,0320;;;0,00;0,00;0,32;;717,441;720,431;0,0257044;20,94600;0,05500;0,00800;0,0004103;;;;;;
;;325;20,94300;99,87500;0,001000;0,057;99,75;21,7000;-71,080;0,00;101,098;0,009;263,190;399,750;402,05;1134,617;;;852,500;880,800;851,100;315,050;;;;;0,00;0,00;0,00;3,00;1,86;0,000;0,000;0,61;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,78448;0,00000;0,0000;;nan;-0,13733;0,20813;167,377025;21,443292;0,001645;24,270582;24,410225;0,0004;0,0399;;;0,00;0,00;0,30;;714,747;715,026;0,0378448;20,94800;0,05500;0,00800;0,0005903;;;;;;
;;326;20,94300;95,85000;0,009000;0,056;99,71;21,7000;-71,080;0,00;101,096;0,009;263,190;399,450;401,85;1134,417;;;852,000;880,800;851,000;315,050;;;;;0,00;0,00;0,00;3,00;1,86;0,000;0,000;0,61;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,14804;0,00000;0,0000;;nan;0,03497;0,16721;167,380173;21,014649;0,002072;23,767573;23,910375;0,0004;0,0492;;;0,00;0,00;0,30;;712,075;715,026;0,0314804;20,94600;0,05400;0,01400;0,0005017;;;;;;
;;327;20,94400;96,20000;0,019000;0,057;99,86;21,7000;-71,100;0,00;101,100;0,009;263,190;399,150;401,45;1134,383;;;852,000;880,800;850,900;315,050;;;;;0,00;0,00;0,00;3,00;1,86;0,000;0,000;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,89265;0,00000;0,0000;;nan;0,24746;0,20441;167,382065;21,060892;0,000492;23,801984;23,939137;0,0001;0,0117;;;0,00;0,00;0,27;;709,418;709,694;0,0189265;20,94700;0,05400;0,01500;0,0003022;;;;;;
;;328;20,94300;97,72500;0,009000;0,057;99,72;21,7000;-71,110;0,00;101,106;0,009;263,190;398,850;401,15;1134,450;;;852,200;880,800;850,900;315,050;;;;;0,00;0,00;0,00;3,00;1,86;0,000;0,000;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,10073;0,00000;0,0000;;nan;0,03534;0,20610;167,385166;21,235150;0,001919;23,980885;24,119173;0,0004;0,0460;;;0,00;0,00;0,30;;706,782;709,694;0,0310073;20,94700;0,05400;0,00300;0,0004891;;;;;;
;;329;20,94600;95,65000;0,017000;0,056;99,78;21,7000;-71,120;0,00;101,106;0,009;263,190;398,450;400,75;1134,317;;;852,000;880,700;850,800;315,050;;;;;0,00;0,00;0,00;3,00;1,86;0,000;0,000;0,60;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,36953;0,00000;0,0000;;nan;0,20456;0,16724;167,386536;21,019039;0,001379;23,713025;23,849905;0,0003;0,0326;;;0,00;0,00;0,22;;704,164;704,431;0,0136953;20,94800;0,05400;0,01300;0,0002193;;;;;;
;;330;20,94500;98,62500;0,006000;0,056;99,74;21,7000;-71,130;0,00;101,100;0,009;263,190;398,250;400,45;1134,383;;;852,300;880,700;850,700;315,050;;;;;0,00;0,00;0,00;3,00;1,86;0,000;0,000;0,60;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,67122;0,00000;0,0000;;nan;-0,02907;0,16986;167,389207;21,348772;0,001729;24,072930;24,205913;0,0004;0,0415;;;0,00;0,00;0,25;;701,564;704,431;0,0267122;20,94700;0,05300;0,00400;0,0004190;;;;;;
;;331;20,94400;100,00000;-0,003000;0,055;99,79;21,7000;-71,130;0,00;101,100;0,009;263,190;397,850;400,05;1134,517;;;852,700;880,700;850,700;315,050;;;;;0,00;0,00;0,00;3,00;1,86;0,000;0,000;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,89797;0,00000;0,0000;;nan;-0,22449;0,13351;167,393105;21,507881;0,001252;24,227983;24,361957;0,0003;0,0303;;;0,00;0,00;0,28;;698,989;699,254;0,0389797;20,94700;0,05300;0,00700;0,0006058;;;;;;
;;332;20,94600;97,85000;-0,005000;0,055;99,75;21,7000;-71,140;0,00;101,100;0,009;263,190;397,450;399,65;1134,650;;;853,200;880,700;850,600;315,050;;;;;0,00;0,00;0,00;3,00;1,87;0,000;0,000;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,25147;0,00000;0,0000;;nan;-0,26510;0,13213;167,396356;21,286117;0,001635;23,954065;24,086658;0,0003;0,0391;;;0,00;0,00;0,22;;696,434;699,254;0,0325147;20,94800;0,05300;0,00600;0,0005104;;;;;;
;;333;20,94700;99,35000;-0,007000;0,054;99,70;21,7000;-71,150;0,00;101,100;0,009;263,190;397,150;399,45;1134,517;;;852,900;880,700;850,500;315,050;;;;;0,00;0,00;0,00;3,00;1,87;0,000;0,000;0,59;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,13483;0,00000;0,0000;;nan;-0,31050;0,09567;167,399491;21,456751;0,002084;24,127859;24,267590;0,0004;0,0502;;;0,00;0,00;0,19;;693,896;694,160;0,0313483;20,94900;0,05300;0,01400;0,0004880;;;;;;
;;334;20,94600;97,80000;0,010000;0,055;99,76;21,7000;-71,150;0,00;101,102;0,009;263,190;396,950;399,15;1134,517;;;852,900;880,700;850,500;315,050;;;;;0,00;0,00;0,00;3,00;1,87;0,000;0,000;0,59;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,03600999;0,00000;0,0000;;nan;0,05690;0,13218;167,401527;21,294076;0,001499;23,932876;24,065518;0,0003;0,0358;;;0,00;0,00;0,22;;691,375;694,160;0,0203601;20,94800;0,05300;0,01000;0,0003206;;;;;;
;;335;20,94600;96,20000;0,008000;0,055;99,69;21,7000;-71,160;0,00;101,102;0,009;263,190;396,650;398,85;1134,517;;;853,000;880,700;850,400;315,150;;;;;0,00;0,00;0,00;3,00;1,87;0,000;0,000;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,18103000;0,00000;0,0000;;nan;0,01385;0,13114;167,403708;21,127159;0,002250;23,727328;23,858930;0,0005;0,0533;;;0,00;0,00;0,22;;688,869;689,134;0,0218103;20,94900;0,05300;0,02000;0,0003459;;;;;;
;;336;20,94500;97,97500;0,008000;0,055;99,79;21,7000;-71,170;0,00;101,098;0,009;263,190;396,350;398,45;1134,517;;;853,100;880,700;850,300;315,150;;;;;0,00;0,00;0,00;3,00;1,87;0,000;0,000;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,58697999;0,00000;0,0000;;nan;0,01398;0,13239;167,406295;21,329246;0,001271;23,936169;24,062991;0,0003;0,0304;;;0,00;0,00;0,25;;686,383;689,134;0,0258698;20,94900;0,05200;0,00500;0,0004063;;;;;;
;;337;20,94600;98,45000;0,014000;0,054;99,70;21,7000;-71,180;0,00;101,098;0,009;263,190;395,950;398,15;1134,583;;;853,400;880,700;850,200;315,150;;;;;0,00;0,00;0,00;3,00;1,87;0,000;0,000;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,80027999;0,00000;0,0000;;nan;0,14344;0,09537;167,408095;21,391684;0,002178;23,982011;24,115261;0,0005;0,0521;;;0,00;0,00;0,22;;683,914;684,174;0,0180028;20,94900;0,05200;0,01300;0,0002826;;;;;;
;;338;20,94800;98,20000;0,015000;0,054;99,79;21,7000;-71,180;0,00;101,100;0,009;263,190;395,850;397,95;1134,483;;;853,100;880,700;850,200;315,150;;;;;0,00;0,00;0,00;3,00;1,87;0,000;0,000;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,94514;0,00000;0,0000;;nan;0,16482;0,09526;167,409041;21,367205;0,001239;23,948517;24,075565;0,0003;0,0296;;;0,00;0,00;0,17;;681,460;684,174;0,0094514;20,94900;0,05200;0,01300;0,0001492;;;;;;
;;339;20,94600;99,32499;0,003000;0,054;99,78;21,7000;-71,190;0,00;101,102;0,009;263,190;395,550;397,75;1134,283;;;852,600;880,700;850,100;315,150;;;;;0,00;0,00;0,00;3,00;1,87;0,000;0,000;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,71005;0,00000;0,0000;;nan;-0,09429;0,09584;167,411751;21,497397;0,001361;24,076177;24,210086;0,0003;0,0327;;;0,00;0,00;0,22;;679,024;679,288;0,0271005;20,94900;0,05200;0,01300;0,0004218;;;;;;
