General information;;time (s);O2 (%);DPT (Pa);CO (%);CO2 (%);PD (%);AHU (%);Mass (g);Methane MFM (g/s);APT (kPa);HFM (kW/m²);Cold Trap TC (K);StackTC (K);Smoke TC (K);Cone heater TC (K);Soot MFM (g/s);Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;n.u;TX1;TX2;TX3;TX4;TX5;TX6;TX7;TX8;TX9;TX10;TX11;TX12;TX13;TX14;TX15;n.u;n.u.;n.u.;n.u.;L0;L1;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31
;;;;;;;;;;;;;;;;;;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;V;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;%;%;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;
;;298;20,92000;95,90000;0,005000;0,077;99,89;23,5000;-76,040;0,00;101,114;0,009;263,183;407,850;412,85;1137,117;;;858,700;882,500;850,700;306,450;;;;;0,00;0,00;0,00;3,00;1,56;0,000;0,000;0,62;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;10,09379;0,00000;0,0000;;nan;-0,07208;0,96343;176,961652;20,802540;0,000396;24,022439;24,316940;0,0001;0,0096;;;0,00;0,01;0,88;;841,356;845,068;0,1009379;20,93700;0,06700;0,01600;0,0016235;;;;;;
;;299;20,92200;94,85000;-0,010000;0,076;99,96;23,5000;-76,040;0,00;101,120;0,009;263,183;407,150;412,05;1137,083;;;858,300;882,700;850,800;306,450;;;;;0,00;0,00;0,00;3,00;1,56;0,000;0,000;0,62;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;10,55919;0,00000;0,0000;;nan;-0,38517;0,92269;176,972211;20,706121;-0,000320;23,870057;24,157330;-0,0001;-0,0077;;;0,00;0,01;0,82;;837,884;838,096;0,1055919;20,93500;0,06600;0,01100;0,0017049;;;;;;
;;300;20,92300;94,05000;-0,006000;0,075;99,90;23,5000;-76,050;0,00;101,120;0,009;263,183;406,450;411,15;1137,183;;;858,300;882,900;850,900;306,550;;;;;0,00;0,00;0,00;3,00;1,57;0,000;0,000;0,62;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;9,91541;0,00000;0,0000;;nan;-0,30056;0,88343;176,982127;20,636362;0,000278;23,748738;24,023357;0,0001;0,0066;;;0,00;0,01;0,80;;834,441;838,096;0,0991541;20,93700;0,06600;-0,01200;0,0016067;;;;;;
;;301;20,92400;95,05000;-0,002000;0,074;99,91;23,5000;-76,060;0,00;101,120;0,009;263,183;405,750;410,25;1137,317;;;858,400;883,100;851,000;306,550;;;;;0,00;0,00;0,00;3,00;1,57;0,000;0,000;0,62;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;9,36455000;0,00000;0,0000;;nan;-0,21859;0,85251;176,991491;20,763668;0,000201;23,854092;24,118648;0,0000;0,0048;;;0,00;0,01;0,77;;831,024;831,234;0,0936455;20,93800;0,06500;-0,00100;0,0015084;;;;;;
;;302;20,92400;96,47500;0,007000;0,072;99,91;23,5000;-76,070;0,00;101,120;0,009;263,183;405,050;409,45;1137,150;;;857,600;883,300;851,100;306,550;;;;;0,00;0,00;0,00;3,00;1,57;0,000;0,000;0,62;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;8,88409;0,00000;0,0000;;nan;-0,03028;0,78632;177,000375;20,936803;0,000243;24,011499;24,272333;0,0001;0,0059;;;0,00;0,01;0,78;;827,633;831,234;0,0888409;20,93900;0,06300;0,00600;0,0014199;;;;;;
;;303;20,92600;97,27500;0,005000;0,072;99,96;23,5000;-76,080;0,00;101,124;0,009;263,183;404,350;408,55;1137,283;;;857,800;883,400;851,200;306,550;;;;;0,00;0,00;0,00;3,00;1,57;0,000;0,000;0,62;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;8,3293;0,00000;0,0000;;nan;-0,07289;0,79022;177,008704;21,041621;-0,000294;24,090006;24,340229;-0,0001;-0,0071;;;0,00;0,01;0,73;;824,267;824,475;0,0832930;20,93900;0,06200;0,01200;0,0013245;;;;;;
;;304;20,92900;95,45000;0,030000;0,071;99,90;23,5000;-76,090;0,00;101,124;0,009;263,183;403,750;407,75;1137,317;;;857,600;883,600;851,300;306,550;;;;;0,00;0,00;0,00;3,00;1,57;0,000;0,000;0,62;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,2214;0,00000;0,0000;;nan;0,45386;0,74683;177,013926;20,858784;0,000300;23,845246;24,081483;0,0001;0,0072;;;0,00;0,01;0,65;;820,920;824,475;0,0522140;20,94100;0,06300;0,01600;0,0008398;;;;;;
;;305;20,93000;99,25000;0,030000;0,070;99,87;23,5000;-76,100;0,00;101,124;0,009;263,183;403,150;406,95;1137,383;;;857,700;883,700;851,300;306,550;;;;;0,00;0,00;0,00;3,00;1,57;0,000;0,000;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,02449;0,00000;0,0000;;nan;0,46313;0,72485;177,018950;21,285763;0,000579;24,297196;24,526216;0,0001;0,0141;;;0,00;0,01;0,63;;817,593;817,806;0,0502449;20,94100;0,06300;0,02200;0,0007921;;;;;;
;;306;20,93100;97,97500;0,039000;0,069;99,90;23,5000;-76,110;0,00;101,120;0,009;263,183;402,550;406,25;1137,617;;;858,100;883,900;851,400;306,550;;;;;0,00;0,00;0,00;3,00;1,57;0,000;0,000;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,96822;0,00000;0,0000;;nan;0,65263;0,68366;177,022919;21,164354;0,000303;24,122656;24,344377;0,0001;0,0073;;;0,01;0,01;0,60;;814,290;817,806;0,0396822;20,94200;0,06200;0,01300;0,0006304;;;;;;
;;307;20,93100;94,92500;0,018000;0,069;99,87;23,5000;-76,120;0,00;101,118;0,009;263,183;402,050;405,55;1137,617;;;858,000;884,000;851,400;306,550;;;;;0,00;0,00;0,00;3,00;1,57;0,000;0,000;0,61;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,57552;0,00000;0,0000;;nan;0,20117;0,67333;177,028494;20,845272;0,000628;23,729462;23,936036;0,0001;0,0149;;;0,00;0,01;0,59;;811,015;811,233;0,0557552;20,94200;0,06100;0,02000;0,0008962;;;;;;
;;308;20,93300;95,95000;0,027000;0,068;99,89;23,5000;-76,120;0,00;101,118;0,009;263,183;401,450;404,95;1137,550;;;857,700;884,100;851,400;306,550;;;;;0,00;0,00;0,00;3,00;1,57;0,000;0,000;0,61;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,21298;0,00000;0,0000;;nan;0,39281;0,64075;177,032707;20,973169;0,000439;23,839426;24,047267;0,0001;0,0105;;;0,00;0,01;0,54;;807,768;811,233;0,0421298;20,94200;0,06200;-0,00300;0,0006742;;;;;;
;;309;20,93400;99,87500;0,016000;0,067;99,87;23,5000;-76,130;0,00;101,118;0,009;263,183;400,950;404,25;1137,517;;;857,500;884,200;851,400;306,550;;;;;0,00;0,00;0,00;3,00;1,57;0,000;0,000;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,89234;0,00000;0,0000;;nan;0,16342;0,61666;177,037599;21,411179;0,000665;24,306984;24,507042;0,0001;0,0162;;;0,00;0,01;0,53;;804,544;804,765;0,0489234;20,94100;0,06100;-0,00100;0,0007656;;;;;;
;;310;20,93400;97,20000;0,011000;0,066;99,89;23,5000;-76,140;0,00;101,122;0,009;263,183;400,450;403,75;1137,483;;;857,300;884,300;851,400;306,550;;;;;0,00;0,00;0,00;3,00;1,57;0,000;0,000;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,31169000;0,00000;0,0000;;nan;0,05472;0,57174;177,042911;21,135682;0,000402;23,964305;24,161789;0,0001;0,0096;;;0,00;0,01;0,52;;801,349;804,765;0,0531169;20,94300;0,06100;-0,02000;0,0008415;;;;;;
;;311;20,93700;97,85000;-0,012000;0,066;99,87;23,5000;-76,160;0,00;101,114;0,009;263,183;400,050;403,25;1137,550;;;857,500;884,400;851,300;306,550;;;;;0,00;0,00;0,00;3,00;1,57;0,000;0,000;0,60;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,04084;0,00000;0,0000;;nan;-0,43728;0,57392;177,048952;21,216833;0,000652;24,032288;24,224522;0,0001;0,0157;;;0,00;0,01;0,44;;798,182;798,401;0,0604084;20,94100;0,06100;-0,01000;0,0009513;;;;;;
;;312;20,93500;95,70000;-0,001000;0,065;99,89;23,5000;-76,170;0,00;101,122;0,009;263,183;399,650;402,75;1137,483;;;857,400;884,400;851,200;306,550;;;;;0,00;0,00;0,00;3,00;1,57;0,000;0,000;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,93525999;0,00000;0,0000;;nan;-0,19974;0,53114;177,054887;20,992944;0,000401;23,754913;23,939175;0,0001;0,0095;;;0,00;0,00;0,49;;795,042;798,401;0,0593526;20,94200;0,06000;0,00100;0,0009456;;;;;;
;;313;20,93700;98,37500;0,006000;0,063;99,90;23,5000;-76,190;0,00;101,116;0,009;263,183;399,150;402,15;1137,450;;;857,200;884,500;851,200;306,550;;;;;0,00;0,00;0,00;3,00;1,57;0,000;0,000;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,84617;0,00000;0,0000;;nan;-0,05227;0,46433;177,059733;21,297645;0,000297;24,069551;24,250457;0,0001;0,0072;;;0,00;0,00;0,44;;791,923;792,139;0,0484617;20,94300;0,06000;0,01300;0,0007616;;;;;;
;;314;20,93800;95,35000;0,012000;0,062;99,95;23,5000;-76,200;0,00;101,116;0,009;263,183;398,650;401,55;1137,217;;;856,500;884,500;851,200;306,550;;;;;0,00;0,00;0,00;3,00;1,58;0,000;0,000;0,59;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,99536;0,00000;0,0000;;nan;0,07547;0,42072;177,063729;20,980786;-0,000200;23,681750;23,854024;0,0000;-0,0047;;;0,00;0,00;0,41;;788,825;792,139;0,0399536;20,94400;0,05900;0,00700;0,0006379;;;;;;
;;315;20,93900;96,30000;0,016000;0,063;99,90;23,5000;-76,210;0,00;101,120;0,009;263,183;398,150;401,05;1137,017;;;855,900;884,500;851,200;306,650;;;;;0,00;0,00;0,00;3,00;1,58;0,000;0,000;0,59;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,23561;0,00000;0,0000;;nan;0,16100;0,45996;177,066964;21,098281;0,000352;23,784502;23,957741;0,0001;0,0084;;;0,00;0,00;0,39;;785,748;785,962;0,0323561;20,94600;0,05900;0,01400;0,0005143;;;;;;
;;316;20,93900;93,72500;0,022000;0,063;99,90;23,5000;-76,220;0,00;101,120;0,009;263,183;397,750;400,55;1137,117;;;856,200;884,600;851,100;306,650;;;;;0,00;0,00;0,00;3,00;1,58;0,000;0,000;0,59;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,71769;0,00000;0,0000;;nan;0,28492;0,45398;177,069682;20,824756;0,000332;23,452567;23,617664;0,0001;0,0078;;;0,00;0,00;0,38;;782,692;785,962;0,0271769;20,94400;0,06000;0,01000;0,0004384;;;;;;
;;317;20,94100;96,67500;0,013000;0,062;99,87;23,5000;-76,230;0,00;101,120;0,009;263,183;397,150;399,95;1136,983;;;855,900;884,600;851,000;306,650;;;;;0,00;0,00;0,00;3,00;1,58;0,000;0,000;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,80366;0,00000;0,0000;;nan;0,09748;0,42439;177,072486;21,165918;0,000663;23,800821;23,968623;0,0001;0,0158;;;0,00;0,00;0,33;;779,658;779,872;0,0280366;20,94400;0,05800;0,02100;0,0004441;;;;;;
;;318;20,94100;98,25000;0,020000;0,061;99,92;23,5000;-76,250;0,00;101,116;0,009;263,183;396,750;399,45;1136,817;;;855,400;884,600;851,000;306,650;;;;;0,00;0,00;0,00;3,00;1,58;0,000;0,000;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,33931;0,00000;0,0000;;nan;0,24901;0,39071;177,074825;21,348389;0,000115;23,981829;24,145033;0,0000;0,0027;;;0,00;0,00;0,34;;776,648;779,872;0,0233931;20,94400;0,05800;0,00500;0,0003682;;;;;;
;;319;20,94200;97,25000;-0,003000;0,062;99,92;23,5000;-76,260;0,00;101,118;0,009;263,183;396,350;398,95;1136,917;;;855,800;884,600;850,900;306,650;;;;;0,00;0,00;0,00;3,00;1,58;0,000;0,000;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,72612;0,00000;0,0000;;nan;-0,24500;0,42606;177,078551;21,250183;0,000126;23,847442;24,003878;0,0000;0,0030;;;0,00;0,00;0,31;;773,662;773,878;0,0372612;20,94500;0,05800;0,00000;0,0005862;;;;;;
;;320;20,94200;98,90000;-0,001000;0,061;99,90;23,5000;-76,260;0,00;101,122;0,009;263,183;395,950;398,55;1136,850;;;855,700;884,600;850,800;306,650;;;;;0,00;0,00;0,00;3,00;1,58;0,000;0,000;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,67731000;0,00000;0,0000;;nan;-0,20395;0,39238;177,082228;21,440518;0,000334;24,036758;24,194595;0,0001;0,0080;;;0,00;0,00;0,31;;770,703;773,878;0,0367731;20,94500;0,05700;-0,01000;0,0005736;;;;;;
;;321;20,94200;100,20000;-0,020000;0,061;99,91;23,5000;-76,270;0,00;101,122;0,009;263,183;395,550;397,95;1136,850;;;855,700;884,600;850,800;306,650;;;;;0,00;0,00;0,00;3,00;1,58;0,000;0,000;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,26505000;0,00000;0,0000;;nan;-0,61905;0,39513;177,087493;21,591880;0,000261;24,181995;24,328719;0,0001;0,0063;;;-0,01;0,00;0,31;;767,769;767,987;0,0526505;20,94500;0,05700;-0,01200;0,0008139;;;;;;
;;322;20,94100;99,00001;-0,010000;0,061;99,91;23,5000;-76,290;0,00;101,124;0,009;263,183;395,050;397,55;1136,983;;;856,200;884,600;850,700;306,650;;;;;0,00;0,00;0,00;3,00;1,58;0,000;0,000;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,80685;0,00000;0,0000;;nan;-0,39916;0,39300;177,092300;21,475776;0,000266;24,021560;24,173576;0,0001;0,0064;;;0,00;0,00;0,34;;764,861;767,987;0,0480685;20,94400;0,05700;-0,00200;0,0007478;;;;;;
;;323;20,94300;97,40000;0,001000;0,060;99,89;23,5000;-76,300;0,00;101,120;0,009;263,183;394,750;397,15;1137,117;;;856,700;884,600;850,600;306,650;;;;;0,00;0,00;0,00;3,00;1,58;0,000;0,000;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,18849999;0,00000;0,0000;;nan;-0,15972;0,35269;177,095489;21,309620;0,000399;23,817606;23,962413;0,0001;0,0095;;;0,00;0,00;0,28;;761,970;762,183;0,0318850;20,94600;0,05700;0,01600;0,0005005;;;;;;
;;324;20,94100;99,70000;0,013000;0,060;99,88;23,5000;-76,300;0,00;101,124;0,009;263,190;394,350;396,75;1137,083;;;856,700;884,600;850,500;306,650;;;;;0,00;0,00;0,00;3,00;1,58;0,000;0,000;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,02049999;0,00000;0,0000;;nan;0,09932;0,35701;177,098509;21,570686;0,000475;24,084968;24,231548;0,0001;0,0114;;;0,00;0,00;0,34;;759,097;762,183;0,0302050;20,94500;0,05700;0,01500;0,0004694;;;;;;
;;325;20,94200;99,82501;0,007000;0,059;99,88;23,5000;-76,300;0,00;101,122;0,009;263,183;394,050;396,35;1136,950;;;856,500;884,500;850,400;306,750;;;;;0,00;0,00;0,00;3,00;1,58;0,000;0,000;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,20886999;0,00000;0,0000;;nan;-0,03120;0,31961;177,101718;21,592419;0,000476;24,090893;24,231507;0,0001;0,0115;;;0,00;0,00;0,31;;756,245;756,458;0,0320887;20,94600;0,05600;0,01700;0,0004976;;;;;;
;;326;20,94300;98,27500;0,014000;0,059;99,90;23,5000;-76,310;0,00;101,122;0,009;263,183;393,650;395,85;1136,783;;;856,100;884,500;850,300;306,750;;;;;0,00;0,00;0,00;3,00;1,58;0,000;0,000;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,22695;0,00000;0,0000;;nan;0,12030;0,31727;177,103945;21,435010;0,000358;23,890994;24,024514;0,0001;0,0085;;;0,00;0,00;0,28;;753,414;756,458;0,0222695;20,94500;0,05600;0,00500;0,0003487;;;;;;
;;327;20,94400;95,82500;0,010000;0,060;99,90;23,5000;-76,320;0,00;101,120;0,009;263,183;393,150;395,45;1136,650;;;855,900;884,500;850,100;306,750;;;;;0,00;0,00;0,00;3,00;1,58;0,000;0,000;0,59;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,06062;0,00000;0,0000;;nan;0,03345;0,35051;177,106006;21,179591;0,000298;23,576325;23,714251;0,0001;0,0070;;;0,00;0,00;0,25;;750,601;750,814;0,0206062;20,94500;0,05600;0,01400;0,0003263;;;;;;
;;328;20,94600;99,47500;0,021000;0,058;99,88;23,5000;-76,340;0,00;101,120;0,009;263,190;392,850;394,95;1136,583;;;855,800;884,400;850,100;306,750;;;;;0,00;0,00;0,00;3,00;1,58;0,000;0,000;0,59;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,57924999;0,00000;0,0000;;nan;0,27350;0,28177;177,106585;21,587427;0,000560;24,011976;24,140334;0,0001;0,0134;;;0,00;0,00;0,20;;747,806;750,814;0,0057925;20,94500;0,05600;0,00600;0,0000915;;;;;;
;;329;20,94400;101,77500;0,005000;0,058;99,87;23,5000;-76,340;0,00;101,116;0,009;263,183;392,450;394,55;1136,517;;;855,800;884,300;850,000;306,750;;;;;0,00;0,00;0,00;3,00;1,59;0,000;0,000;0,59;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,70695;0,00000;0,0000;;nan;-0,07562;0,28515;177,109292;21,846691;0,000606;24,275617;24,405516;0,0001;0,0147;;;0,00;0,00;0,26;;745,033;745,252;0,0270695;20,94500;0,05600;0,00600;0,0004148;;;;;;
;;330;20,94400;101,10000;0,000000;0,058;99,86;23,5000;-76,350;0,00;101,120;0,009;263,190;391,950;394,05;1136,550;;;856,000;884,300;849,900;306,750;;;;;0,00;0,00;0,00;3,00;1,59;0,000;0,000;0,59;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,1146;0,00000;0,0000;;nan;-0,18524;0,28437;177,112407;21,788008;0,000702;24,179564;24,309114;0,0001;0,0169;;;0,00;0,00;0,26;;742,286;745,252;0,0311460;20,94500;0,05600;0,00600;0,0004781;;;;;;
;;331;20,94400;98,50000;-0,010000;0,057;99,90;23,5000;-76,360;0,00;101,118;0,009;263,183;391,550;393,55;1136,450;;;855,900;884,200;849,800;306,750;;;;;0,00;0,00;0,00;3,00;1,59;0,000;0,000;0,59;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,97657;0,00000;0,0000;;nan;-0,39984;0,24322;177,116383;21,517004;0,000303;23,854444;23,976290;0,0001;0,0072;;;0,00;0,00;0,26;;739,562;739,780;0,0397657;20,94500;0,05600;0,00600;0,0006173;;;;;;
;;332;20,94500;93,07500;-0,012000;0,057;99,86;23,5000;-76,360;0,00;101,118;0,009;263,190;391,150;393,25;1136,317;;;855,700;884,200;849,600;306,750;;;;;0,00;0,00;0,00;3,00;1,59;0,000;0,000;0,59;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,64915999;0,00000;0,0000;;nan;-0,43105;0,23654;177,120032;20,926767;0,000718;23,176388;23,300817;0,0001;0,0166;;;0,00;0,00;0,22;;736,858;739,780;0,0364916;20,94500;0,05600;0,00600;0,0005822;;;;;;
;;333;20,94500;98,82499;-0,002000;0,057;99,90;23,4000;-76,370;0,00;101,118;0,009;263,190;390,950;392,95;1136,117;;;855,300;884,100;849,500;306,750;;;;;0,00;0,00;0,00;3,00;1,59;0,000;0,000;0,59;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,93982999;0,00000;0,0000;;nan;-0,22685;0,24380;177,122972;21,569004;0,000278;23,875450;23,997591;0,0001;0,0066;;;0,00;0,00;0,23;;734,173;734,389;0,0293983;20,94500;0,05600;0,00600;0,0004557;;;;;;
;;334;20,94500;99,14999;0,016000;0,057;99,87;23,4000;-76,380;0,00;101,116;0,009;263,190;390,550;392,55;1135,950;;;855,000;884,100;849,300;306,750;;;;;0,00;0,00;0,00;3,00;1,59;0,000;0,000;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,46402;0,00000;0,0000;;nan;0,16487;0,24432;177,124436;21,615502;0,000578;23,902440;24,024844;0,0001;0,0138;;;0,00;0,00;0,23;;731,503;734,389;0,0146402;20,94500;0,05600;0,00600;0,0002279;;;;;;
;;335;20,94400;101,05000;0,015000;0,057;99,88;23,4000;-76,400;0,00;101,120;0,009;263,190;390,350;392,35;1135,817;;;854,800;884,000;849,200;306,750;;;;;0,00;0,00;0,00;3,00;1,59;0,000;0,000;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,95564;0,00000;0,0000;;nan;0,14448;0,24671;177,126392;21,827217;0,000511;24,124194;24,247797;0,0001;0,0123;;;0,00;0,00;0,26;;728,850;729,068;0,0195564;20,94500;0,05600;0,00600;0,0003009;;;;;;
;;336;20,94600;101,47501;0,017000;0,056;99,91;23,4000;-76,420;0,00;101,116;0,009;263,190;390,050;392,05;1135,483;;;854,000;884,000;849,000;306,750;;;;;0,00;0,00;0,00;3,00;1,59;0,000;0,000;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,08636;0,00000;0,0000;;nan;0,18895;0,20907;177,127478;21,881480;0,000235;24,165581;24,289491;0,0001;0,0057;;;0,00;0,00;0,21;;726,215;729,068;0,0108636;20,94500;0,05600;0,00600;0,0001675;;;;;;
