File Name:	PMMA_CN_10mm_60Kmin_8mg_R1.txt	Version: 8.3.7.3						
Date:	02 Aug 2024
Operator:	KH
Test ID:	PMMA_CN_10mm_8mg_60K_R1
Sample ID:	PMMA_10mm_8mg_R1
Sample Mass (mg):	8.0800
Sample Cup Mass (mg):	184.4500
End Total Mass (mg):	0.0400
Heating Rate (C/s):	1.0000
Combuster Temperature (C):	900.0
N2 Flow Rate (cc/min):	80.0
O2 Flow Rate (cc/min):	20.0
Calibration File:	Coeff.txt
T Correction Coefficients:	0.308738730	0.013615500	0.000000000
Time Shift (s):	10.0
Pre-Test Comments:
Post-Test Comments:
Baseline Flow:	99.973
Baseline O2:	20.368
Instrument ID:	2700
@
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	Total Flow (cc/min)	Oxygen (%)	HRR (W/g)	Heating Rate (C/s)	Combustor Temp (C)
130.501	194.994	80.055	19.997	100.318	20.072	7.944	0.991	899.399
131.001	195.517	80.058	19.997	100.324	20.075	7.861	1.031	899.410
131.501	196.017	80.057	19.997	100.329	20.072	7.933	1.023	899.395
132.001	196.523	80.056	19.996	100.331	20.074	7.872	1.006	899.381
132.501	197.049	80.055	19.996	100.328	20.075	7.877	1.031	899.390
133.001	197.550	80.054	19.996	100.331	20.075	7.897	1.027	899.392
133.501	198.074	80.054	19.997	100.329	20.081	7.693	1.024	899.400
134.001	198.556	80.056	19.997	100.320	20.077	7.843	1.005	899.429
134.502	199.077	80.055	19.998	100.317	20.076	7.912	1.004	899.425
135.001	199.583	80.055	19.997	100.315	20.077	7.882	1.028	899.391
135.501	200.095	80.053	19.997	100.312	20.078	7.885	1.018	899.421
136.001	200.601	80.053	19.996	100.310	20.079	7.837	1.018	899.435
136.501	201.117	80.057	19.996	100.310	20.079	7.846	1.022	899.395
137.001	201.661	80.057	19.997	100.311	20.083	7.659	1.060	899.452
137.501	202.145	80.056	19.996	100.314	20.081	7.724	1.028	899.434
138.001	202.628	80.055	19.996	100.314	20.087	7.458	0.967	899.449
138.501	203.196	80.055	19.996	100.317	20.086	7.468	1.050	899.445
139.001	203.693	80.056	19.996	100.319	20.090	7.317	1.064	899.445
139.502	204.188	80.056	19.996	100.316	20.090	7.317	0.993	899.435
140.002	204.682	80.055	19.997	100.307	20.091	7.247	0.989	899.447
140.501	205.206	80.056	19.997	100.305	20.091	7.222	1.017	899.433
141.002	205.713	80.055	19.997	100.303	20.093	7.165	1.031	899.461
141.502	206.200	80.053	19.996	100.299	20.093	7.155	0.994	899.420
142.001	206.705	80.055	19.995	100.297	20.094	7.102	0.992	899.439
142.502	207.214	80.054	19.996	100.297	20.091	7.255	1.014	899.450
143.001	207.745	80.054	19.996	100.293	20.096	7.095	1.040	899.442
