File Name:	PMMA_CN_20mm_60Kmin_4mg_R2.txt	Version: 8.3.7.3						
Date:	14 Aug 2024
Operator:	KH
Test ID:	PMMA_CN_20mm_4mg_60K_R2
Sample ID:	PMMA_CN_20mm_4mg
Sample Mass (mg):	4.1000
Sample Cup Mass (mg):	182.1900
End Total Mass (mg):
Heating Rate (C/s):	1.0000
Combuster Temperature (C):	900.0
N2 Flow Rate (cc/min):	80.0
O2 Flow Rate (cc/min):	20.0
Calibration File:	Coeff.txt
T Correction Coefficients:	0.308738730	0.013615500	0.000000000
Time Shift (s):	10.0
Pre-Test Comments:
Post-Test Comments:
Baseline Flow:	100.088
Baseline O2:	20.266
Instrument ID:	2700
@
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	Total Flow (cc/min)	Oxygen (%)	HRR (W/g)	Heating Rate (C/s)	Combustor Temp (C)
84.501	148.770	80.099	19.975	100.603	20.177	1.134	1.037	899.364
85.001	149.296	80.101	19.974	100.600	20.177	1.128	1.039	899.385
85.501	149.784	80.100	19.973	100.598	20.177	1.146	1.015	899.345
86.000	150.320	80.099	19.975	100.596	20.176	1.297	1.025	899.371
86.500	150.830	80.099	19.975	100.596	20.178	1.229	1.046	899.355
87.000	151.366	80.098	19.974	100.594	20.181	0.975	1.046	899.384
87.500	151.898	80.100	19.975	100.592	20.178	1.163	1.068	899.341
88.001	152.399	80.098	19.975	100.594	20.177	1.150	1.033	899.366
88.501	152.903	80.098	19.974	100.592	20.180	0.988	1.005	899.352
89.001	153.418	80.099	19.975	100.591	20.178	1.065	1.019	899.342
89.500	153.951	80.098	19.975	100.587	20.177	1.053	1.048	899.367
90.001	154.475	80.099	19.975	100.585	20.177	1.128	1.057	899.355
90.501	154.978	80.101	19.975	100.579	20.176	1.154	1.027	899.343
91.001	155.517	80.101	19.975	100.582	20.174	1.425	1.042	899.364
91.501	156.007	80.100	19.974	100.582	20.176	1.325	1.029	899.374
92.000	156.534	80.097	19.974	100.584	20.176	1.417	1.018	899.347
92.500	157.061	80.097	19.974	100.582	20.173	1.661	1.055	899.342
93.000	157.531	80.098	19.974	100.584	20.175	1.404	0.996	899.364
93.500	158.074	80.097	19.974	100.574	20.172	1.648	1.013	899.346
94.000	158.613	80.098	19.974	100.567	20.172	1.569	1.082	899.344
94.500	159.086	80.098	19.975	100.568	20.172	1.527	1.011	899.358
95.001	159.589	80.097	19.976	100.574	20.174	1.374	0.976	899.367
95.501	160.113	80.100	19.975	100.580	20.173	1.403	1.027	899.364
96.000	160.679	80.100	19.975	100.584	20.170	1.737	1.090	899.385
96.501	161.151	80.099	19.975	100.589	20.169	1.878	1.037	899.389
97.001	161.692	80.099	19.975	100.587	20.172	1.596	1.013	899.358
97.500	162.178	80.098	19.976	100.583	20.173	1.571	1.027	899.380
98.000	162.724	80.098	19.974	100.580	20.174	1.520	1.033	899.355
98.500	163.196	80.099	19.975	100.578	20.172	1.631	1.019	899.347
99.000	163.708	80.098	19.976	100.572	20.171	1.612	0.983	899.359
99.500	164.201	80.098	19.975	100.568	20.169	1.807	1.004	899.330
100.001	164.739	80.099	19.976	100.565	20.169	1.815	1.032	899.370
100.500	165.247	80.100	19.976	100.568	20.168	1.928	1.047	899.334
101.000	165.747	80.101	19.975	100.575	20.168	2.049	1.008	899.337
101.501	166.255	80.102	19.975	100.582	20.168	2.132	1.007	899.363
102.001	166.754	80.099	19.975	100.585	20.169	2.175	1.007	899.350
102.500	167.295	80.097	19.975	100.587	20.168	2.288	1.040	899.376
103.000	167.803	80.097	19.975	100.578	20.166	2.430	1.050	899.327
103.500	168.309	80.098	19.975	100.571	20.166	2.493	1.014	899.375
104.000	168.801	80.098	19.976	100.571	20.163	2.646	0.998	899.336
104.500	169.319	80.097	19.976	100.575	20.160	2.886	1.009	899.353
105.001	169.839	80.099	19.976	100.574	20.159	3.028	1.036	899.353
105.501	170.368	80.099	19.976	100.576	20.157	3.262	1.049	899.339
106.001	170.849	80.101	19.976	100.577	20.158	3.219	1.011	899.360
106.501	171.348	80.101	19.975	100.579	20.156	3.365	0.979	899.357
107.002	171.882	80.100	19.974	100.577	20.157	3.318	1.033	899.348
107.501	172.379	80.098	19.974	100.577	20.156	3.319	1.032	899.322
108.001	172.920	80.099	19.974	100.573	20.156	3.143	1.038	899.360
108.502	173.410	80.097	19.975	100.566	20.155	3.172	1.031	899.358
109.001	173.944	80.100	19.975	100.556	20.156	3.123	1.024	899.365
109.501	174.456	80.099	19.975	100.546	20.154	3.381	1.046	899.343
110.001	174.979	80.097	19.977	100.546	20.157	3.189	1.036	899.347
110.500	175.486	80.100	19.975	100.547	20.154	3.549	1.031	899.371
111.000	175.981	80.098	19.975	100.550	20.154	3.720	1.002	899.371
111.501	176.503	80.098	19.976	100.552	20.151	3.991	1.016	899.361
112.001	177.003	80.100	19.976	100.551	20.150	4.143	1.021	899.343
112.501	177.499	80.099	19.975	100.539	20.154	3.718	0.996	899.342
113.002	178.004	80.098	19.975	100.533	20.148	4.137	1.001	899.353
113.502	178.542	80.099	19.974	100.532	20.150	4.054	1.043	899.372
114.001	179.016	80.097	19.977	100.534	20.147	4.320	1.012	899.341
114.501	179.564	80.099	19.976	100.537	20.144	4.636	1.023	899.324
115.001	180.047	80.099	19.976	100.546	20.145	4.600	1.031	899.341
115.501	180.608	80.097	19.976	100.555	20.141	4.991	1.043	899.347
116.001	181.103	80.099	19.976	100.556	20.143	4.853	1.057	899.388
116.501	181.626	80.098	19.975	100.553	20.141	4.937	1.018	899.363
117.001	182.124	80.097	19.976	100.551	20.141	4.907	1.020	899.329
117.501	182.615	80.098	19.975	100.542	20.138	5.089	0.990	899.345
118.001	183.143	80.099	19.975	100.529	20.139	4.920	1.018	899.334
118.501	183.664	80.098	19.975	100.520	20.137	5.126	1.048	899.367
119.002	184.142	80.097	19.975	100.518	20.136	5.299	1.000	899.338
119.502	184.674	80.098	19.975	100.514	20.136	5.282	1.010	899.349
120.002	185.186	80.100	19.976	100.524	20.133	5.418	1.043	899.352
120.502	185.683	80.098	19.976	100.528	20.136	5.246	1.009	899.390
121.002	186.194	80.098	19.976	100.525	20.134	5.438	1.009	899.349
121.501	186.716	80.099	19.976	100.516	20.134	5.445	1.033	899.393
122.002	187.227	80.097	19.976	100.513	20.132	5.666	1.033	899.393
122.502	187.736	80.097	19.976	100.499	20.132	5.751	1.021	899.370
123.001	188.236	80.099	19.977	100.497	20.130	5.851	1.009	899.390
123.501	188.741	80.097	19.976	100.506	20.131	5.702	1.005	899.411
124.001	189.221	80.095	19.976	100.511	20.128	5.965	0.985	899.365
124.501	189.752	80.095	19.976	100.513	20.126	6.096	1.011	899.374
125.001	190.271	80.096	19.977	100.516	20.127	6.041	1.051	899.369
125.501	190.751	80.095	19.977	100.517	20.123	6.301	0.999	899.363
126.001	191.300	80.095	19.976	100.509	20.123	6.442	1.027	899.357
126.502	191.787	80.097	19.976	100.509	20.124	6.368	1.035	899.372
