File Name:	PS_16.txt	Version: 8.3.7.3						
Date:	09 Aug 2024
Operator:	KH
Test ID:	PS_16
Sample ID:	PS_16
Sample Mass (mg):	2.8800
Sample Cup Mass (mg):	182.3000
End Total Mass (mg):	0.0100
Heating Rate (C/s):	1.0000
Combuster Temperature (C):	900.0
N2 Flow Rate (cc/min):	80.0
O2 Flow Rate (cc/min):	20.0
Calibration File:	Coeff.txt
T Correction Coefficients:	0.308738730	0.013615500	0.000000000
Time Shift (s):	10.0
Pre-Test Comments:
Post-Test Comments:
Baseline Flow:	99.800
Baseline O2:	20.363
Instrument ID:	2700
@
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	Total Flow (cc/min)	Oxygen (%)	HRR (W/g)	Heating Rate (C/s)	Combustor Temp (C)
104.001	168.772	80.018	19.979	100.346	20.300	-2.760	1.074	898.869
104.501	169.292	80.019	19.980	100.341	20.304	-3.016	1.049	898.846
105.001	169.831	80.017	19.979	100.338	20.305	-2.994	1.059	898.883
105.501	170.300	80.018	19.979	100.339	20.307	-3.202	1.007	898.869
106.002	170.748	80.017	19.979	100.339	20.305	-2.986	0.916	898.879
106.501	171.291	80.017	19.978	100.336	20.302	-2.611	0.992	898.878
107.001	171.822	80.017	19.978	100.333	20.303	-2.615	1.074	898.868
107.501	172.326	80.016	19.978	100.327	20.304	-2.669	1.035	898.854
108.001	172.817	80.018	19.978	100.327	20.301	-2.346	0.995	898.864
108.501	173.320	80.019	19.978	100.334	20.303	-2.555	0.993	898.914
109.001	173.815	80.017	19.979	100.341	20.301	-2.290	0.997	898.878
109.502	174.347	80.016	19.979	100.350	20.305	-2.623	1.026	898.870
110.002	174.878	80.015	19.979	100.355	20.301	-2.207	1.064	898.879
110.502	175.385	80.014	19.979	100.353	20.305	-2.647	1.038	898.866
111.002	175.882	80.016	19.978	100.345	20.306	-2.700	1.004	898.882
111.502	176.415	80.017	19.979	100.339	20.306	-2.643	1.030	898.872
112.002	176.920	80.018	19.980	100.332	20.303	-2.287	1.037	898.882
112.502	177.424	80.017	19.980	100.326	20.307	-2.706	1.009	898.879
113.002	177.949	80.016	19.980	100.322	20.305	-2.523	1.029	898.902
113.502	178.440	80.019	19.978	100.323	20.307	-2.783	1.016	898.886
114.002	178.936	80.019	19.978	100.323	20.305	-2.531	0.988	898.841
114.501	179.448	80.019	19.979	100.319	20.305	-2.533	1.008	898.871
115.001	179.952	80.018	19.978	100.321	20.305	-2.491	1.016	898.876
115.502	180.506	80.017	19.978	100.318	20.305	-2.424	1.058	898.862
116.001	181.032	80.017	19.978	100.312	20.306	-2.392	1.080	898.891
116.502	181.501	80.016	19.978	100.311	20.308	-2.594	0.994	898.854
117.002	182.001	80.015	19.977	100.311	20.308	-2.602	0.968	898.877
117.502	182.545	80.016	19.978	100.311	20.306	-2.511	1.045	898.880
118.002	183.057	80.017	19.977	100.309	20.306	-2.475	1.057	898.901
118.502	183.568	80.017	19.977	100.305	20.307	-2.740	1.023	898.890
119.002	184.035	80.018	19.977	100.301	20.307	-2.810	0.978	898.904
119.502	184.570	80.018	19.977	100.304	20.308	-2.901	1.001	898.861
120.002	185.057	80.018	19.978	100.303	20.304	-2.480	1.022	898.898
120.502	185.605	80.015	19.978	100.305	20.304	-2.478	1.036	898.870
121.001	186.098	80.014	19.977	100.306	20.311	-3.214	1.040	898.891
121.502	186.603	80.016	19.978	100.307	20.312	-3.230	0.998	898.889
122.002	187.084	80.015	19.977	100.303	20.312	-3.203	0.986	898.890
122.502	187.620	80.011	19.979	100.301	20.310	-2.972	1.017	898.836
123.002	188.097	80.014	19.979	100.297	20.313	-3.296	1.014	898.886
123.501	188.645	80.014	19.978	100.294	20.310	-2.894	1.026	898.893
124.001	189.122	80.015	19.979	100.292	20.310	-2.893	1.025	898.888
124.501	189.637	80.017	19.979	100.295	20.309	-2.727	0.992	898.921
125.002	190.153	80.017	19.979	100.296	20.309	-2.770	1.030	898.904
125.502	190.669	80.014	19.980	100.300	20.308	-2.532	1.032	898.892
126.002	191.182	80.015	19.979	100.305	20.306	-2.299	1.030	898.897
126.502	191.668	80.013	19.979	100.308	20.308	-2.511	0.999	898.892
127.002	192.193	80.017	19.978	100.308	20.311	-2.741	1.010	898.881
127.503	192.713	80.015	19.978	100.307	20.311	-2.802	1.045	898.928
128.002	193.173	80.014	19.979	100.308	20.309	-2.747	0.981	898.921
128.502	193.700	80.015	19.978	100.305	20.310	-2.904	0.988	898.903
129.002	194.233	80.014	19.978	100.302	20.312	-2.911	1.060	898.898
129.502	194.718	80.016	19.979	100.299	20.313	-2.970	1.018	898.893
130.002	195.215	80.018	19.980	100.301	20.315	-3.293	0.982	898.902
130.501	195.733	80.016	19.979	100.301	20.313	-2.992	1.015	898.881
131.002	196.272	80.016	19.979	100.299	20.313	-2.828	1.056	898.920
131.502	196.754	80.013	19.979	100.298	20.315	-3.001	1.021	898.922
132.002	197.270	80.014	19.980	100.296	20.316	-3.286	0.997	898.895
132.502	197.779	80.017	19.979	100.291	20.315	-3.170	1.025	898.898
133.002	198.288	80.015	19.979	100.286	20.316	-3.255	1.019	898.898
133.502	198.797	80.014	19.980	100.286	20.314	-3.030	1.019	898.873
134.002	199.335	80.016	19.979	100.287	20.314	-3.015	1.047	898.901
134.502	199.833	80.017	19.978	100.285	20.315	-3.157	1.035	898.939
135.002	200.310	80.018	19.979	100.287	20.317	-3.342	0.973	898.932
135.503	200.841	80.019	19.979	100.295	20.320	-3.576	1.008	898.911
136.002	201.310	80.016	19.978	100.296	20.316	-3.134	1.001	898.932
136.502	201.847	80.014	19.979	100.289	20.319	-3.350	1.006	898.895
137.002	202.360	80.012	19.980	100.287	20.315	-2.942	1.050	898.939
137.502	202.848	80.013	19.979	100.284	20.314	-2.697	1.001	898.951
138.002	203.365	80.015	19.978	100.278	20.317	-2.981	1.005	898.934
138.502	203.867	80.015	19.978	100.275	20.316	-2.945	1.019	898.942
139.002	204.391	80.015	19.979	100.281	20.319	-3.273	1.026	898.912
139.502	204.907	80.017	19.980	100.285	20.315	-2.865	1.040	898.922
140.002	205.400	80.017	19.979	100.286	20.318	-3.159	1.009	898.915
140.502	205.929	80.018	19.980	100.283	20.318	-3.070	1.023	898.943
141.002	206.420	80.019	19.980	100.282	20.318	-2.856	1.020	898.926
141.502	206.904	80.018	19.979	100.279	20.320	-2.998	0.974	898.932
142.002	207.438	80.017	19.980	100.281	20.323	-3.184	1.019	898.939
142.502	207.911	80.015	19.981	100.281	20.319	-2.766	1.008	898.923
143.002	208.451	80.016	19.980	100.279	20.320	-2.930	1.012	898.951
143.502	208.983	80.015	19.980	100.277	20.318	-2.755	1.071	898.958
144.003	209.469	80.013	19.979	100.274	20.320	-3.161	1.017	898.939
144.503	209.982	80.015	19.980	100.266	20.319	-3.057	0.999	898.935
145.002	210.482	80.014	19.980	100.263	20.317	-2.991	1.014	898.961
