File Name:	PMMA_DE_10mm_60Kmin_4mg_R1.txt	Version: 8.3.7.3						
Date:	07 Aug 2024
Operator:	KH
Test ID:	PMMA_DE_10mm_4mg_60K_R1
Sample ID:	PMMA_DE_10mm_4mg
Sample Mass (mg):	4.0100
Sample Cup Mass (mg):	182.3200
End Total Mass (mg):
Heating Rate (C/s):	1.0000
Combuster Temperature (C):	900.0
N2 Flow Rate (cc/min):	80.0
O2 Flow Rate (cc/min):	20.0
Calibration File:	Coeff.txt
T Correction Coefficients:	0.308738730	0.013615500	0.000000000
Time Shift (s):	10.0
Pre-Test Comments:
Post-Test Comments:
Baseline Flow:	99.785
Baseline O2:	20.457
Instrument ID:	2700
@
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	Total Flow (cc/min)	Oxygen (%)	HRR (W/g)	Heating Rate (C/s)	Combustor Temp (C)
96.001	159.970	80.010	19.979	100.389	20.275	4.832	1.043	899.371
96.502	160.503	80.009	19.980	100.387	20.270	5.228	1.019	899.390
97.002	161.006	80.012	19.979	100.388	20.270	5.229	1.036	899.367
97.501	161.498	80.011	19.979	100.388	20.268	5.362	0.996	899.354
98.001	162.014	80.009	19.980	100.390	20.264	5.607	1.008	899.354
98.501	162.504	80.012	19.979	100.394	20.260	5.931	1.005	899.356
99.001	163.056	80.010	19.979	100.393	20.257	6.190	1.042	899.350
99.501	163.552	80.011	19.979	100.392	20.257	6.241	1.048	899.377
100.001	164.062	80.011	19.980	100.392	20.251	6.742	1.005	899.353
100.501	164.578	80.010	19.979	100.389	20.250	6.926	1.026	899.377
101.001	165.088	80.012	19.979	100.388	20.245	7.299	1.026	899.387
101.501	165.599	80.012	19.979	100.390	20.246	7.152	1.021	899.357
102.001	166.123	80.011	19.979	100.389	20.240	7.527	1.035	899.363
102.501	166.612	80.011	19.979	100.389	20.239	7.657	1.012	899.378
103.001	167.142	80.010	19.978	100.389	20.234	7.975	1.020	899.340
103.501	167.668	80.012	19.980	100.390	20.231	8.178	1.057	899.371
104.001	168.197	80.014	19.980	100.391	20.228	8.444	1.054	899.393
104.502	168.665	80.012	19.979	100.391	20.227	8.628	0.995	899.376
105.002	169.182	80.011	19.980	100.394	20.220	9.218	0.986	899.394
105.501	169.697	80.009	19.980	100.398	20.215	9.554	1.033	899.387
106.001	170.237	80.010	19.980	100.396	20.211	9.861	1.055	899.380
106.501	170.697	80.012	19.980	100.391	20.206	10.256	1.000	899.351
107.001	171.230	80.013	19.979	100.391	20.200	10.760	0.993	899.383
107.501	171.722	80.013	19.980	100.384	20.195	11.138	1.025	899.395
108.001	172.249	80.013	19.980	100.375	20.188	11.763	1.019	899.386
108.502	172.754	80.012	19.980	100.381	20.185	12.059	1.032	899.394
109.002	173.291	80.013	19.980	100.388	20.181	12.477	1.042	899.398
109.501	173.787	80.013	19.980	100.390	20.178	12.801	1.033	899.391
110.001	174.316	80.011	19.980	100.395	20.170	13.373	1.026	899.385
110.501	174.807	80.011	19.980	100.399	20.168	13.497	1.020	899.399
111.001	175.298	80.012	19.981	100.393	20.160	14.051	0.982	899.404
111.501	175.811	80.010	19.980	100.388	20.159	14.226	1.004	899.388
