General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;;%;%;%;Pa;-;g;g/s;Pa;%;kW/m²;°C;°C;°C;°C;°C;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;;
Test;;0;20,94200;0,05800;-0,006000;113,275;99,97;0,0000;0,000;100,808;28,400;0,000;345,150;349,050;28,10;1143,017;263,190;0,000;861,500;883,900;864,200;328,550;;;;;0,00;0,00;0,00;3,00;3,86;15,345;27,389;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,5048;;;0,00000000;0,00000000;0,00072;Infinity;0,0015;25,034823;0,000091;24,465420;24,741865;0,0000;0,0020;0,00;0,00;0,00;0,00;0,07;;;;0,0150766;20,95300;0,04600;-0,00700;0,0002010;;70,42;0,00;;;
Standard used;ISO 5660-1;1;20,93900;0,05900;-0,024000;109,000;99,96;0,0000;0,000;100,804;28,400;0,000;345,150;349,050;28,10;1142,683;263,190;0,000;860,800;883,700;864,100;328,550;;;;;0,00;0,00;0,00;3,00;3,86;15,381;27,375;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,6115;;;-0,00166639;-0,00166639;0,00396;-0,35334;0,0021;24,557872;0,000215;23,999317;24,270496;0,0000;0,0046;0,00;0,01;0,00;0,00;0,09;;0,306;0,611;0,0061264;20,95200;0,04500;0,00800;0,0000842;;70,42;1,00;;;
Date of test;24.07.2026;2;20,93600;0,05800;0,007000;113,150;99,98;0,0000;0,000;100,804;28,400;0,000;345,150;348,950;28,10;1139,850;263,196;0,000;852,500;883,600;864,000;328,550;;;;;0,00;0,00;0,00;3,00;3,86;15,381;27,392;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;;;0,05583127;0,05583127;0,00536;0,00389;0,0021;25,021007;0,000005;24,451918;24,721127;0,0000;0,0001;0,00;0,01;0,01;0,00;0,04;;0,306;0,611;0,0000000;20,95400;0,04400;0,01400;-0,0000999;;70,42;2,00;;;
Time of test;15:22;3;20,93700;0,05600;0,004000;111,475;99,97;-0,0200;0,000;100,804;28,400;0,000;345,150;349,050;28,20;1137,550;263,190;0,000;846,000;883,400;863,800;328,550;;;;;0,00;0,00;0,00;3,00;3,86;15,353;27,386;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;;;-0,34416771;-0,34416771;0,00378;-0,00063;0,0021;24,835118;0,000163;24,270257;24,544497;0,0000;0,0035;0,00;0,01;0,00;0,00;0,04;;0,204;0,408;0,0000000;20,95400;0,04400;0,00700;-0,0000113;;70,40;3,00;;;
Heat flux (kW/m²);75;4;20,93600;0,05300;-0,002000;111,050;99,98;0,5100;0,000;100,804;28,400;0,000;345,050;348,750;28,10;1135,950;263,196;0,000;841,700;883,100;863,600;328,550;;;;;0,00;0,00;0,00;3,00;3,86;15,381;27,375;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,2310;;;0,01666578;0,01666578;0,00071;0,01290;0,0033;24,791323;0,000075;24,220439;24,480157;0,0000;0,0016;0,00;0,01;0,00;0,00;0,04;;0,307;0,408;0,0123336;20,95400;0,04400;-0,00700;0,0001659;;70,93;4,00;;;
Nominal duct flow rate (l/s);24,0;5;20,94000;0,05100;-0,014000;109,575;99,98;-0,0500;0,000;100,810;28,400;0,000;344,950;348,750;28,10;1134,550;263,196;0,000;838,100;882,900;863,200;328,550;;;;;0,00;0,00;0,00;3,00;3,86;15,345;27,392;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,2230;;;0,36416880;0,36416880;0,00071;0,00059;0,0046;24,629699;0,000005;24,055563;24,320561;0,0000;0,0001;0,00;0,01;0,00;0,00;0,04;;0,491;0,489;0,0122532;20,95400;0,04400;-0,00700;0,0001659;;70,37;5,00;;;
Sampling interval (s);1;6;20,94100;0,05000;0,007000;108,375;99,96;-0,0400;0,000;100,810;28,400;0,000;344,850;348,650;28,10;1133,483;263,196;0,000;835,400;882,600;863,000;328,550;;;;;0,00;0,00;0,00;3,00;3,86;15,374;27,389;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,8910;;;-0,04666646;-0,04666646;-0,00319;-0,00455;0,0075;24,498015;0,000287;23,920012;24,183593;0,0001;0,0061;0,00;0,02;0,00;0,00;0,04;;0,752;0,489;0,0289649;20,95400;0,04400;-0,02500;0,0003937;;70,38;6,00;;;
Separation (mm);25;7;20,94400;0,04700;-0,024000;109,000;99,98;-0,0500;0,000;100,810;28,400;0,000;344,950;348,650;28,10;1132,617;263,196;0,000;833,400;882,300;862,700;328,550;;;;;0,00;0,00;0,00;3,00;3,86;15,395;27,378;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,1509;;;0,00666300;0,00666300;-0,00016;0,03197;0,0086;24,564991;0,000076;23,992363;24,249710;0,0000;0,0016;0,00;0,02;0,00;0,00;0,01;;0,933;0,689;0,0115306;20,95500;0,04400;-0,01100;0,0001562;;70,37;7,00;;;
Orientation;hor;8;20,94700;0,04700;-0,017000;104,675;99,99;-0,0500;0,000;100,806;28,400;0,000;344,950;348,650;28,10;1132,050;263,190;0,000;832,100;882,100;862,500;328,550;;;;;0,00;0,00;0,00;3,00;3,87;15,395;27,386;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,2192;;;-0,00083288;-0,00083288;-0,00037;-0,25065;0,0098;24,072702;-0,000046;23,511550;23,763740;0,0000;-0,0010;0,00;0,02;0,00;0,00;0,01;;0,965;0,689;0,0122156;20,95500;0,04400;-0,01200;0,0001688;;70,37;8,00;;;
Edge frame?;N;9;20,94900;0,04600;-0,028000;108,100;99,97;-0,0500;0,000;100,806;28,400;0,000;344,950;348,650;28,10;1131,583;263,190;0,000;831,100;881,900;862,300;328,550;;;;;0,00;0,00;0,00;3,00;3,87;15,423;27,383;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,2852;;;0,00000000;0,00000000;0,00092;Infinity;0,0111;24,463366;0,000112;23,893107;24,149389;0,0000;0,0024;0,00;0,02;0,00;0,00;0,06;;0,997;0,806;0,0128768;20,95300;0,04700;-0,00600;0,0001757;;70,37;9,00;;;
Grid?;N;10;20,95100;0,04600;-0,019000;111,625;99,98;-0,0500;0,000;100,806;28,400;0,000;344,950;348,650;28,10;1131,117;263,190;0,000;830,000;881,800;862,100;328,550;;;;;0,00;0,00;0,00;3,00;3,87;15,324;27,378;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;7,5083;;;-0,00083351;-0,00083351;-0,00016;-10,75634;0,0186;24,859025;0,000077;24,279543;24,539970;0,0000;0,0017;0,00;0,02;0,00;0,01;0,53;;1,337;0,806;0,0752254;20,93600;0,06700;-0,01100;0,0010122;;70,37;10,00;;;
Non-scrubbed?;;11;20,95300;0,04500;-0,007000;106,800;100,00;-0,0500;0,000;100,806;28,400;0,000;344,850;348,650;28,10;1130,817;263,190;0,000;829,400;881,700;861,900;328,550;;;;;0,00;0,00;0,00;3,00;3,87;15,399;27,394;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;28,1122;;;0,00500107;0,00500107;0,00220;8,22824;0,0467;24,319349;-0,000151;23,745562;24,007221;0,0000;-0,0032;0,00;0,02;0,00;0,04;2,35;;2,834;3,332;0,2816562;20,86800;0,15400;0,00000;0,0038787;;70,37;11,00;;;
Substrate used? {Y/N};;12;20,95300;0,04400;0,008000;105,425;99,99;-0,0600;0,000;100,808;28,400;0,000;344,850;348,450;28,10;1130,750;263,190;0,000;829,400;881,600;861,800;328,550;;;;;0,00;0,00;0,00;3,00;3,87;15,414;27,381;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;90,2662;0,00000;0,0000;0,00916926;0,00916926;0,00645;10,46756;0,1370;24,162293;-0,000099;23,592211;23,838498;0,0000;-0,0021;0,00;0,02;0,01;0,10;7,11;;7,530;3,332;0,9043767;20,68900;0,30300;0,02000;0,0125481;;70,36;12,00;;;
Substrate;;13;20,95200;0,04400;0,014000;111,675;99,99;-0,0700;0,000;100,806;28,400;0,000;344,750;348,450;28,10;1130,650;263,190;0,000;829,300;881,500;861,700;328,550;;;;;0,00;0,00;0,00;3,00;3,87;15,406;27,383;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;201,1609;0,00000;-0,3562;0,01750056;0,01750056;0,00511;12,14851;0,3382;24,871804;-0,000029;24,277940;24,538501;0,0000;-0,0006;0,00;0,02;0,01;0,21;15,67;;18,160;20,456;2,0154311;20,38500;0,60200;0,01300;0,0272053;;70,35;13,00;;;
Additional preparation details;;14;20,95400;0,04400;0,007000;105,625;100,00;-0,1000;0,000;100,806;28,400;0,000;344,850;348,850;28,10;1130,617;263,190;0,000;829,400;881,400;861,600;328,550;;;;;0,00;0,00;0,00;3,00;3,87;15,389;27,375;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;329,5607;141,52469;-1,0412;0,02333069;0,02333069;0,00539;13,30315;0,6677;24,185200;-0,000116;23,614578;23,888489;0,0000;-0,0024;0,00;0,02;0,01;0,31;25,11;;35,817;20,456;3,3018685;20,01500;0,88200;0,01500;0,0459249;;70,32;14,00;;;
;;15;20,95400;0,04400;-0,007000;104,375;98,37;-0,1600;0,000;100,806;28,400;0,000;345,750;350,850;28,10;1131,017;263,196;0,000;830,600;881,500;861,500;328,550;;;;;0,00;0,00;0,00;3,00;3,87;15,391;27,394;0,58;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;444,3254;20,23487;15,4438;0,22000122;0,22000122;0,00514;1,92172;1,1121;24,010355;0,016239;23,505042;23,851754;0,0034;0,3391;0,00;0,36;0,01;0,42;33,95;;59,226;60,761;4,4516961;19,67500;1,19400;0,01400;0,0624758;;70,26;15,00;;;
Specimen;;16;20,95400;0,04400;-0,007000;92,650;93,08;-0,5000;0,000;100,808;28,400;0,000;347,850;355,850;28,10;1131,617;263,196;0,000;832,300;881,600;861,500;328,550;;;;;0,00;0,00;0,00;3,00;3,87;15,355;27,375;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;496,2642;19,56213;56,1112;0,25416819;0,25416819;0,00045;1,84363;1,6083;22,553199;0,071549;22,212653;22,723508;0,0143;1,4235;0,02;1,79;0,00;0,47;37,79;;84,917;60,761;4,9720715;19,43800;1,40100;-0,00800;0,0743774;;69,92;16,00;;;
Sample description;PMMA_DE_6mm_q75_Al2O3_R3;17;20,95400;0,04400;-0,025000;87,725;92,15;-0,6300;0,000;100,808;28,400;0,000;351,750;364,150;28,10;1132,050;263,190;0,000;833,700;881,600;861,400;328,550;;;;;0,00;0,00;0,00;3,00;3,87;15,399;27,392;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;553,6336;48,23628;140,0209;0,11499341;0,11499341;0,00044;4,50990;2,1619;21,823584;0,081576;21,735040;22,501251;0,0161;1,6071;0,03;3,39;0,00;0,52;42,16;;110,802;112,316;5,5468547;19,20600;1,59600;-0,00800;0,0858523;;69,79;17,00;;;
Material name/ID;PMMA_DE;18;20,95400;0,04400;-0,011000;87,625;90,73;-0,8100;0,000;100,806;28,400;0,000;357,050;375,450;28,10;1132,783;263,196;0,000;835,900;881,600;861,400;328,550;;;;;0,00;0,00;0,00;3,00;3,88;15,347;27,402;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;605,8725;17,76662;57,4113;0,34166527;0,34166527;0,00120;1,62421;2,7678;21,648656;0,097167;21,885690;23,013534;0,0196;1,9578;0,05;5,35;0,00;0,55;46,04;;136,854;112,316;6,0702361;19,03000;1,71800;-0,00400;0,0948007;;69,61;18,00;;;
Specimen number;R3;19;20,95500;0,04700;-0,012000;90,200;90,88;-1,2600;0,000;100,808;28,400;0,000;362,250;385,750;28,10;1133,550;263,196;0,000;838,200;881,600;861,400;328,550;;;;;0,00;0,00;0,00;3,00;3,88;15,389;27,365;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;658,5732;19,74517;59,6846;0,33417002;0,33417002;-0,00072;1,77778;3,4264;21,806226;0,095466;22,366044;23,816981;0,0199;1,9907;0,07;7,34;0,00;0,59;49,92;;162,926;164,294;6,5982447;18,88300;1,82300;-0,01400;0,1023820;;69,16;19,00;;;
E (MJ/kg);13,10;20;20,95500;0,06700;-0,006000;87,200;89,12;-1,4400;0,000;100,808;28,400;0,000;367,650;397,050;28,10;1134,183;263,196;0,000;840,100;881,600;861,400;328,550;;;;;0,00;0,00;0,00;3,00;3,88;15,349;27,405;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;676,5139;43,96521;156,6261;0,15416718;0,15416718;0,00437;3,98534;4,1029;21,282488;0,115052;22,154260;23,925877;0,0241;2,4101;0,10;9,75;0,00;0,61;51,50;;188,157;164,294;6,7779926;18,76500;1,92900;0,01300;0,1078225;;68,98;20,00;;;
Initial mass (g);70,42;21;20,95300;0,15400;-0,011000;88,075;88,30;-1,6600;0,000;100,812;28,400;0,000;372,850;406,350;28,10;1134,550;263,190;0,000;841,100;881,700;861,400;328,550;;;;;0,00;0,00;0,00;3,00;3,88;15,395;27,386;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;706,7960;18,27452;68,7127;0,38750076;0,38750076;0,00455;1,64290;4,8097;21,239324;0,124215;22,422039;24,436625;0,0266;2,6576;0,12;12,41;0,00;0,64;53,77;;212,133;213,664;7,0813889;18,66400;2,00100;0,01400;0,1129378;;68,76;21,00;;;
Thickness (mm);5,96;22;20,93600;0,30300;0,000000;90,350;87,92;-2,1600;0,000;100,808;28,400;0,000;377,650;415,450;28,10;1134,417;263,196;0,000;840,700;881,700;861,400;328,550;;;;;0,00;0,00;0,00;3,00;3,88;15,378;27,392;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;737,4952;19,66024;75,4314;0,37583288;0,37583288;0,00439;1,77101;5,5472;21,374737;0,128538;22,855490;25,143157;0,0283;2,8296;0,15;15,24;0,00;0,67;56,15;;235,316;213,664;7,3889639;18,57800;2,07700;0,01300;0,1171476;;68,26;22,00;;;
Surface area (cm²);100,19;23;20,86800;0,60200;0,020000;85,175;85,84;-2,3700;0,000;100,808;28,400;0,000;383,150;425,050;28,10;1134,550;263,196;0,000;841,200;881,700;861,300;328,550;;;;;0,00;0,00;0,00;3,00;3,88;15,397;27,408;0,58;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;730,0019;40,82211;185,1977;0,17916489;0,17916489;0,00514;3,69934;6,2772;20,604074;0,152546;22,352299;24,796671;0,0332;3,3118;0,19;18,55;0,01;0,66;55,67;;256,987;257,554;7,3138893;18,51000;2,14400;0,01800;0,1203347;;68,05;23,00;;;
Sponsor;;24;20,68900;0,88200;0,013000;94,650;86,59;-2,6100;0,000;100,808;28,400;0,000;387,750;432,850;28,10;1134,383;263,196;0,000;840,800;881,600;861,300;328,650;;;;;0,00;0,00;0,00;3,00;3,88;15,332;27,386;0,58;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;795,4646;20,00783;83,7979;0,39833196;0,39833196;0,00634;1,81425;7,0727;21,590656;0,143807;23,703797;26,460834;0,0334;3,3316;0,22;21,88;0,01;0,72;60,73;;278,060;257,554;7,9697596;18,41000;2,22900;0,02300;0,1251974;;67,81;24,00;;;
Manufacturer;;25;20,38500;1,19400;0,015000;85,725;85,89;-3,1100;0,000;100,808;28,400;0,000;392,450;441,250;28,10;1134,450;263,196;0,000;841,100;881,600;861,200;328,650;;;;;0,00;0,00;0,00;3,00;3,88;15,391;27,402;0,58;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;776,9154;21,52225;94,0292;0,36166827;0,36166827;0,00582;1,93529;7,8496;20,424104;0,151932;22,694866;25,516906;0,0340;3,3943;0,25;25,28;0,01;0,70;59,26;;298,385;297,227;7,7839154;18,33000;2,28100;0,02200;0,1293170;;67,31;25,00;;;
Test start time (s);60;26;20,01500;1,40100;0,014000;86,925;84,15;-3,3000;0,000;100,808;28,400;0,000;397,050;448,150;28,10;1134,417;263,196;0,000;841,200;881,500;861,100;328,550;;;;;0,00;0,00;0,00;3,00;3,88;15,399;27,410;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;796,2583;46,24727;227,5328;0,17250125;0,17250125;0,00456;4,16941;8,6458;20,447075;0,172459;22,986701;25,945070;0,0392;3,9175;0,29;29,19;0,00;0,72;60,75;;317,162;297,227;7,9777120;18,26700;2,34000;0,01500;0,1324298;;67,12;26,00;;;
Time to ignition (s);13;27;19,67500;1,59600;-0,008000;87,075;85,57;-3,5500;0,000;100,808;28,400;0,000;401,350;455,350;28,10;1134,450;263,190;0,000;841,500;881,400;861,000;328,650;;;;;0,00;0,00;0,00;3,00;3,89;15,389;27,389;0,58;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;811,3062;19,82550;87,3857;0,41000112;0,41000112;0,00580;1,78135;9,4571;20,354786;0,155639;23,130769;26,242920;0,0358;3,5760;0,33;32,77;0,01;0,73;61,92;;335,185;334,033;8,1284772;18,20300;2,38600;0,02200;0,1355892;;66,87;27,00;;;
Time to flameout (s);238;28;19,43800;1,71800;-0,008000;91,725;87,36;-4,0600;0,000;100,808;28,400;0,000;406,650;463,450;28,20;1134,417;263,196;0,000;841,500;881,400;860,900;328,550;;;;;0,00;0,00;0,00;3,00;3,89;15,399;27,392;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;844,0000;22,35072;85,2493;0,37833405;0,37833405;0,00390;2,01049;10,3011;20,754626;0,135006;23,896592;27,234416;0,0323;3,2192;0,36;35,99;0,00;0,76;64,40;;352,773;334,033;8,4560364;18,14800;2,43600;0,01100;0,1383746;;66,36;28,00;;;
End of test criteria;User end of test;29;19,20600;1,82300;-0,004000;88,575;86,14;-4,2700;0,000;100,800;28,400;0,000;410,850;469,950;28,20;1134,483;263,190;0,000;841,800;881,400;860,800;328,650;;;;;0,00;0,00;0,00;3,00;3,89;15,412;27,416;0,58;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;836,0682;45,89927;193,4313;0,18249893;0,18249893;0,00650;4,11405;11,1372;20,290622;0,149054;23,603637;26,998976;0,0353;3,5234;0,40;39,51;0,01;0,75;63,84;;369,575;367,802;8,3765674;18,10900;2,45900;0,02600;0,1402371;;66,15;29,00;;;
User EOT time (s);242;30;19,03000;1,92900;-0,014000;88,675;86,15;-4,5200;0,000;100,808;28,400;0,000;415,350;476,050;28,10;1134,517;263,196;0,000;842,000;881,300;860,800;328,650;;;;;0,00;0,00;0,00;3,00;3,89;15,435;27,394;0,58;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;838,0309;20,35436;86,1549;0,41250292;0,41250292;0,00558;1,82033;11,9752;20,191795;0,148862;23,745942;27,216217;0,0355;3,5472;0,43;43,06;0,01;0,75;63,95;;385,157;367,802;8,3962313;18,09000;2,47100;0,02100;0,1412689;;65,90;30,00;;;
MLR EOT mass (g/m²);;31;18,88300;2,00100;0,013000;88,575;85,44;-5,0400;0,000;100,808;28,400;0,000;419,750;482,250;28,10;1133,883;263,190;0,000;840,300;881,200;860,700;328,650;;;;;0,00;0,00;0,00;3,00;3,89;15,416;27,421;0,58;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;836,1753;21,29908;96,0763;0,39333344;0,39333344;0,00643;1,91130;12,8114;20,074358;0,157169;23,857923;27,410324;0,0378;3,7718;0,47;46,83;0,01;0,75;63,87;;399,736;398,016;8,3776402;18,07700;2,48800;0,02600;0,1417888;;65,38;31,00;;;
MLR time period (s);;32;18,76500;2,07700;0,014000;87,200;85,78;-5,2700;0,000;100,808;28,400;0,000;423,750;487,450;28,20;1133,383;263,190;0,000;838,800;881,200;860,700;328,650;;;;;0,00;0,00;0,00;3,00;3,89;15,381;27,386;0,58;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;833,5865;39,61356;174,4332;0,21082942;0,21082942;0,00565;3,55453;13,6450;19,823705;0,153232;23,784543;27,359942;0,0368;3,6706;0,51;50,50;0,01;0,75;63,67;;413,335;398,016;8,3517028;18,05000;2,51100;0,02200;0,1431569;;65,15;32,00;;;
Truncate graphs at EOT;;33;18,66400;2,14400;0,013000;86,700;84,77;-5,5500;0,000;100,804;28,400;0,000;427,650;492,250;28,10;1133,817;263,196;0,000;840,100;881,100;860,800;328,650;;;;;0,00;0,00;0,00;3,00;3,89;15,395;27,389;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;836,1256;19,67223;93,2509;0,42583593;0,42583593;0,00683;1,76733;14,4811;19,676450;0,165070;23,825141;27,424123;0,0397;3,9634;0,55;54,47;0,01;0,75;63,91;;426,108;424,570;8,3771420;18,01700;2,54000;0,02900;0,1446912;;64,87;33,00;;;
Smooth data?;;34;18,57800;2,22900;0,018000;88,975;84,75;-6,0700;0,000;100,808;28,400;0,000;430,750;495,950;28,10;1134,350;263,196;0,000;841,800;881,000;860,800;328,650;;;;;0,00;0,00;0,00;3,00;3,89;15,408;27,418;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;851,1344;22,05396;104,6237;0,38666598;0,38666598;0,00689;1,97569;15,3323;19,861077;0,165360;24,223023;27,889515;0,0405;4,0378;0,59;58,50;0,01;0,76;65,04;;438,388;424,570;8,5275151;17,99300;2,55400;0,02900;0,1459380;;64,35;34,00;;;
