General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
Smooth data?;;34;18,94700;1,89800;-0,003000;95,475;85,67;-5,3601;0,000;101,028;30,200;0,000;407,050;429,850;24,90;1130,750;263,183;0,000;838,300;879,600;854,900;320,050;;;;;0,00;0,00;0,00;3,00;1,84;15,547;24,118;0,62;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;788,0346;20,00102;86,7717;0,39415487;0,39415487;0,00202;1,77686;12,9391;20,631488;0,155275;23,778178;25,110060;0,0342;3,4188;0,51;51,39;0,00;0,70;59,86;;368,959;355,665;7,8834977;18,31700;2,26700;0,01600;0,1295768;;68,08;34,00;;;
Correct O2 for pressure?;;35;18,85400;1,96400;0,014000;96,700;85,58;-5,8601;0,000;101,020;30,200;0,000;410,350;433,850;24,90;1130,583;263,183;0,000;837,700;879,700;854,900;320,050;;;;;0,00;0,00;0,00;3,00;1,84;15,549;24,120;0,62;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;804,5148;20,20498;87,4192;0,39833577;0,39833577;0,00238;1,80049;13,7436;20,679766;0,156270;24,027043;25,403028;0,0348;3,4808;0,55;54,87;0,00;0,72;61,17;;381,168;380,748;8,0483659;18,26600;2,31500;0,01800;0,1320113;;67,58;35,00;;;
;;36;18,77100;2,00400;0,031000;96,725;84,39;-6,1101;0,000;101,016;30,200;0,000;413,550;437,650;24,90;1130,717;263,183;0,000;838,200;879,600;854,900;320,050;;;;;0,00;0,00;0,00;3,00;1,84;15,597;24,123;0,62;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;816,1349;40,99572;191,4173;0,19915771;0,19915771;0,00583;3,66055;14,5598;20,602264;0,170232;24,123662;25,529491;0,0381;3,8107;0,59;58,68;0,01;0,73;62,17;;393,089;380,748;8,1646133;18,21200;2,36100;0,03700;0,1344574;;67,33;36,00;;;
Apparatus;;37;18,69300;2,05400;0,041000;98,700;84,33;-6,3401;0,000;101,020;30,200;0,000;416,550;441,450;24,90;1130,750;263,183;0,000;838,400;879,600;854,800;320,050;;;;;0,00;0,00;0,00;3,00;1,84;15,572;24,152;0,62;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;839,0757;22,94766;106,2920;0,36579386;0,36579386;0,00276;2,03898;15,3988;20,736459;0,171012;24,456934;25,918890;0,0389;3,8865;0,63;62,57;0,00;0,75;63,81;;404,832;404,588;8,3941137;18,15800;2,39900;0,02000;0,1373824;;67,10;37,00;;;
C-factor (SI units);0,0426;38;18,62900;2,09300;0,030000;92,600;85,00;-6,8101;0,000;101,012;30,200;0,000;419,450;445,050;24,90;1131,150;263,183;0,000;839,600;879,600;854,800;320,050;;;;;0,00;0,00;0,00;3,00;1,84;15,542;24,112;0,62;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;819,2978;22,60605;99,5125;0,36256917;0,36256917;0,00496;2,00340;16,2181;20,015894;0,163076;23,771438;25,222263;0,0361;3,6066;0,66;66,18;0,00;0,73;62,35;;416,000;404,588;8,1962551;18,12400;2,42000;0,03300;0,1389976;;66,63;38,00;;;
OD correction factor;1;39;18,58700;2,12800;0,032000;92,025;85,83;-7,0702;0,000;101,020;30,200;0,000;422,850;449,250;24,90;1131,750;263,183;0,000;841,400;879,600;854,800;320,050;;;;;0,00;0,00;0,00;3,00;1,84;15,614;24,160;0,62;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;820,7820;20,35671;84,3003;0,40336100;0,40336100;0,00229;1,79629;17,0389;19,873270;0,153345;23,793369;25,278873;0,0340;3,3990;0,70;69,57;0,00;0,72;62,37;;426,360;426,401;8,2111031;18,10300;2,43100;0,01800;0,1402658;;66,37;39,00;;;
Duct diameter (m);0,114;40;18,53400;2,16500;0,028000;93,300;86,83;-7,6001;0,000;101,016;30,200;0,000;425,850;452,950;24,90;1132,083;263,190;0,000;842,600;879,500;854,700;320,050;;;;;0,00;0,00;0,00;3,00;1,84;15,614;24,123;0,62;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;826,4886;21,02531;80,8449;0,39324951;0,39324951;0,00353;1,85255;17,8654;19,939860;0,141727;24,042466;25,572468;0,0318;3,1779;0,73;72,75;0,00;0,73;62,82;;436,292;426,401;8,2681922;18,09200;2,43600;0,02500;0,1407774;;65,84;40,00;;;
O2 delay time (s);12;41;18,48200;2,18800;0,027000;91,625;84,44;-7,8201;0,000;101,016;30,200;0,000;428,950;456,750;24,90;1132,083;263,183;0,000;842,700;879,500;854,600;320,050;;;;;0,00;0,00;0,00;3,00;1,85;15,597;24,139;0,62;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;817,7166;41,24582;191,1567;0,19833374;0,19833374;0,00192;3,63301;18,6831;19,688528;0,169746;23,912236;25,461975;0,0379;3,7898;0,77;76,54;0,00;0,72;62,11;;445,702;445,564;8,1804369;18,08800;2,44000;0,01600;0,1410647;;65,62;41,00;;;
CO2 delay time (s);10;42;18,43800;2,21300;0,020000;87,675;85,69;-8,0901;0,000;101,016;30,200;0,000;431,650;460,050;24,90;1132,217;263,183;0,000;843,100;879,500;854,600;320,050;;;;;0,00;0,00;0,00;3,00;1,85;15,551;24,142;0,62;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;797,1489;18,79958;80,1320;0,42419434;0,42419434;0,00221;1,65781;19,4803;19,199133;0,154949;23,464625;25,008458;0,0340;3,3978;0,80;79,94;0,00;0,70;60,57;;454,314;445,564;7,9746773;18,08800;2,44200;0,01800;0,1410214;;65,35;42,00;;;
CO delay time (s);10;43;18,40200;2,23400;0,004000;92,000;85,24;-8,6101;0,000;101,020;30,200;0,000;434,050;463,050;24,90;1132,083;263,183;0,000;842,700;879,500;854,600;320,050;;;;;0,00;0,00;0,00;3,00;1,85;15,606;24,128;0,62;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;816,4183;21,07773;93,3149;0,38749186;0,38749186;0,00053;1,86865;20,2967;19,612531;0,160309;24,103142;25,713535;0,0362;3,6144;0,84;83,55;0,00;0,72;62,05;;462,511;462,843;8,1674487;18,08000;2,46100;0,00800;0,1413906;;64,83;43,00;;;
;;44;18,37500;2,26700;0,018000;92,000;85,32;-8,8301;0,000;101,020;30,200;0,000;436,450;465,950;24,90;1131,583;263,183;0,000;841,400;879,400;854,500;320,050;;;;;0,00;0,00;0,00;3,00;1,85;15,576;24,128;0,62;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;823,1090;42,41186;185,7675;0,19415283;0,19415283;0,00105;3,78091;21,1198;19,558532;0,159346;24,169687;25,803336;0,0361;3,6053;0,87;87,16;0,00;0,73;62,64;;470,631;462,843;8,2343825;18,04500;2,50100;0,01100;0,1429664;;64,61;44,00;;;
Laboratory;;45;18,34600;2,31500;0,016000;95,725;84,23;-9,0901;0,000;101,016;30,200;0,000;438,750;468,550;24,90;1133,850;263,183;0,000;848,400;879,300;854,400;320,050;;;;;0,00;0,00;0,00;3,00;1,85;15,563;24,128;0,62;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;850,3842;20,83344;97,6438;0,40834554;0,40834554;0,00511;1,85353;21,9702;19,898197;0,172190;24,719013;26,397933;0,0399;3,9856;0,91;91,15;0,01;0,76;64,80;;478,766;479,312;8,5072439;17,99600;2,53400;0,03400;0,1452183;;64,35;45,00;;;
Laboratory name;FZJ IAS-7;46;18,31700;2,36100;0,018000;90,075;83,04;-9,6001;0,000;101,020;30,200;0,000;440,750;470,950;24,90;1133,350;263,183;0,000;847,100;879,200;854,300;320,050;;;;;0,00;0,00;0,00;3,00;1,85;15,576;24,123;0,62;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;834,5140;20,23794;101,7855;0,41251628;0,41251628;0,00358;1,79579;22,8047;19,258195;0,186398;24,033010;25,679742;0,0420;4,1971;0,95;95,34;0,00;0,74;63,55;;486,673;479,312;8,3484782;17,95700;2,56200;0,02600;0,1472747;;63,84;46,00;;;
Operator;DK + CR;47;18,26600;2,39900;0,037000;91,975;84,02;-9,8701;0,000;101,020;30,200;0,000;442,950;473,550;24,90;1133,217;263,183;0,000;846,800;879,200;854,200;320,050;;;;;0,00;0,00;0,00;3,00;1,85;15,591;24,139;0,62;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;846,9704;38,51206;181,3255;0,22001139;0,22001139;0,00687;3,41422;23,6517;19,411860;0,174733;24,345692;26,027548;0,0399;3,9878;0,99;99,33;0,01;0,75;64,57;;494,206;495,030;8,4730918;17,93300;2,57700;0,04500;0,1483072;;63,57;47,00;;;
Filename;17032026_PMMA_DE_6mm_q75_R8,csv;48;18,21200;2,42000;0,020000;88,350;84,61;-10,1201;0,000;101,022;30,200;0,000;445,350;476,450;24,90;1132,517;263,183;0,000;844,800;879,100;854,200;320,050;;;;;0,00;0,00;0,00;3,00;1,85;15,597;24,142;0,62;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;834,4603;21,59000;97,3707;0,38665771;0,38665771;0,00537;1,92297;24,4861;18,974142;0,167680;23,925657;25,596451;0,0376;3,7634;1,03;103,09;0,01;0,74;63,64;;501,425;495,030;8,3479407;17,90800;2,60900;0,03700;0,1495052;;63,32;48,00;;;
Report name;;49;18,15800;2,43100;0,033000;82,750;84,43;-10,6101;0,000;101,022;30,200;0,000;447,550;479,050;24,90;1132,150;263,183;0,000;843,900;879,000;854,100;320,050;;;;;0,00;0,00;0,00;3,00;1,85;15,643;24,142;0,62;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;816,2453;21,67822;98,2314;0,37667847;0,37667847;0,00438;1,92351;25,3024;18,317779;0,169774;23,212111;24,845854;0,0370;3,6987;1,07;106,79;0,00;0,72;62,21;;508,036;508,768;8,1657176;17,87000;2,63300;0,03200;0,1515128;;62,83;49,00;;;
;;50;18,12400;2,43600;0,018000;89,425;83,90;-10,8801;0,000;101,018;30,200;0,000;449,450;481,450;24,90;1131,817;263,183;0,000;843,000;879,000;854,000;320,050;;;;;0,00;0,00;0,00;3,00;1,85;15,643;24,144;0,62;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;853,2909;20,48917;96,0157;0,41662598;0,41662598;0,00555;1,81312;26,1557;19,001959;0,176053;24,181322;25,902987;0,0400;3,9987;1,11;110,79;0,01;0,76;65,04;;514,570;508,768;8,5363222;17,84600;2,64600;0,03800;0,1527057;;62,56;50,00;;;
Pre-test conditions;;51;18,10300;2,44000;0,025000;88,550;85,42;-11,4301;0,000;101,016;30,200;0,000;451,250;483,750;24,90;1130,717;263,183;0,000;839,900;878,900;853,900;320,050;;;;;0,00;0,00;0,00;3,00;1,85;15,578;24,120;0,62;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;851,5698;20,20171;85,0143;0,42170207;0,42170207;0,00368;1,78992;27,0072;18,871016;0,158120;24,110863;25,847380;0,0359;3,5836;1,14;114,37;0,00;0,75;64,88;;521,195;521,519;8,5191040;17,83200;2,66200;0,02700;0,1534663;;62,01;51,00;;;
Ambient temperature (°C);24,8;52;18,09200;2,44200;0,016000;86,950;83,34;-11,6802;0,000;101,016;30,200;0,000;453,750;486,650;24,90;1130,617;263,183;0,000;839,800;878,800;853,800;320,050;;;;;0,00;0,00;0,00;3,00;1,86;15,568;24,152;0,62;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;845,3049;39,79039;193,8610;0,21252441;0,21252441;0,00297;3,52184;27,8525;18,648164;0,182789;23,958134;25,695263;0,0412;4,1184;1,19;118,49;0,00;0,75;64,39;;527,488;521,519;8,4564300;17,81900;2,67100;0,02300;0,1541686;;61,76;52,00;;;
Barometric pressure (Pa);101022;53;18,08800;2,46100;0,018000;89,550;83,11;-11,9501;0,000;101,018;30,200;0,000;455,650;489,050;24,90;1130,650;263,183;0,000;840,100;878,700;853,700;320,050;;;;;0,00;0,00;0,00;3,00;1,86;15,587;24,142;0,62;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;860,3678;19,94518;98,6406;0,43153890;0,43153890;0,00051;1,76456;28,7129;18,885422;0,185567;24,364547;26,150514;0,0426;4,2550;1,23;122,75;0,00;0,76;65,48;;533,627;534,139;8,6071195;17,80600;2,68300;0,00800;0,1549557;;61,49;53,00;;;
Relative hunidity (%);30,3;54;18,08800;2,50100;0,008000;86,075;85,01;-12,4900;0,000;101,016;30,200;0,000;457,350;491,150;24,90;1130,850;263,183;0,000;840,700;878,700;853,700;320,050;;;;;0,00;0,00;0,00;3,00;1,86;15,629;24,155;0,62;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;844,9482;20,61502;89,5804;0,41003418;0,41003418;0,00148;1,83320;29,5579;18,480928;0,162930;23,931655;25,700300;0,0367;3,6716;1,26;126,42;0,00;0,75;64,38;;539,535;534,139;8,4528613;17,79100;2,70600;0,01400;0,1555189;;60,95;54,00;;;
;;55;18,08000;2,53400;0,011000;92,025;85,01;-12,7301;0,000;101,018;30,200;0,000;459,150;493,450;24,90;1131,050;263,190;0,000;841,400;878,700;853,600;320,050;;;;;0,00;0,00;0,00;3,00;1,86;15,597;24,152;0,61;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;882,6820;42,90100;185,0546;0,20583089;0,20583089;0,00220;3,82111;30,4405;19,071516;0,162962;24,793628;26,645792;0,0381;3,8075;1,30;130,23;0,00;0,79;67,31;;545,431;546,408;8,8303504;17,75000;2,74300;0,01800;0,1574650;;60,71;55,00;;;
Conditioning;;56;18,04500;2,56200;0,034000;85,800;85,83;-13,0000;0,000;101,018;30,200;0,000;461,250;495,850;24,90;1131,583;263,190;0,000;843,000;878,700;853,600;320,050;;;;;0,00;0,00;0,00;3,00;1,86;15,612;24,144;0,61;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;858,1957;19,47342;78,7154;0,44087728;0,44087728;0,00569;1,72757;31,2987;18,373211;0,153372;23,995053;25,795007;0,0347;3,4690;1,34;133,70;0,01;0,76;65,49;;551,235;546,408;8,5853903;17,71800;2,75700;0,04000;0,1589417;;60,44;56,00;;;
Conditionet ? (Y/N);N;57;17,99600;2,57700;0,026000;86,350;84,52;-13,5602;0,000;101,018;30,200;0,000;462,450;497,450;24,90;1131,350;263,183;0,000;842,400;878,600;853,600;320,050;;;;;0,00;0,00;0,00;3,00;1,86;15,582;24,179;0,61;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;861,8210;20,28344;90,3195;0,42505900;0,42505900;0,00489;1,79328;32,1606;18,408075;0,168802;24,103129;25,927347;0,0384;3,8376;1,38;137,53;0,00;0,76;65,72;;556,652;557,841;8,6216571;17,71300;2,75400;0,03500;0,1593165;;59,88;57,00;;;
Conditioning temperature (°C);;58;17,95700;2,60900;0,045000;88,450;84,64;-13,8401;0,000;101,016;30,200;0,000;464,450;499,750;24,90;1130,850;263,183;0,000;841,000;878,600;853,500;320,050;;;;;0,00;0,00;0,00;3,00;1,86;15,605;24,139;0,61;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;871,1764;22,11408;98,0056;0,39410400;0,39410400;0,00559;1,95981;33,0317;18,590413;0,167388;24,447152;26,305231;0,0386;3,8609;1,41;141,39;0,01;0,77;66,47;;561,994;557,841;8,7152482;17,70800;2,76300;0,03900;0,1594692;;59,60;58,00;;;
Conditioning RH (%);;59;17,93300;2,63300;0,037000;86,550;85,14;-14,3501;0,000;101,018;30,200;0,000;466,250;501,950;24,90;1130,917;263,183;0,000;841,300;878,500;853,500;320,150;;;;;0,00;0,00;0,00;3,00;1,86;15,616;24,155;0,61;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;862,8448;22,03855;94,2802;0,39167277;0,39167277;0,00584;1,94979;33,8946;18,354126;0,161382;24,229968;26,085217;0,0369;3,6912;1,45;145,09;0,01;0,76;65,83;;567,164;568,163;8,6318989;17,69800;2,76700;0,04100;0,1599862;;59,09;59,00;;;
;;60;17,90800;2,64600;0,032000;87,100;83,11;-14,5901;0,000;101,018;30,200;0,000;467,550;503,650;24,90;1130,917;263,183;0,000;841,300;878,500;853,500;320,150;;;;;0,00;0,00;0,00;3,00;1,86;15,616;24,155;0,61;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;865,4187;41,22458;203,2851;0,21001180;0,21001180;0,00456;3,65089;34,7600;18,386736;0,185618;24,340695;26,220064;0,0427;4,2675;1,49;149,35;0,00;0,77;66,01;;572,113;568,163;8,6576491;17,69500;2,77300;0,03300;0,1601814;;58,85;60,00;;;
Data collected;;61;17,87000;2,66200;0,038000;91,100;84,48;-14,8601;0,000;101,018;30,200;0,000;468,750;504,950;24,90;1130,817;263,183;0,000;841,000;878,500;853,500;320,150;;;;;0,00;0,00;0,00;3,00;1,86;15,585;24,150;0,61;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;887,2561;20,56463;92,3305;0,43162028;0,43162028;0,00382;1,82307;35,6473;18,780111;0,169202;24,925260;26,850155;0,0399;3,9836;1,53;153,34;0,00;0,79;67,67;;577,100;578,225;8,8761104;17,68300;2,78600;0,02800;0,1607931;;58,58;61,00;;;
CO/CO2 data collected?;Yes;62;17,84600;2,67100;0,027000;88,525;84,82;-15,4000;0,000;101,018;30,200;0,000;470,450;506,950;24,90;1130,617;263,183;0,000;840,400;878,400;853,600;320,150;;;;;0,00;0,00;0,00;3,00;1,86;15,664;24,150;0,61;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;879,7240;22,42076;97,9376;0,39252726;0,39252726;0,00132;1,99704;36,5270;18,479314;0,165224;24,614985;26,524746;0,0384;3,8428;1,57;157,18;0,00;0,78;67,10;;582,042;578,225;8,8007594;17,65800;2,82000;0,01300;0,1620428;;58,04;62,00;;;
Mass data collected?;Yes;63;17,83200;2,68300;0,023000;84,100;84,60;-15,6501;0,000;101,018;30,200;0,000;471,650;508,250;24,90;1130,617;263,183;0,000;840,400;878,400;853,600;320,150;;;;;0,00;0,00;0,00;3,00;1,87;15,608;24,152;0,61;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;868,4689;21,62833;94,8799;0,40170288;0,40170288;0,00128;1,92155;37,3954;17,988613;0,167845;24,022477;25,886620;0,0381;3,8098;1,61;160,99;0,00;0,77;66,23;;586,678;587,737;8,6881627;17,61200;2,85200;0,01300;0,1643729;;57,79;63,00;;;
Smoke data collected;Yes;64;17,81900;2,70600;0,008000;84,775;84,62;-16,2001;0,000;101,016;30,200;0,000;472,950;509,750;24,90;1130,650;263,183;0,000;840,500;878,400;853,600;320,150;;;;;0,00;0,00;0,00;3,00;1,87;15,616;24,160;0,61;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;876,7594;21,09597;92,0535;0,41577148;0,41577148;0,00160;1,87867;38,2722;18,035820;0,167613;24,151905;26,031152;0,0383;3,8258;1,65;164,82;0,00;0,78;66,91;;591,146;587,737;8,7711010;17,58700;2,87800;0,01500;0,1655276;;57,24;64,00;;;
Soot mass data colelcted;;65;17,80600;2,74300;0,014000;80,500;84,00;-16,4401;0,000;101,016;30,200;0,000;474,150;511,350;24,90;1130,650;263,183;0,000;840,500;878,400;853,600;320,150;;;;;0,00;0,00;0,00;3,00;1,87;15,593;24,144;0,61;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;858,7832;39,04739;177,2316;0,22002157;0,22002157;0,00466;3,47949;39,1310;17,552932;0,174921;23,564905;25,413717;0,0390;3,8979;1,69;168,71;0,00;0,77;65,62;;595,401;596,226;8,5912671;17,56100;2,89800;0,03500;0,1666145;;57,00;65,00;;;
Soot mass ratio (1:x);;66;17,79100;2,75700;0,018000;79,950;83,89;-16,7301;0,000;101,016;30,200;0,000;475,850;513,250;24,90;1130,617;263,183;0,000;840,400;878,300;853,700;320,150;;;;;0,00;0,00;0,00;3,00;1,87;15,614;24,166;0,61;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;863,5311;20,20569;91,7585;0,42754110;0,42754110;0,00433;1,80131;39,9945;17,461590;0,176245;23,526327;25,375407;0,0392;3,9215;1,73;172,63;0,00;0,77;65,99;;599,428;596,226;8,6387648;17,52400;2,93000;0,03300;0,1684436;;56,71;66,00;;;
Soot mass (g);;67;17,75000;2,75400;0,040000;83,250;84,63;-17,2501;0,000;101,014;30,200;0,000;477,150;514,850;24,90;1130,650;263,183;0,000;840,400;878,300;853,800;320,150;;;;;0,00;0,00;0,00;3,00;1,87;15,593;24,150;0,61;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;887,3580;21,78648;93,4772;0,40746053;0,40746053;0,00535;1,94480;40,8819;17,794028;0,167394;24,039723;25,939121;0,0381;3,8073;1,77;176,44;0,01;0,79;67,86;;603,548;604,490;8,8771295;17,49300;2,95800;0,03900;0,1698833;;56,19;67,00;;;
;;68;17,71800;2,76300;0,035000;80,300;82,51;-17,5500;0,000;101,018;30,200;0,000;478,450;516,450;24,90;1131,050;263,183;0,000;841,500;878,300;853,900;320,150;;;;;0,00;0,00;0,00;3,00;1,87;15,622;24,166;0,61;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;877,7907;19,92035;97,9374;0,44082642;0,44082642;0,00648;1,77943;41,7597;17,452156;0,192861;23,642093;25,519823;0,0432;4,3156;1,81;180,76;0,01;0,78;67,17;;607,651;604,490;8,7814182;17,46100;2,98500;0,04700;0,1713706;;55,89;68,00;;;
Comments;;69;17,71300;2,76700;0,039000;85,200;84,59;-18,1101;0,000;101,016;30,200;0,000;479,850;518,150;24,90;1131,150;263,183;0,000;841,800;878,300;853,900;320,150;;;;;0,00;0,00;0,00;3,00;1,87;15,635;24,158;0,61;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;910,5365;22,77171;96,9510;0,40001424;0,40001424;0,00540;2,02385;42,6702;17,950504;0,167880;24,388350;26,334945;0,0388;3,8766;1,85;184,63;0,01;0,81;69,61;;611,803;613,025;9,1090068;17,43500;2,99500;0,03900;0,1728541;;55,33;69,00;;;
