General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;395;19,41800;1,31300;0,008000;86,150;90,07;-63,0201;0,000;101,052;35,200;0,005;438,850;456,950;26,90;841,617;263,203;0,000;582,300;575,900;547,200;313,150;;;;;0,00;0,00;0,00;3,00;2,95;15,767;27,464;0,59;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;411,2165;17,10230;95,3682;0,24171956;0,24171956;0,00040;1,49953;148,6197;19,362036;0,104906;24,058437;25,050707;0,0231;2,2931;6,17;614,15;0,00;0,36;31,03;;375,728;375,961;4,1339595;19,49600;1,26700;0,00600;0,0721669;;8,20;395,00;;;
;;396;19,42700;1,30500;0,005000;84,625;91,07;-63,1301;0,000;101,048;35,200;0,005;438,150;455,850;26,90;842,450;263,203;0,000;584,800;576,000;547,100;313,150;;;;;0,00;0,00;0,00;3,00;2,95;15,793;27,450;0,59;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;403,6847;42,75900;214,9594;0,09490967;0,09490967;0,00159;3,74477;149,0234;19,205224;0,093827;23,825524;24,788006;0,0204;2,0294;6,19;616,18;0,00;0,36;30,48;;375,808;375,961;4,0582422;19,51000;1,25300;0,01300;0,0714186;;8,09;396,00;;;
;;397;19,43900;1,30000;0,017000;87,475;90,46;-63,2500;0,000;101,048;35,200;0,005;437,150;454,650;27,00;842,017;263,203;0,000;583,400;576,100;547,100;313,150;;;;;0,00;0,00;0,00;3,00;2,95;15,803;27,453;0,59;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;407,9043;37,30441;201,9847;0,10992432;0,10992432;0,00058;3,26380;149,4313;19,548263;0,100585;24,195741;25,164345;0,0222;2,2086;6,22;618,39;0,00;0,36;30,77;;375,883;376,130;4,1006622;19,52200;1,24300;0,00700;0,0708943;;7,97;397,00;;;
;;398;19,45100;1,29300;0,024000;87,075;90,38;-63,3800;0,000;101,048;35,100;0,005;436,850;454,250;26,90;841,750;263,203;0,000;582,700;576,000;547,100;313,150;;;;;0,00;0,00;0,00;3,00;2,95;15,799;27,440;0,59;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;403,5920;16,67014;91,7374;0,24338786;0,24338786;0,00282;1,46384;149,8349;19,510213;0,101436;24,132072;25,093268;0,0223;2,2210;6,24;620,61;0,00;0,36;30,51;;375,958;376,130;4,0573100;19,53100;1,23700;0,02000;0,0702782;;7,84;398,00;;;
;;399;19,45700;1,28800;0,026000;86,825;89,95;-63,7001;0,000;101,050;35,100;0,005;436,050;453,150;26,90;841,550;263,203;0,000;581,900;576,200;547,100;313,150;;;;;0,00;0,00;0,00;3,00;2,95;15,822;27,461;0,59;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;401,2118;17,59709;101,7393;0,22920736;0,22920736;0,00282;1,54317;150,2361;19,500048;0,106254;24,075330;25,019461;0,0233;2,3196;6,26;622,93;0,00;0,35;30,32;;376,025;376,272;4,0333817;19,53900;1,22900;0,02000;0,0698974;;7,52;399,00;;;
;;400;19,46400;1,28600;0,025000;88,650;90,49;-63,8101;0,000;101,050;35,100;0,005;435,450;452,450;27,00;841,317;263,203;0,000;581,300;576,100;547,100;313,250;;;;;0,00;0,00;0,00;3,00;2,95;15,803;27,456;0,59;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;401,7743;39,12242;215,1287;0,10324097;0,10324097;0,00285;3,41162;150,6379;19,717491;0,100238;24,310295;25,259370;0,0222;2,2093;6,28;625,14;0,00;0,35;30,34;;376,088;376,272;4,0390368;19,55400;1,21100;0,02000;0,0692186;;7,41;400,00;;;
;;401;19,47300;1,28900;0,031000;83,150;89,40;-63,9399;0,000;101,050;35,200;0,005;434,950;452,050;26,90;840,983;263,209;0,000;580,200;576,200;547,100;313,250;;;;;0,00;0,00;0,00;3,00;2,96;15,791;27,456;0,59;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;383,4213;34,77571;217,5313;0,11083984;0,11083984;0,00040;3,03449;151,0213;19,107017;0,112394;23,530573;24,455674;0,0241;2,3984;6,31;627,54;0,00;0,34;28,89;;376,129;376,352;3,8545342;19,57800;1,19400;0,00600;0,0681586;;7,28;401,00;;;
;;402;19,47600;1,28300;0,017000;84,650;91,07;-64,0601;0,000;101,050;35,200;0,005;434,750;452,050;26,90;840,417;263,209;0,000;578,500;576,200;547,100;313,250;;;;;0,00;0,00;0,00;3,00;2,96;15,784;27,464;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;380,1134;16,49166;87,7044;0,23170980;0,23170980;0,00091;1,43820;151,4014;19,283023;0,093866;23,736408;24,680950;0,0203;2,0215;6,33;629,56;0,00;0,33;28,65;;376,144;376,352;3,8212799;19,60200;1,17300;0,00900;0,0669456;;7,16;402,00;;;
;;403;19,47400;1,27600;0,011000;84,825;92,30;-64,3700;0,000;101,052;35,200;0,005;434,350;451,650;26,90;840,150;263,209;0,000;577,800;576,200;547,000;313,150;;;;;0,00;0,00;0,00;3,00;2,96;15,780;27,461;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;375,6422;17,10573;78,8982;0,22076416;0,22076416;-0,00147;1,49034;151,7770;19,311832;0,080403;23,749997;24,695951;0,0174;1,7326;6,35;631,29;0,00;0,33;28,25;;376,148;376,368;3,7763314;19,62300;1,15700;-0,00500;0,0660521;;6,85;403,00;;;
;;404;19,47400;1,27200;-0,004000;88,625;92,37;-64,4700;0,000;101,044;35,200;0,005;433,750;450,950;26,90;839,850;263,209;0,000;576,800;576,300;547,000;313,250;;;;;0,00;0,00;0,00;3,00;2,96;15,774;27,461;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;379,4850;46,21393;213,6546;0,08255005;0,08255005;0,00076;4,00716;152,1565;19,753307;0,079720;24,259373;25,221359;0,0176;1,7544;6,36;633,04;0,00;0,33;28,57;;376,151;376,368;3,8149623;19,63800;1,13800;0,00800;0,0652320;;6,75;404,00;;;
;;405;19,48500;1,26700;0,011000;87,450;90,92;-64,5701;0,000;101,054;35,200;0,005;433,350;450,450;26,90;839,750;263,209;0,000;576,500;576,300;547,000;313,250;;;;;0,00;0,00;0,00;3,00;2,96;15,759;27,466;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;371,3994;46,16218;259,3181;0,08088175;0,08088175;0,00041;4,03105;152,5279;19,630979;0,095499;24,086906;25,037376;0,0210;2,0864;6,38;635,13;0,00;0,33;27,98;;376,150;376,354;3,7336782;19,65700;1,12900;0,00600;0,0642331;;6,65;405,00;;;
;;406;19,49000;1,25300;0,006000;86,775;91,12;-64,6700;0,000;101,046;35,200;0,005;432,750;449,750;26,90;840,017;263,209;0,000;577,100;576,400;547,100;313,250;;;;;0,00;0,00;0,00;3,00;2,96;15,793;27,472;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;368,3832;15,81884;87,0766;0,23411051;0,23411051;0,00041;1,39080;152,8963;19,568620;0,093260;23,977150;24,919060;0,0204;2,0278;6,41;637,16;0,00;0,33;27,78;;376,134;376,354;3,7033567;19,66200;1,13100;0,00600;0,0639123;;6,55;406,00;;;
;;407;19,49600;1,24300;0,013000;86,900;89,91;-65,0000;0,000;101,046;35,200;0,005;431,950;448,650;26,90;840,417;263,209;0,000;578,200;576,500;547,100;313,150;;;;;0,00;0,00;0,00;3,00;2,96;15,791;27,461;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;370,2861;15,95115;99,8785;0,23336792;0,23336792;0,00145;1,40395;153,2666;19,600836;0,106718;23,972225;24,899036;0,0233;2,3186;6,43;639,48;0,00;0,33;27,96;;376,117;376,327;3,7224861;19,65600;1,13600;0,01200;0,0641389;;6,22;407,00;;;
;;408;19,51000;1,23700;0,007000;90,450;90,90;-65,1001;0,000;101,046;35,200;0,005;431,250;447,350;26,90;840,550;263,209;0,000;578,500;576,600;547,100;313,150;;;;;0,00;0,00;0,00;3,00;2,96;15,824;27,485;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;379,4047;44,84472;250,3107;0,08505249;0,08505249;0,00377;3,96203;153,6460;20,013413;0,095742;24,437150;25,349469;0,0213;2,1177;6,45;641,59;0,00;0,34;28,72;;376,114;376,327;3,8141550;19,64800;1,14400;0,02500;0,0643662;;6,12;408,00;;;
;;409;19,52200;1,22900;0,020000;88,900;91,70;-65,2101;0,000;101,046;35,200;0,005;430,550;446,550;26,90;840,650;263,209;0,000;578,800;576,600;547,100;313,250;;;;;0,00;0,00;0,00;3,00;2,97;15,809;27,469;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;378,3794;32,14972;161,8223;0,11831665;0,11831665;0,00462;2,83104;154,0244;19,857315;0,086936;24,207190;25,106772;0,0191;1,9045;6,47;643,50;0,00;0,33;28,65;;376,121;376,317;3,8038477;19,64100;1,14600;0,03000;0,0646996;;6,01;409,00;;;
;;410;19,53100;1,21100;0,020000;85,950;91,89;-65,3301;0,000;101,048;35,100;0,005;430,450;446,750;26,90;840,983;263,209;0,000;579,500;576,800;547,200;313,250;;;;;0,00;0,00;0,00;3,00;2,97;15,793;27,477;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;371,9526;43,15359;212,3779;0,08664958;0,08664958;0,00299;3,77040;154,3963;19,527337;0,084932;23,799400;24,700620;0,0184;1,8305;6,49;645,33;0,00;0,33;28,09;;376,119;376,317;3,7392399;19,64500;1,13700;0,02100;0,0646745;;5,89;410,00;;;
;;411;19,53900;1,19400;0,020000;83,825;89,99;-65,4200;0,000;101,048;35,100;0,005;429,850;445,950;26,90;841,183;263,209;0,000;580,000;576,900;547,200;313,250;;;;;0,00;0,00;0,00;3,00;2,97;15,793;27,469;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;363,9543;16,76195;103,5808;0,21828206;0,21828206;0,00091;1,46018;154,7603;19,297887;0,105781;23,486968;24,366671;0,0226;2,2491;6,51;647,58;0,00;0,32;27,42;;376,099;376,292;3,6588330;19,66100;1,12300;0,00900;0,0640309;;5,80;411,00;;;
;;412;19,55400;1,17300;0,006000;89,225;90,57;-65,7400;0,000;101,052;35,100;0,005;429,250;445,150;26,90;841,183;263,209;0,000;579,900;576,900;547,300;313,250;;;;;0,00;0,00;0,00;3,00;2,97;15,818;27,474;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;370,2071;15,03852;88,4408;0,24747721;0,24747721;0,00059;1,30750;155,1305;19,923680;0,099361;24,214758;25,111705;0,0219;2,1772;6,53;649,76;0,00;0,32;27,87;;376,077;376,292;3,7216915;19,68100;1,10500;0,00700;0,0630788;;5,48;412,00;;;
;;413;19,57800;1,15700;0,009000;84,900;92,67;-65,8700;0,000;101,044;35,100;0,005;429,150;445,250;26,90;841,017;263,209;0,000;579,200;577,000;547,400;313,250;;;;;0,00;0,00;0,00;3,00;2,97;15,862;27,458;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;356,1579;38,03059;174,4218;0,09414673;0,09414673;-0,00011;3,31510;155,4866;19,437067;0,076397;23,617837;24,503884;0,0164;1,6335;6,55;651,39;0,00;0,31;26,80;;376,046;376,214;3,5804558;19,69900;1,09300;0,00300;0,0621982;;5,35;413,00;;;
;;414;19,60200;1,13800;-0,005000;85,800;91,67;-65,9600;0,000;101,048;35,100;0,005;428,650;444,450;26,90;840,650;263,209;0,000;578,000;577,100;547,400;313,250;;;;;0,00;0,00;0,00;3,00;2,97;15,795;27,477;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;353,9591;50,80612;268,9263;0,07003784;0,07003784;-0,00045;4,41833;155,8406;19,551212;0,087272;23,728854;24,603498;0,0188;1,8736;6,57;653,26;0,00;0,31;26,62;;375,995;376,214;3,5583510;19,71500;1,07800;0,00100;0,0614483;;5,26;414,00;;;
;;415;19,62300;1,12900;0,008000;84,675;91,08;-66,0500;0,000;101,048;35,100;0,005;428,350;444,250;27,00;840,850;263,209;0,000;578,400;577,200;547,500;313,250;;;;;0,00;0,00;0,00;3,00;2,97;15,801;27,485;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;347,0816;16,88341;97,1909;0,20666504;0,20666504;0,00075;1,46932;156,1877;19,429412;0,093694;23,564525;24,439222;0,0201;1,9980;6,59;655,26;0,00;0,30;26,13;;375,934;376,095;3,4892112;19,73000;1,06500;0,00800;0,0606275;;5,17;415,00;;;
;;416;19,63800;1,13100;0,006000;85,750;91,39;-66,3400;0,000;101,050;35,100;0,005;427,850;443,550;26,90;840,783;263,209;0,000;578,100;577,300;547,500;313,250;;;;;0,00;0,00;0,00;3,00;2,97;15,811;27,493;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;343,6817;16,85408;94,9495;0,20499674;0,20499674;0,00300;1,46523;156,5314;19,563778;0,090313;23,699792;24,569458;0,0195;1,9362;6,61;657,20;0,00;0,30;25,92;;375,860;376,095;3,4550325;19,74800;1,04700;0,02100;0,0596161;;4,88;416,00;;;
;;417;19,65700;1,13600;0,006000;88,725;92,18;-66,4301;0,000;101,046;35,100;0,005;427,650;443,550;26,90;840,850;263,209;0,000;578,200;577,400;547,500;313,250;;;;;0,00;0,00;0,00;3,00;2,98;15,814;27,464;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;341,9716;41,22892;214,9066;0,08338420;0,08338420;0,00287;3,59928;156,8733;19,904909;0,081721;24,101771;24,997873;0,0179;1,7825;6,62;658,98;0,00;0,30;25,81;;375,781;375,944;3,4378406;19,77400;1,02900;0,02000;0,0582948;;4,79;417,00;;;
;;418;19,66200;1,14400;0,012000;88,425;92,57;-66,5400;0,000;101,050;35,100;0,005;427,150;442,950;26,90;840,883;263,209;0,000;578,100;577,500;547,600;313,250;;;;;0,00;0,00;0,00;3,00;2,98;15,809;27,477;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;332,7131;29,51825;149,6776;0,11331177;0,11331177;0,00357;2,57590;157,2061;19,882856;0,077536;24,046919;24,936399;0,0170;1,6871;6,64;660,67;0,00;0,29;25,12;;375,689;375,944;3,3447646;19,80400;1,00300;0,02400;0,0567708;;4,68;418,00;;;
;;419;19,65600;1,14600;0,025000;89,400;91,32;-66,6500;0,000;101,050;35,200;0,005;426,650;442,350;26,90;840,783;263,209;0,000;577,700;577,600;547,600;313,250;;;;;0,00;0,00;0,00;3,00;2,98;15,816;27,461;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;329,2912;39,74378;240,3525;0,08329264;0,08329264;0,00430;3,46679;157,5353;20,003884;0,091092;24,164974;25,054204;0,0200;1,9914;6,66;662,66;0,00;0,29;24,88;;375,582;375,751;3,3103641;19,82200;0,98700;0,02800;0,0558419;;4,57;419,00;;;
;;420;19,64800;1,13700;0,030000;92,425;90,20;-66,7400;0,000;101,048;35,200;0,005;425,950;440,850;26,90;840,750;263,209;0,000;577,400;577,700;547,700;313,250;;;;;0,00;0,00;0,00;3,00;2,98;15,816;27,461;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;331,0474;16,22806;112,4504;0,20507813;0,20507813;0,00258;1,41309;157,8664;20,356207;0,103466;24,550240;25,409023;0,0231;2,2940;6,68;664,95;0,00;0,29;24,96;;375,474;375,751;3,3280199;19,83800;0,97400;0,01800;0,0551633;;4,48;420,00;;;
;;421;19,64100;1,12300;0,021000;87,825;89,16;-67,0302;0,000;101,048;35,200;0,005;424,950;439,050;26,90;840,883;263,209;0,000;577,500;577,900;547,800;313,250;;;;;0,00;0,00;0,00;3,00;2,98;15,755;27,461;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;320,5977;15,71581;121,4794;0,20507813;0,20507813;-0,00029;1,36723;158,1870;19,866511;0,114998;23,903401;24,696525;0,0249;2,4781;6,71;667,43;0,00;0,28;24,09;;375,356;375,510;3,2229686;19,85000;0,96600;0,00200;0,0547351;;4,19;421,00;;;
;;422;19,64500;1,10500;0,009000;90,050;89,98;-67,1201;0,000;101,042;35,100;0,005;424,050;437,650;26,90;840,950;263,209;0,000;577,500;578,000;547,900;313,250;;;;;0,00;0,00;0,00;3,00;2,98;15,767;27,488;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;322,4499;38,15388;272,6839;0,08496094;0,08496094;-0,00082;3,30538;158,5094;20,137927;0,105838;24,178652;24,954103;0,0232;2,3045;6,73;669,73;0,00;0,28;24,20;;375,229;375,510;3,2415890;19,86000;0,95500;-0,00100;0,0543067;;4,10;422,00;;;
;;423;19,66100;1,09300;0,007000;91,450;91,29;-67,2301;0,000;101,050;35,100;0,005;423,350;436,450;26,90;841,350;263,209;0,000;578,500;578,100;548,000;313,250;;;;;0,00;0,00;0,00;3,00;2,98;15,805;27,496;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;320,6086;31,19747;194,8765;0,10331217;0,10331217;-0,00137;2,70545;158,8300;20,310635;0,091445;24,345760;25,099108;0,0201;2,0027;6,75;671,74;0,00;0,28;24,05;;375,102;375,250;3,2230786;19,87600;0,94300;-0,00400;0,0535328;;3,99;423,00;;;
;;424;19,68100;1,07800;0,003000;92,175;91,77;-67,3201;0,000;101,048;35,100;0,005;422,650;435,250;26,90;841,217;263,209;0,000;578,000;578,200;548,000;313,250;;;;;0,00;0,00;0,00;3,00;2,98;15,797;27,493;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;316,3568;53,05272;317,2469;0,05994670;0,05994670;0,00151;4,63278;159,1464;20,407865;0,086205;24,421859;25,149921;0,0190;1,8918;6,77;673,63;0,00;0,28;23,83;;374,968;375,250;3,1803352;19,89100;0,93300;0,01200;0,0525673;;3,90;424,00;;;
;;425;19,69900;1,06500;0,001000;89,600;92,73;-67,3900;0,000;101,050;35,100;0,005;421,950;434,450;26,90;841,483;263,209;0,000;578,600;578,300;548,100;313,250;;;;;0,00;0,00;0,00;3,00;2,99;15,801;27,482;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;311,4030;16,05426;84,4777;0,19499715;0,19499715;-0,00082;1,39587;159,4578;20,137472;0,075811;24,058371;24,771085;0,0165;1,6386;6,79;675,27;0,00;0,27;23,38;;374,825;374,972;3,1305345;19,89700;0,92700;-0,00100;0,0524371;;3,83;425,00;;;
;;426;19,71500;1,04700;0,008000;91,200;90,68;-67,6801;0,000;101,050;35,100;0,005;421,350;433,350;26,90;842,483;263,209;0,000;581,400;578,400;548,200;313,250;;;;;0,00;0,00;0,00;3,00;2,99;15,833;27,466;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;308,6942;14,95500;103,5316;0,20750936;0,20750936;0,00330;1,29732;159,7665;20,330935;0,098179;24,254963;24,945742;0,0215;2,1371;6,81;677,40;0,00;0,27;23,27;;374,673;374,972;3,1033023;19,91200;0,90900;0,02200;0,0514832;;3,54;426,00;;;
;;427;19,73000;1,02900;0,021000;87,925;89,45;-67,7700;0,000;101,042;35,100;0,005;420,350;431,650;26,90;843,083;263,209;0,000;582,900;578,600;548,300;313,250;;;;;0,00;0,00;0,00;3,00;2,99;15,809;27,472;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;297,2378;37,36742;299,6642;0,07996623;0,07996623;0,00465;3,23674;160,0637;19,986286;0,111836;23,787205;24,426661;0,0240;2,3837;6,83;679,79;0,00;0,26;22,44;;374,505;374,641;2,9881320;19,93200;0,89000;0,03000;0,0504225;;3,45;427,00;;;
;;428;19,74800;1,00300;0,020000;85,975;89,42;-67,8700;0,000;101,050;35,100;0,005;419,650;430,750;26,90;843,017;263,209;0,000;582,500;578,700;548,400;313,250;;;;;0,00;0,00;0,00;3,00;2,99;15,814;27,466;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;287,3264;38,97205;320,1616;0,07411702;0,07411702;0,00408;3,36218;160,3511;19,779892;0,112135;23,502357;24,124009;0,0237;2,3604;6,86;682,15;0,00;0,25;21,66;;374,313;374,641;2,8884927;19,95700;0,86700;0,02700;0,0492435;;3,35;428,00;;;
;;429;19,77400;0,98700;0,024000;85,975;89,42;-67,9500;0,000;101,050;35,100;0,005;419,650;430,750;26,90;842,883;263,209;0,000;581,900;578,800;548,500;313,250;;;;;0,00;0,00;0,00;3,00;2,99;15,782;27,496;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;280,2693;14,44390;121,6467;0,19506836;0,19506836;0,00408;1,24955;160,6313;19,779892;0,112135;23,502357;24,124009;0,0237;2,3604;6,88;684,51;0,00;0,24;21,14;;374,102;374,240;2,8175472;19,98100;0,84900;0,02700;0,0480279;;3,27;429,00;;;
;;430;19,80400;0,97400;0,028000;94,950;86,19;-68,2301;0,000;101,052;35,100;0,005;418,750;429,250;27,00;843,083;263,209;0,000;582,300;578,900;548,600;313,250;;;;;0,00;0,00;0,00;3,00;2,99;15,767;27,485;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;287,9418;14,77612;168,5985;0,19590251;0,19590251;0,00337;1,27645;160,9193;20,809014;0,148880;24,672128;25,290772;0,0330;3,2855;6,91;687,79;0,00;0,25;21,69;;373,892;374,240;2,8946785;20,00500;0,82900;0,02200;0,0468965;;2,99;430,00;;;
;;431;19,82200;0,96600;0,018000;98,125;90,10;-68,3101;0,000;101,054;35,100;0,005;417,650;427,450;27,00;843,017;263,209;0,000;581,900;579,000;548,700;313,250;;;;;0,00;0,00;0,00;3,00;2,99;15,818;27,493;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;286,4407;42,17448;344,4415;0,06827799;0,06827799;0,00156;3,65678;161,2057;21,181905;0,104580;25,048273;25,636021;0,0235;2,3394;6,94;690,13;0,00;0,25;21,54;;373,691;373,818;2,8795889;20,02800;0,81400;0,01200;0,0458248;;2,91;431,00;;;
