General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
THR   [MJ/m²];175,1;111;18,61700;2,04400;0,014000;86,550;87,40;-21,2799;0,000;101,420;20,700;0,000;451,950;486,450;25,10;1013,150;263,183;0,000;729,700;759,200;731,100;316,150;;;;;0,00;0,00;0,00;3,00;1,78;15,021;24,759;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;668,4144;38,25310;175,8738;0,17412313;0,17412313;0,00079;3,38159;50,4782;18,773517;0,135014;24,023501;25,857356;0,0306;3,0731;2,05;205,28;0,00;0,59;50,48;;451,719;451,795;6,6607497;18,51400;2,09900;0,01100;0,1198645;;51,91;111,00;;;
TSP   [m²];7,4;112;18,60100;2,05800;0,018000;84,550;88,21;-21,4900;0,000;101,414;20,700;0,000;452,550;487,250;25,10;1013,050;263,183;0,000;729,500;759,100;731,100;316,150;;;;;0,00;0,00;0,00;3,00;1,78;15,027;24,775;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;663,9038;19,50046;83,1680;0,33926392;0,33926392;-0,00184;1,72511;51,1421;18,543035;0,125738;23,760066;25,581908;0,0282;2,8315;2,07;208,11;0,00;0,59;50,08;;453,634;451,795;6,6158014;18,50300;2,11200;-0,00500;0,1205426;;51,70;112,00;;;
TSR   [m²/m²];739,9;113;18,57500;2,06300;0,007000;84,425;88,30;-21,9200;0,000;101,412;20,700;0,000;452,850;487,550;25,10;1012,317;263,183;0,000;727,500;759,000;731,000;316,150;;;;;0,00;0,00;0,00;3,00;1,78;15,011;24,775;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;667,7779;20,42319;85,8688;0,32582601;0,32582601;-0,00085;1,80563;51,8099;18,523184;0,124736;23,750365;25,570256;0,0280;2,8077;2,10;210,92;0,00;0,59;50,40;;455,512;455,623;6,6544068;18,48500;2,12500;0,00100;0,1213871;;51,27;113,00;;;
TSR   [m²/m² (none flaming phase)];127,5;114;18,56200;2,06000;0,012000;84,125;88,68;-22,1100;0,000;101,412;20,700;0,000;453,250;487,850;25,20;1012,417;263,183;0,000;727,800;759,000;731,000;316,150;;;;;0,00;0,00;0,00;3,00;1,78;15,067;24,783;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;668,9902;40,41581;163,5228;0,16494751;0,16494751;-0,00020;3,56564;52,4789;18,482083;0,120446;23,718598;25,529217;0,0270;2,7067;2,13;213,63;0,00;0,59;50,49;;457,379;455,623;6,6664876;18,47500;2,12900;0,00500;0,1218845;;51,08;114,00;;;
TSR   [m²/m² (flaming phase)];612,4;115;18,55100;2,06100;0,007000;86,450;87,77;-22,3300;0,000;101,412;20,700;0,000;454,050;488,750;25,20;1012,750;263,183;0,000;728,900;759,000;730,900;316,150;;;;;0,00;0,00;0,00;3,00;1,78;15,059;24,804;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;676,5474;18,43110;81,2412;0,36578369;0,36578369;0,00409;1,62540;53,1554;18,719229;0,130777;24,065334;25,904487;0,0297;2,9821;2,16;216,61;0,00;0,59;51,16;;459,252;459,389;6,7417953;18,47400;2,12500;0,03100;0,1216997;;50,86;115,00;;;
MARHE [kW / m²];654,2;116;18,55000;2,07300;0,021000;86,425;87,85;-22,7899;0,000;101,412;20,700;0,000;454,450;489,350;25,20;1012,817;263,183;0,000;729,200;758,900;730,900;316,150;;;;;0,00;0,00;0,00;3,00;1,78;15,057;24,769;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;675,2159;19,93073;87,4948;0,33759562;0,33759562;0,00276;1,75755;53,8306;18,708283;0,129906;24,072451;25,921122;0,0295;2,9642;2,19;219,57;0,00;0,59;51,03;;461,119;459,389;6,7285260;18,47900;2,12200;0,02300;0,1215284;;50,40;116,00;;;
Results HRR;;117;18,55300;2,08800;0,019000;85,775;90,27;-22,9701;0,000;101,420;20,700;0,000;455,250;490,250;25,20;1012,883;263,183;0,000;729,500;758,900;730,800;316,150;;;;;0,00;0,00;0,00;3,00;1,78;15,042;24,777;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;670,0395;43,54320;151,7514;0,15334066;0,15334066;0,00636;3,85331;54,5007;18,621415;0,102628;24,002855;25,848215;0,0233;2,3351;2,21;221,91;0,01;0,59;50,75;;462,927;463,046;6,6769435;18,48100;2,12300;0,04500;0,1211565;;50,22;117,00;;;
HRR max [kW/m²];1080,0;118;18,54600;2,09700;0,039000;85,025;88,48;-23,1799;0,000;101,414;20,700;0,000;455,850;490,950;25,20;1012,817;263,183;0,000;729,400;758,800;730,800;316,150;;;;;0,00;0,00;0,00;3,00;1,78;15,051;24,799;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;668,4092;19,45141;80,9307;0,34242757;0,34242757;0,00388;1,71849;55,1691;18,527620;0,122668;23,913429;25,754740;0,0277;2,7810;2,24;224,69;0,00;0,59;50,55;;464,675;463,046;6,6606977;18,47800;2,12500;0,03000;0,1214763;;50,01;118,00;;;
Max at [s];233;119;18,52700;2,09500;0,022000;89,725;89,67;-23,6100;0,000;101,414;20,700;0,000;456,350;491,550;25,20;1012,850;263,183;0,000;729,600;758,700;730,800;316,150;;;;;0,00;0,00;0,00;3,00;1,78;15,038;24,777;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;686,3208;20,93605;77,7178;0,32667033;0,32667033;0,00382;1,84948;55,8554;19,022386;0,109321;24,578950;26,474817;0,0254;2,5477;2,26;227,24;0,00;0,60;51,90;;466,463;466,661;6,8391868;18,47800;2,12500;0,02900;0,1214874;;49,58;119,00;;;
HRR 060s [kW/m²];533,4;120;18,51100;2,09400;0,021000;84,050;88,64;-23,7999;0,000;101,414;20,700;0,000;457,050;492,250;25,20;1012,850;263,183;0,000;729,700;758,700;730,700;316,150;;;;;0,00;0,00;0,00;3,00;1,78;15,055;24,769;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;665,2560;42,31167;173,5899;0,15667725;0,15667725;-0,00004;3,72576;56,5206;18,396885;0,120922;23,807197;25,640725;0,0272;2,7293;2,29;229,97;0,00;0,58;50,20;;468,207;466,661;6,6292762;18,47800;2,12300;0,00600;0,1217640;;49,39;120,00;;;
HRR 120s [kW/m²];601,5;121;18,50900;2,09900;0,012000;85,250;88,78;-24,0100;0,000;101,410;20,700;0,000;457,650;492,850;25,20;1012,850;263,183;0,000;729,700;758,700;730,700;316,150;;;;;0,00;0,00;0,00;3,00;1,78;15,095;24,799;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;668,6873;17,68816;71,8071;0,37671916;0,37671916;0,00094;1,56179;57,1893;18,515599;0,119354;23,992278;25,837636;0,0271;2,7146;2,32;232,68;0,00;0,59;50,50;;469,850;470,146;6,6634688;18,47900;2,12600;0,01200;0,1216059;;49,18;121,00;;;
HRR 180s [kW/m²];663,1;122;18,51500;2,11200;0,011000;85,500;88,12;-24,5000;0,000;101,414;20,700;0,000;458,250;493,450;25,20;1012,650;263,183;0,000;729,300;758,600;730,600;316,150;;;;;0,00;0,00;0,00;3,00;1,78;15,065;24,796;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;671,9940;18,43316;79,2274;0,36328125;0,36328125;0,00013;1,63023;57,8613;18,530584;0,126733;24,043177;25,890029;0,0288;2,8883;2,35;235,57;0,00;0,59;50,75;;471,493;470,146;6,6964199;18,46900;2,13800;0,00700;0,1221144;;48,69;122,00;;;
HRR 240s [kW/m²];713,8;123;18,51400;2,12500;-0,005000;86,975;89,69;-24,6899;0,000;101,414;20,700;0,000;458,750;494,050;25,20;1012,583;263,183;0,000;729,000;758,600;730,700;316,250;;;;;0,00;0,00;0,00;3,00;1,78;15,088;24,799;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;681,2217;48,20315;177,5724;0,14082845;0,14082845;0,00029;4,25941;58,5425;18,679553;0,109102;24,262907;26,129894;0,0250;2,5095;2,37;238,08;0,00;0,60;51,44;;473,161;473,477;6,7883745;18,45500;2,14800;0,00800;0,1228130;;48,50;123,00;;;
HRR 300s [kW/m²];581,6;124;18,50300;2,12900;0,001000;85,825;88,44;-24,8800;0,000;101,414;20,700;0,000;459,050;494,350;25,20;1012,550;263,183;0,000;728,900;758,600;730,700;316,250;;;;;0,00;0,00;0,00;3,00;1,79;15,048;24,775;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;679,2022;18,75165;77,7117;0,36094157;0,36094157;0,00127;1,65582;59,2218;18,549585;0,123157;24,109848;25,963845;0,0280;2,8148;2,40;240,89;0,00;0,60;51,31;;474,830;473,477;6,7682498;18,44400;2,15500;0,01400;0,1233137;;48,31;124,00;;;
HRR 360s [kW/m²];--;125;18,48500;2,12500;0,005000;85,950;89,66;-25,3601;0,000;101,416;20,700;0,000;459,650;494,950;25,20;1012,517;263,183;0,000;728,900;758,500;730,700;316,150;;;;;0,00;0,00;0,00;3,00;1,79;15,063;24,780;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;679,2738;19,61954;72,3763;0,34501139;0,34501139;0,00487;1,73569;59,9010;18,550969;0,109498;24,143161;25,997297;0,0250;2,5058;2,43;243,40;0,00;0,60;51,42;;476,466;476,785;6,7689635;18,43900;2,15900;0,03600;0,1233195;;47,83;125,00;;;
HRR Test [kW/m²];711,0;126;18,47500;2,12200;0,031000;84,100;88,61;-25,5300;0,000;101,422;20,700;0,000;460,050;495,450;25,20;1012,683;263,183;0,000;729,400;758,500;730,700;316,150;;;;;0,00;0,00;0,00;3,00;1,79;15,072;24,796;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;674,9073;45,61780;185,6252;0,14743042;0,14743042;0,00223;4,04272;60,5759;18,342257;0,121248;23,892306;25,730776;0,0274;2,7463;2,45;246,15;0,00;0,60;51,04;;478,058;476,785;6,7254514;18,42900;2,17300;0,02000;0,1239274;;47,66;126,00;;;
Results EHC;;127;18,47400;2,12300;0,023000;87,850;88,57;-25,7500;0,000;101,416;20,700;0,000;460,550;496,050;25,10;1012,517;263,183;0,000;729,000;758,500;730,600;316,250;;;;;0,00;0,00;0,00;3,00;1,79;15,057;24,807;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;692,7050;18,24662;74,2813;0,37830607;0,37830607;0,00293;1,62147;61,2686;18,736557;0,121734;24,432439;26,315735;0,0281;2,8200;2,48;248,97;0,00;0,61;52,43;;479,678;480,079;6,9028053;18,41500;2,18900;0,02400;0,1245268;;47,44;127,00;;;
EHC max [MJ/kg];52,7;128;18,47900;2,12500;0,045000;85,650;88,41;-26,2300;0,000;101,416;20,700;0,000;460,950;496,350;25,20;1012,583;263,183;0,000;729,300;758,400;730,600;316,250;;;;;0,00;0,00;0,00;3,00;1,79;15,051;24,799;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;690,9193;19,39268;79,2742;0,35503133;0,35503133;0,00127;1,72675;61,9596;18,492434;0,123459;24,135048;25,988569;0,0281;2,8244;2,51;251,79;0,00;0,61;52,28;;481,335;480,079;6,8850107;18,38900;2,21600;0,01400;0,1258620;;46,96;128,00;;;
Max at [s];267;129;18,48100;2,12500;0,030000;83,825;88,94;-26,4200;0,000;101,414;20,700;0,000;461,150;496,450;25,20;1012,583;263,183;0,000;729,300;758,400;730,600;316,250;;;;;0,00;0,00;0,00;3,00;1,79;15,065;24,796;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;690,8517;44,64986;171,8505;0,15418498;0,15418498;0,00254;3,95800;62,6504;18,290390;0,117489;23,881712;25,709804;0,0265;2,6590;2,54;254,45;0,00;0,61;52,28;;482,960;483,362;6,8843375;18,36100;2,23000;0,02200;0,1272589;;46,77;129,00;;;
EHC 060s [MJ/kg];25,6;130;18,47800;2,12300;0,029000;87,100;87,92;-26,6300;0,000;101,416;20,700;0,000;461,750;496,950;25,20;1012,550;263,183;0,000;729,200;758,400;730,600;316,250;;;;;0,00;0,00;0,00;3,00;1,79;15,038;24,791;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;708,4227;19,38736;81,5012;0,36412557;0,36412557;-0,00135;1,71119;63,3588;18,632147;0,129046;24,359596;26,216570;0,0297;2,9781;2,57;257,43;0,00;0,62;53,48;;484,627;483,362;7,0594324;18,35000;2,23500;-0,00200;0,1281113;;46,56;130,00;;;
EHC 120s [MJ/kg];26,4;131;18,47800;2,12600;0,006000;81,850;88,66;-27,1000;0,000;101,414;20,700;0,000;462,250;497,550;25,20;1012,617;263,183;0,000;729,400;758,400;730,600;316,250;;;;;0,00;0,00;0,00;3,00;1,79;15,021;24,769;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;686,5898;19,32099;75,9889;0,35411580;0,35411580;0,00203;1,71024;64,0454;18,052118;0,120624;23,626825;25,431101;0,0269;2,7003;2,59;260,13;0,00;0,61;51,94;;486,252;486,497;6,8418678;18,34400;2,24200;0,01900;0,1281548;;46,09;131,00;;;
EHC 180s [MJ/kg];26,3;132;18,47800;2,13800;0,012000;79,050;88,35;-27,2999;0,000;101,416;20,800;0,000;462,750;498,350;25,20;1012,617;263,183;0,000;729,500;758,400;730,500;316,250;;;;;0,00;0,00;0,00;3,00;1,79;15,124;24,780;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;678,7344;39,20098;158,0156;0,17253621;0,17253621;-0,00082;3,46496;64,7242;17,731072;0,124227;23,231738;25,018988;0,0273;2,7359;2,62;262,86;0,00;0,60;51,27;;487,740;486,497;6,7635886;18,33100;2,25300;0,00100;0,1289921;;45,89;132,00;;;
EHC 240s [MJ/kg];26,3;133;18,47900;2,14800;0,007000;81,275;88,49;-27,5300;0,000;101,416;20,800;0,000;463,350;499,150;25,10;1012,650;263,183;0,000;729,600;758,400;730,500;316,250;;;;;0,00;0,00;0,00;3,00;1,79;15,055;24,769;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;690,0039;18,17204;72,1833;0,37837728;0,37837728;-0,00051;1,60248;65,4142;17,967233;0,122618;23,571686;25,392915;0,0273;2,7408;2,65;265,60;0,00;0,61;52,11;;489,218;489,531;6,8758889;18,32300;2,25500;0,00300;0,1294161;;45,66;133,00;;;
EHC 300s [MJ/kg];22,3;134;18,46900;2,15500;0,008000;81,650;88,93;-28,0000;0,000;101,410;20,800;0,000;463,650;499,550;25,20;1012,883;263,183;0,000;730,400;758,300;730,500;316,250;;;;;0,00;0,00;0,00;3,00;1,79;15,049;24,793;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;691,1775;20,87167;79,6583;0,32999674;0,32999674;-0,00051;1,83939;66,1053;18,002808;0,117686;23,633649;25,463581;0,0263;2,6379;2,67;268,24;0,00;0,61;52,19;;490,721;489,531;6,8875833;18,32400;2,25300;0,00300;0,1293795;;45,19;134,00;;;
EHC 360s [MJ/kg];--;135;18,45500;2,15900;0,014000;86,550;88,74;-28,1600;0,000;101,416;20,800;0,000;464,350;500,250;25,20;1012,917;263,183;0,000;730,500;758,300;730,500;316,250;;;;;0,00;0,00;0,00;3,00;1,79;15,082;24,815;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;710,1025;49,65848;193,4560;0,14249674;0,14249674;0,00110;4,38433;66,8154;18,521157;0,119794;24,350833;26,233454;0,0276;2,7664;2,70;271,01;0,00;0,62;53,68;;492,276;492,650;7,0761714;18,32500;2,25400;0,01300;0,1292004;;45,03;135,00;;;
EHC Test [MJ/kg];23,8;136;18,44400;2,17300;0,036000;87,575;89,62;-28,3800;0,000;101,416;20,800;0,000;465,050;501,150;25,20;1012,983;263,183;0,000;730,700;758,300;730,500;316,250;;;;;0,00;0,00;0,00;3,00;1,79;15,101;24,807;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;712,7148;18,81163;67,4424;0,37754313;0,37754313;0,00324;1,66254;67,5282;18,616479;0,109885;24,513056;26,415908;0,0255;2,5552;2,73;273,56;0,00;0,63;53,93;;493,887;492,650;7,1022031;18,32600;2,25300;0,02600;0,1290103;;44,81;136,00;;;
Results MLR;;137;18,43900;2,18900;0,020000;84,525;89,22;-28,8601;0,000;101,416;20,800;0,000;465,550;501,850;25,20;1012,717;263,183;0,000;729,900;758,300;730,500;316,250;;;;;0,00;0,00;0,00;3,00;1,79;15,038;24,799;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;700,0292;19,02214;71,0279;0,36671956;0,36671956;0,00447;1,67988;68,2282;18,279601;0,114321;24,095354;25,974124;0,0260;2,6139;2,75;276,18;0,00;0,62;53,00;;495,438;495,751;6,9757914;18,32400;2,25200;0,03400;0,1290505;;44,33;137,00;;;
MLR max [g/s];0,5017;138;18,42900;2,21600;0,024000;84,150;88,18;-29,0701;0,000;101,416;20,800;0,000;466,250;502,550;25,20;1012,650;263,183;0,000;729,900;758,200;730,400;316,250;;;;;0,00;0,00;0,00;3,00;1,79;15,093;24,809;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;697,7992;42,17706;174,0350;0,16486613;0,16486613;0,00269;3,73060;68,9260;18,225310;0,126130;24,059912;25,933102;0,0287;2,8793;2,78;279,06;0,00;0,62;52,80;;496,912;495,751;6,9535689;18,32600;2,25500;0,02300;0,1290213;;44,12;138,00;;;
Max at [s];236;139;18,41500;2,23000;0,014000;85,875;88,35;-29,2799;0,000;101,414;20,800;0,000;466,750;503,150;25,20;1012,717;263,183;0,000;730,100;758,200;730,400;316,250;;;;;0,00;0,00;0,00;3,00;1,79;15,065;24,809;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;705,5175;19,00312;77,1960;0,36996460;0,36996460;0,00434;1,69067;69,6315;18,401300;0,124198;24,318294;26,214781;0,0286;2,8660;2,81;281,92;0,00;0,63;53,47;;498,385;498,730;7,0304823;18,31800;2,27100;0,03300;0,1292041;;43,91;139,00;;;
MLR 060s [g/s];0,2304;140;18,38900;2,23500;0,022000;82,075;88,66;-29,7600;0,000;101,414;20,800;0,000;467,250;503,750;25,20;1012,450;263,183;0,000;729,300;758,200;730,400;316,250;;;;;0,00;0,00;0,00;3,00;1,80;15,097;24,807;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;696,8537;19,88168;77,7101;0,34927368;0,34927368;0,00250;1,77813;70,3284;17,979933;0,120655;23,786890;25,645042;0,0271;2,7237;2,84;284,65;0,00;0,62;52,83;;499,834;498,730;6,9441475;18,28900;2,30700;0,02200;0,1306265;;43,43;140,00;;;
MLR 120s [g/s];0,2583;141;18,36100;2,24200;-0,002000;83,250;88,53;-29,9401;0,000;101,418;20,800;0,000;467,650;504,250;25,20;1012,583;263,183;0,000;729,800;758,100;730,400;316,250;;;;;0,00;0,00;0,00;3,00;1,80;15,090;24,815;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;713,1420;46,34427;180,5336;0,15334066;0,15334066;0,00188;4,12780;71,0415;18,100432;0,122120;23,966806;25,842536;0,0277;2,7780;2,86;287,42;0,00;0,63;54,02;;501,289;501,717;7,1064602;18,24700;2,33500;0,01800;0,1328196;;43,25;141,00;;;
MLR 180s [g/s];0,2834;142;18,35000;2,25300;0,019000;80,925;87,44;-30,1600;0,000;101,414;20,800;0,000;467,850;504,550;25,20;1012,750;263,183;0,000;730,300;758,100;730,400;316,250;;;;;0,00;0,00;0,00;3,00;1,80;15,132;24,823;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;711,3346;18,86262;80,0646;0,37579346;0,37579346;0,00028;1,66972;71,7528;17,842074;0,134569;23,634816;25,488824;0,0301;3,0193;2,89;290,44;0,00;0,63;53,80;;502,775;501,717;7,0884498;18,21900;2,34800;0,00800;0,1344228;;43,03;142,00;;;
MLR 240s [g/s];0,3015;143;18,34400;2,25500;0,001000;82,050;86,65;-30,6400;0,000;101,414;20,800;0,000;468,450;505,250;25,10;1012,317;263,183;0,000;729,100;758,100;730,300;316,250;;;;;0,00;0,00;0,00;3,00;1,80;15,107;24,799;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;717,0283;19,57311;88,6609;0,36505127;0,36505127;-0,00083;1,72288;72,4699;17,954155;0,143655;23,813788;25,684526;0,0324;3,2479;2,93;293,69;0,00;0,63;54,16;;504,253;504,701;7,1451872;18,21800;2,33900;0,00100;0,1346556;;42,55;143,00;;;
MLR 300s [g/s];--;144;18,33100;2,25300;0,003000;81,700;87,93;-30,8501;0,000;101,414;20,800;0,000;469,250;506,350;25,20;1012,217;263,183;0,000;728,800;758,100;730,300;316,250;;;;;0,00;0,00;0,00;3,00;1,80;15,072;24,807;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;710,5449;39,52804;161,9817;0,17912801;0,17912801;0,00075;3,48689;73,1804;17,900542;0,128889;23,783225;25,663581;0,0290;2,9117;2,96;296,60;0,00;0,62;53,72;;505,708;504,701;7,0805800;18,23200;2,33000;0,01100;0,1338270;;42,34;144,00;;;
MLR 360s [g/s];--;145;18,32300;2,25400;0,003000;83,475;89,01;-31,0800;0,000;101,414;20,800;0,000;470,150;507,450;25,20;1012,150;263,183;0,000;728,600;758,100;730,300;316,250;;;;;0,00;0,00;0,00;3,00;1,80;15,059;24,823;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;715,6405;19,67503;73,3829;0,36245728;0,36245728;0,00187;1,73942;73,8960;18,076622;0,116747;24,063234;25,972324;0,0266;2,6692;2,98;299,27;0,00;0,63;54,15;;507,138;507,620;7,1313573;18,23700;2,32900;0,01800;0,1334695;;42,11;145,00;;;
MLR Test [g/s];0,3000;146;18,32400;2,25300;0,013000;82,475;89,56;-31,5300;0,000;101,416;20,800;0,000;470,650;508,350;25,20;1012,117;263,183;0,000;728,600;758,000;730,300;316,250;;;;;0,00;0,00;0,00;3,00;1,80;15,118;24,833;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;711,1711;20,74080;73,3461;0,34168498;0,34168498;0,00344;1,83070;74,6072;17,958474;0,110529;23,931381;25,848332;0,0251;2,5149;3,01;301,79;0,00;0,63;53,84;;508,551;507,620;7,0868204;18,23500;2,32600;0,02800;0,1335100;;41,66;146,00;;;
