General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
EHC 120s [MJ/kg];27,1;131;19,77000;1,06700;0,006000;93,000;93,50;-6,7100;0,000;101,070;32,100;0,000;384,850;411,850;28,70;846,017;263,183;0,000;573,700;586,500;558,400;313,850;;;;;0,00;0,00;0,00;3,00;5,15;14,988;28,457;0,57;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;388,1338;42,80108;162,2685;0,09081014;0,09081014;0,00178;3,78805;16,0333;21,482121;0,067059;23,408249;25,050506;0,0147;1,4715;0,49;49,20;0,00;0,34;29,34;;120,910;120,825;3,8867720;19,71100;1,09200;0,01800;0,0610831;;64,98;131,00;;;
EHC 180s [MJ/kg];27,0;132;19,75800;1,06800;0,021000;93,000;93,50;-6,8199;0,000;101,070;32,100;0,000;384,850;411,850;28,70;846,083;263,183;0,000;574,000;586,400;558,400;313,850;;;;;0,00;0,00;0,00;3,00;5,15;14,975;28,444;0,57;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;387,0050;16,72626;63,5979;0,23169963;0,23169963;0,00330;1,48749;16,4203;21,482121;0,067059;23,408249;25,050506;0,0147;1,4715;0,51;50,67;0,00;0,34;29,32;;122,930;120,825;3,8754677;19,71200;1,09400;0,02600;0,0609050;;64,87;132,00;;;
EHC 240s [MJ/kg];27,0;133;19,74600;1,06600;0,026000;104,625;94,00;-7,1400;0,000;101,080;32,000;0,000;385,450;412,250;28,70;846,017;263,183;0,000;573,900;586,400;558,300;313,850;;;;;0,00;0,00;0,00;3,00;5,15;14,975;28,465;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;413,2717;17,48384;60,7826;0,23670451;0,23670451;0,00129;1,55346;16,8336;22,767490;0,061718;24,847544;26,575173;0,0144;1,4367;0,52;52,11;0,00;0,37;31,25;;125,015;125,034;4,1385030;19,70500;1,10100;0,01500;0,0613689;;64,55;133,00;;;
EHC 300s [MJ/kg];27,1;134;19,74000;1,06900;0,025000;99,675;94,08;-7,2600;0,000;101,080;32,000;0,000;385,950;412,650;28,70;846,017;263,183;0,000;574,000;586,300;558,300;313,850;;;;;0,00;0,00;0,00;3,00;5,15;15,013;28,476;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;407,0009;37,91600;128,7865;0,10749308;0,10749308;0,00008;3,35570;17,2406;22,207979;0,060823;24,268356;25,947240;0,0138;1,3824;0,54;53,49;0,00;0,36;30,73;;127,142;125,034;4,0757072;19,69500;1,10700;0,00900;0,0619638;;64,43;134,00;;;
EHC 360s [MJ/kg];27,3;135;19,74300;1,07800;0,020000;95,900;93,81;-7,3900;0,000;101,080;32,100;0,000;386,550;413,150;28,70;846,250;263,183;0,000;574,700;586,300;558,300;313,850;;;;;0,00;0,00;0,00;3,00;5,15;14,990;28,465;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;400,8897;32,99409;116,9437;0,12167358;0,12167358;-0,00088;2,91663;17,6415;21,766465;0,063706;23,822857;25,462200;0,0142;1,4209;0,55;54,91;0,00;0,35;30,24;;129,193;129,212;4,0145097;19,69000;1,11100;0,00400;0,0622729;;64,30;135,00;;;
EHC Test [MJ/kg];23,9;136;19,74100;1,08900;0,017000;97,100;93,22;-7,5300;0,000;101,078;32,100;0,000;386,850;413,150;28,70;846,383;263,183;0,000;575,200;586,200;558,300;313,850;;;;;0,00;0,00;0,00;3,00;5,15;14,998;28,457;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;404,3808;16,75346;65,1398;0,24170939;0,24170939;-0,00012;1,47816;18,0458;21,893730;0,070084;23,980742;25,611073;0,0157;1,5723;0,57;56,48;0,00;0,36;30,51;;131,203;129,212;4,0494692;19,68600;1,11200;0,00800;0,0624516;;64,16;136,00;;;
Results MLR;;137;19,73500;1,10000;0,002000;98,125;92,71;-7,8401;0,000;101,080;32,100;0,000;387,350;413,550;28,70;846,383;263,183;0,000;575,400;586,100;558,200;313,850;;;;;0,00;0,00;0,00;3,00;5,15;14,998;28,465;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;405,4023;17,84177;74,9612;0,22753906;0,22753906;-0,00264;1,56859;18,4512;21,994773;0,075501;24,122556;25,754183;0,0171;1,7033;0,58;58,19;0,00;0,36;30,51;;133,201;133,211;4,0596990;19,69200;1,10600;-0,00500;0,0623198;;63,85;137,00;;;
MLR max [g/s];0,3483;138;19,72200;1,10200;0,015000;97,725;92,79;-7,9601;0,000;101,080;32,100;0,000;387,950;413,850;28,70;846,383;263,183;0,000;575,400;586,100;558,200;313,850;;;;;0,00;0,00;0,00;3,00;5,16;15,000;28,449;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;400,5794;35,15843;147,6138;0,11409505;0,11409505;-0,00050;3,11062;18,8518;21,932917;0,074707;24,091977;25,700385;0,0168;1,6818;0,60;59,87;0,00;0,35;30,23;;135,156;133,211;4,0114024;19,70000;1,10300;0,00600;0,0617493;;63,73;138,00;;;
Max at [s];314;139;19,70900;1,09800;0,005000;100,150;93,54;-8,1000;0,000;101,084;32,100;0,000;388,450;414,250;28,70;846,083;263,183;0,000;574,700;586,000;558,100;313,850;;;;;0,00;0,00;0,00;3,00;5,16;14,954;28,449;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;407,5108;32,02109;119,3212;0,12744141;0,12744141;-0,00168;2,83604;19,2593;22,189083;0,066609;24,404772;26,025684;0,0152;1,5185;0,61;61,39;0,00;0,36;30,73;;137,091;137,143;4,0808132;19,69400;1,11000;0,00000;0,0620943;;63,59;139,00;;;
MLR 060s [g/s];0,1432;140;19,70100;1,09500;0,006000;97,475;94,11;-8,2400;0,000;101,080;32,100;0,000;389,050;414,950;28,70;846,317;263,183;0,000;575,500;585,900;558,100;313,850;;;;;0,00;0,00;0,00;3,00;5,16;14,967;28,460;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;403,1723;16,70269;56,4496;0,24171956;0,24171956;0,00259;1,48646;19,6625;21,873856;0,060528;24,095228;25,699305;0,0136;1,3626;0,63;62,75;0,00;0,36;30,53;;139,007;137,143;4,0373670;19,68400;1,11900;0,02200;0,0623219;;63,45;140,00;;;
MLR 120s [g/s];0,1597;141;19,70300;1,09200;0,020000;99,925;94,05;-8,5500;0,000;101,072;32,100;0,000;389,450;414,950;28,70;846,450;263,190;0,000;576,000;585,800;558,100;313,850;;;;;0,00;0,00;0,00;3,00;5,16;15,015;28,476;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;411,0175;18,49572;62,6768;0,22253418;0,22253418;0,00125;1,63851;20,0735;22,135669;0,061139;24,408699;26,006907;0,0139;1,3928;0,64;64,14;0,00;0,36;31,07;;140,908;141,003;4,1159293;19,67700;1,12200;0,01500;0,0627856;;63,14;141,00;;;
MLR 180s [g/s];0,1751;142;19,70700;1,09400;0,018000;99,325;94,48;-8,6600;0,000;101,072;32,100;0,000;389,550;414,450;28,70;846,450;263,190;0,000;576,200;585,700;558,000;313,850;;;;;0,00;0,00;0,00;3,00;5,16;14,971;28,489;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;409,4968;39,40136;123,6267;0,10407511;0,10407511;0,00261;3,49572;20,4830;22,066279;0,056645;24,338431;25,894142;0,0129;1,2848;0,66;65,43;0,00;0,36;31,00;;142,805;141,003;4,1007009;19,67600;1,12300;0,02200;0,0627503;;63,03;142,00;;;
MLR 240s [g/s];0,1906;143;19,71100;1,10100;0,026000;98,675;94,59;-8,7899;0,000;101,072;32,100;0,000;390,050;415,250;28,70;846,317;263,190;0,000;575,900;585,700;557,900;313,850;;;;;0,00;0,00;0,00;3,00;5,16;14,990;28,462;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;408,9700;37,22921;114,3234;0,11000570;0,11000570;-0,00050;3,28515;20,8920;21,979857;0,055478;24,274227;25,842515;0,0126;1,2559;0,67;66,68;0,00;0,36;30,85;;144,668;144,765;4,0954255;19,67700;1,12000;0,00600;0,0629157;;62,90;143,00;;;
MLR 300s [g/s];0,1990;144;19,71200;1,10700;0,015000;96,300;93,90;-8,9100;0,000;101,072;32,100;0,000;390,650;415,950;28,70;845,517;263,190;0,000;573,600;585,600;557,900;313,850;;;;;0,00;0,00;0,00;3,00;5,16;15,013;28,476;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;402,1899;17,01501;59,4407;0,23670451;0,23670451;0,00142;1,50710;21,2942;21,697049;0,062770;23,998758;25,553010;0,0141;1,4050;0,68;68,09;0,00;0,36;30,41;;146,480;144,765;4,0275294;19,67900;1,12000;0,01600;0,0626785;;62,78;144,00;;;
MLR 360s [g/s];0,1928;145;19,70500;1,11100;0,009000;96,850;94,03;-9,2300;0,000;101,072;32,100;0,000;391,150;416,350;28,70;845,250;263,190;0,000;573,000;585,500;557,800;313,850;;;;;0,00;0,00;0,00;3,00;5,16;14,985;28,473;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;404,4477;17,54406;59,7958;0,23085531;0,23085531;0,00065;1,55014;21,6986;21,745009;0,061390;24,082590;25,634120;0,0138;1,3785;0,70;69,47;0,00;0,36;30,55;;148,251;148,378;4,0501388;19,67600;1,12100;0,01200;0,0628924;;62,46;145,00;;;
MLR Test [g/s];0,1607;146;19,69500;1,11200;0,004000;94,325;93,88;-9,3401;0,000;101,072;32,100;0,000;391,450;416,750;28,70;845,250;263,190;0,000;573,100;585,400;557,800;313,850;;;;;0,00;0,00;0,00;3,00;5,17;14,969;28,452;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;399,4400;41,34755;144,7020;0,09674072;0,09674072;-0,00239;3,64921;22,0981;21,451452;0,063046;23,775697;25,312356;0,0140;1,3979;0,71;70,86;0,00;0,35;30,09;;149,989;148,378;3,9999922;19,67800;1,12100;-0,00400;0,0629628;;62,35;146,00;;;
Results SEA;;147;19,69000;1,10600;0,008000;93,825;93,00;-9,4601;0,000;101,074;32,100;0,000;391,950;417,050;28,70;845,350;263,190;0,000;573,500;585,400;557,700;313,850;;;;;0,00;0,00;0,00;3,00;5,17;14,985;28,468;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;397,2268;36,19033;146,0021;0,10991414;0,10991414;0,00008;3,19831;22,4953;21,380871;0,072461;23,727737;25,247232;0,0160;1,6025;0,73;72,47;0,00;0,35;29,99;;151,678;151,812;3,9778290;19,67800;1,12000;0,00900;0,0628208;;62,23;147,00;;;
SEA max [m²/kg];430,5;148;19,68600;1,10300;-0,005000;95,700;94,33;-9,5900;0,000;101,072;32,100;0,000;392,150;416,950;28,70;845,450;263,190;0,000;573,900;585,300;557,700;313,850;;;;;0,00;0,00;0,00;3,00;5,17;14,992;28,476;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;401,3025;16,51680;53,4854;0,24330648;0,24330648;-0,00240;1,45883;22,8966;21,587945;0,058210;23,969766;25,485640;0,0130;1,2995;0,74;73,77;0,00;0,35;30,23;;153,351;151,812;4,0186433;19,68000;1,12000;-0,00400;0,0628557;;62,10;148,00;;;
Max at [s];498;149;19,69200;1,11000;0,006000;94,600;94,26;-9,9100;0,000;101,080;32,100;0,000;392,650;417,950;28,70;845,517;263,190;0,000;574,200;585,200;557,700;313,850;;;;;0,00;0,00;0,00;3,00;5,17;14,990;28,468;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;398,3604;17,40424;57,3031;0,22920736;0,22920736;0,00026;1,54726;23,2950;21,449848;0,058988;23,846799;25,383343;0,0131;1,3116;0,75;75,08;0,00;0,35;30,11;;155,005;155,114;3,9891810;19,67700;1,12600;0,01000;0,0627974;;61,78;149,00;;;
SEA 060s [m²/kg];79,4;150;19,70000;1,11900;0,000000;97,875;94,55;-10,0200;0,000;101,080;32,100;0,000;392,950;417,750;28,70;845,683;263,190;0,000;574,800;585,200;557,600;313,850;;;;;0,00;0,00;0,00;3,00;5,17;15,017;28,438;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;408,3986;39,90018;123,4299;0,10249837;0,10249837;-0,00223;3,53105;23,7034;21,809649;0,055908;24,265332;25,796774;0,0127;1,2634;0,76;76,34;0,00;0,36;30,78;;156,661;155,114;4,0897040;19,67000;1,13000;-0,00300;0,0633201;;61,67;150,00;;;
SEA 120s [m²/kg];89,3;151;19,69400;1,12200;0,022000;92,100;94,99;-10,1500;0,000;101,080;32,100;0,000;393,250;418,250;28,70;845,850;263,190;0,000;575,400;585,100;557,600;313,850;;;;;0,00;0,00;0,00;3,00;5,17;15,019;28,468;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;396,3087;34,53113;97,9081;0,11492920;0,11492920;0,00231;3,05929;24,0997;21,148369;0,051220;23,547559;25,044543;0,0113;1,1237;0,78;77,47;0,00;0,35;29,99;;158,288;158,322;3,9686350;19,66400;1,13200;0,02100;0,0633693;;61,54;151,00;;;
SEA 180s [m²/kg];93,5;152;19,68400;1,12300;0,015000;95,800;93,99;-10,2799;0,000;101,080;32,100;0,000;393,650;418,450;28,70;845,883;263,190;0,000;575,600;585,000;557,600;313,850;;;;;0,00;0,00;0,00;3,00;5,17;14,960;28,470;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;403,0061;16,19818;55,6173;0,24914551;0,24914551;0,00217;1,43724;24,5027;21,558030;0,061847;24,028109;25,541883;0,0139;1,3837;0,79;78,85;0,00;0,36;30,50;;159,876;158,322;4,0357030;19,66700;1,13100;0,02000;0,0632145;;61,41;152,00;;;
SEA 240s [m²/kg];96,7;153;19,67700;1,12000;0,022000;94,975;93,58;-10,6100;0,000;101,074;32,100;0,000;393,950;418,750;28,70;845,917;263,190;0,000;575,800;585,000;557,500;313,850;;;;;0,00;0,00;0,00;3,00;5,17;14,990;28,492;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;399,9115;17,47279;64,4631;0,22919718;0,22919718;0,00405;1,54927;24,9026;21,456829;0,066207;23,933538;25,440206;0,0148;1,4754;0,80;80,32;0,00;0,36;30,31;;161,455;161,457;4,0047143;19,66900;1,12700;0,03000;0,0630246;;61,08;153,00;;;
SEA 300s [m²/kg];99,9;154;19,67600;1,12000;0,006000;93,450;94,26;-10,7100;0,000;101,080;32,100;0,000;394,450;419,250;28,70;845,883;263,190;0,000;575,800;584,900;557,500;313,850;;;;;0,00;0,00;0,00;3,00;5,18;15,042;28,476;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;395,7688;41,32824;136,2610;0,09589640;0,09589640;0,00083;3,65709;25,2984;21,270373;0,058997;23,755674;25,249249;0,0131;1,3049;0,82;81,63;0,00;0,35;29,90;;162,990;161,457;3,9632292;19,67500;1,12300;0,01300;0,0629163;;60,98;154,00;;;
SEA 360s [m²/kg];110,3;155;19,67700;1,12100;0,016000;96,450;93,48;-10,8401;0,000;101,082;32,100;0,000;394,550;419,250;28,70;845,450;263,190;0,000;574,700;584,800;557,400;313,850;;;;;0,00;0,00;0,00;3,00;5,18;15,023;28,476;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;402,2473;34,52300;129,6404;0,11667887;0,11667887;0,00027;3,05318;25,7006;21,606356;0,067233;24,137031;25,648081;0,0151;1,5105;0,83;83,14;0,00;0,36;30,37;;164,513;164,549;4,0281046;19,67500;1,12300;0,01000;0,0629518;;60,85;155,00;;;
SEA Test [m²/kg];103,3;156;19,67900;1,12100;0,012000;100,475;92,44;-10,9700;0,000;101,080;32,100;0,000;394,750;419,050;28,70;845,383;263,190;0,000;574,600;584,700;557,400;313,850;;;;;0,00;0,00;0,00;3,00;5,18;15,036;28,473;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;411,8384;16,95681;73,9930;0,24321493;0,24321493;0,00008;1,49875;26,1124;22,046993;0,078428;24,641763;26,158659;0,0180;1,7971;0,85;84,94;0,00;0,36;31,09;;166,067;164,549;4,1241501;19,67100;1,12600;0,00900;0,0631660;;60,72;156,00;;;
Results SPR;;157;19,67600;1,12000;-0,004000;95,525;94,03;-11,2899;0,000;101,082;32,100;0,000;395,050;419,250;28,60;845,050;263,190;0,000;573,800;584,600;557,300;313,850;;;;;0,00;0,00;0,00;3,00;5,18;15,002;28,476;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;402,7664;18,12442;61,7496;0,22253418;0,22253418;-0,00182;1,59952;26,5152;21,488887;0,061411;24,036225;25,508638;0,0137;1,3722;0,86;86,31;0,00;0,36;30,35;;167,604;167,580;4,0333025;19,66900;1,12800;-0,00100;0,0633795;;60,40;157,00;;;
SPR max [m²/s];0,033;158;19,67800;1,12000;0,009000;96,625;93,85;-11,3900;0,000;101,072;32,100;0,000;395,150;419,050;28,70;845,083;263,190;0,000;574,000;584,500;557,300;313,850;;;;;0,00;0,00;0,00;3,00;5,18;15,036;28,476;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;406,7667;39,71316;138,8587;0,10256958;0,10256958;-0,00202;3,51558;26,9220;21,609524;0,063326;24,177281;25,639603;0,0142;1,4223;0,88;87,73;0,00;0,36;30,67;;169,105;167,580;4,0733618;19,66300;1,13600;-0,00200;0,0636534;;60,30;158,00;;;
Max at [s];505;159;19,67800;1,12600;-0,004000;94,650;92,85;-11,5300;0,000;101,074;32,100;0,000;395,350;419,350;28,70;845,317;263,190;0,000;574,700;584,500;557,300;313,850;;;;;0,00;0,00;0,00;3,00;5,18;14,954;28,454;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;405,1022;33,34079;135,4597;0,12167358;0,12167358;-0,00219;2,94855;27,3271;21,382125;0,074009;23,934970;25,387959;0,0165;1,6459;0,90;89,38;0,00;0,36;30,53;;170,595;170,553;4,0566934;19,65500;1,14200;-0,00300;0,0640698;;60,16;159,00;;;
SPR 060s [m²/s];0,011;160;19,68000;1,13000;0,010000;94,300;92,49;-11,6600;0,000;101,074;32,100;0,000;395,750;419,550;28,70;845,217;263,190;0,000;574,500;584,500;557,200;313,850;;;;;0,00;0,00;0,00;3,00;5,18;14,985;28,460;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;404,7453;16,43314;70,2372;0,24664307;0,24664307;0,00233;1,46174;27,7318;21,331767;0,077935;23,902758;25,340245;0,0173;1,7299;0,91;91,11;0,00;0,36;30,65;;172,059;170,553;4,0531197;19,64700;1,15000;0,02100;0,0641672;;60,03;160,00;;;
SPR 120s [m²/s];0,013;161;19,67700;1,13200;-0,003000;95,800;93,01;-11,9900;0,000;101,074;32,100;0,000;395,750;419,450;28,70;845,283;263,190;0,000;574,800;584,400;557,200;313,850;;;;;0,00;0,00;0,00;3,00;5,18;14,992;28,465;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;409,7543;17,03991;67,3007;0,24080404;0,24080404;0,00311;1,51177;28,1416;21,500756;0,072353;24,092115;25,534902;0,0162;1,6184;0,93;92,73;0,00;0,36;31,03;;173,520;173,496;4,1032799;19,64100;1,15200;0,02500;0,0644530;;59,70;161,00;;;
SPR 180s [m²/s];0,015;162;19,67000;1,13100;0,021000;94,400;93,04;-12,1100;0,000;101,080;32,100;0,000;396,150;420,150;28,70;845,250;263,190;0,000;574,800;584,400;557,100;313,850;;;;;0,00;0,00;0,00;3,00;5,19;14,987;28,494;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;408,1864;37,73362;147,8306;0,10832723;0,10832723;0,00309;3,35835;28,5498;21,332296;0,071939;23,927511;25,377115;0,0160;1,5992;0,94;94,32;0,00;0,36;30,93;;174,973;173,496;4,0875791;19,63500;1,16000;0,02500;0,0647151;;59,58;162,00;;;
SPR 240s [m²/s];0,017;163;19,66400;1,12700;0,020000;93,925;93,92;-12,2400;0,000;101,072;32,100;0,000;396,450;420,250;28,70;845,483;263,190;0,000;575,600;584,300;557,100;313,850;;;;;0,00;0,00;0,00;3,00;5,19;15,027;28,468;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;410,6470;32,23408;108,8164;0,12757365;0,12757365;0,00176;2,86385;28,9604;21,270506;0,062528;23,876272;25,309631;0,0139;1,3863;0,96;95,71;0,00;0,37;31,08;;176,412;176,400;4,1122188;19,62500;1,16800;0,01800;0,0652977;;59,45;163,00;;;
SPR 300s [m²/s];0,018;164;19,66700;1,12300;0,030000;99,000;93,29;-12,3601;0,000;101,082;32,100;0,000;396,750;420,750;28,60;845,417;263,190;0,000;575,600;584,200;557,000;313,850;;;;;0,00;0,00;0,00;3,00;5,19;15,011;28,476;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;424,4864;47,63695;177,1978;0,08923340;0,08923340;0,00065;4,22437;29,3849;21,829339;0,069315;24,522107;26,005486;0,0158;1,5790;0,97;97,29;0,00;0,38;32,09;;177,882;176,400;4,2508067;19,61700;1,17400;0,01200;0,0657731;;59,33;164,00;;;
SPR 360s [m²/s];0,018;165;19,66900;1,12300;0,013000;96,650;93,91;-12,4601;0,000;101,082;32,100;0,000;396,950;420,750;28,60;845,517;263,190;0,000;576,000;584,100;557,000;313,850;;;;;0,00;0,00;0,00;3,00;5,19;14,964;28,478;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;419,5348;17,82387;59,8875;0,23570760;0,23570760;0,00122;1,57136;29,8044;21,563262;0,062643;24,235419;25,688507;0,0141;1,4096;0,99;98,70;0,00;0,37;31,70;;179,362;179,293;4,2012212;19,61700;1,16800;0,01500;0,0658085;;59,23;165,00;;;
SPR Test [m²/s];0,016;166;19,67500;1,12600;0,010000;92,775;93,63;-12,7999;0,000;101,074;32,100;0,000;397,150;421,150;28,70;845,417;263,190;0,000;575,800;584,100;556,900;313,850;;;;;0,00;0,00;0,00;3,00;5,19;14,971;28,478;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;408,3522;16,03720;56,8475;0,25498454;0,25498454;0,00045;1,41518;30,2128;21,121251;0,065610;23,750594;25,185855;0,0145;1,4475;1,00;100,15;0,00;0,36;30,84;;180,775;179,293;4,0892390;19,62600;1,16200;0,01100;0,0653917;;58,89;166,00;;;
