General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;189;14,23100;5,32200;0,047000;83,800;82,58;-71,6201;0,000;100,990;27,300;0,000;575,850;632,250;25,00;1126,350;263,190;0,000;836,400;869,100;854,100;325,250;;;;;0,00;0,00;0,00;3,00;2,35;15,584;24,759;0,60;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;448,2459;24,03489;261,8615;0,18756104;0,18756104;0,00284;1,72367;169,5337;16,250881;0,192466;26,496381;29,091494;0,0491;4,8837;7,09;704,53;0,00;0,32;32,87;;895,818;897,148;4,5080091;19,11900;1,34700;0,02500;0,0935803;;0,17;189,00;;;
;;190;14,36300;5,02700;0,048000;88,600;87,04;-71,6501;0,000;100,990;27,300;0,000;570,350;624,250;25,10;1126,517;263,190;0,000;837,200;868,900;854,000;325,250;;;;;0,00;0,00;0,00;3,00;2,35;15,614;24,769;0,60;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;349,0619;0,00000;0,0000;0,00503540;0,00503540;0,00041;51,67870;169,8828;16,790195;0,139760;27,114242;29,676629;0,0364;3,6176;7,12;708,15;0,00;0,26;25,59;;893,201;897,148;3,5105158;19,57200;1,06000;0,00800;0,0703617;;0,14;190,00;;;
;;191;14,60200;4,75200;0,042000;94,775;91,67;-71,6802;0,000;100,986;27,300;0,000;563,650;614,850;25,00;1126,450;263,190;0,000;837,100;868,700;854,100;325,150;;;;;0,00;0,00;0,00;3,00;2,36;15,582;24,748;0,60;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;276,9535;77,80855;655,9674;0,03579712;0,03579712;0,00243;5,62742;170,1597;17,468344;0,088027;27,877994;30,410335;0,0235;2,3349;7,15;710,48;0,00;0,20;20,24;;890,164;891,551;2,7853218;19,90400;0,80100;0,02100;0,0535666;;0,11;191,00;;;
;;192;14,83700;4,37100;0,051000;90,450;94,46;-71,7201;0,000;100,992;27,300;0,000;556,750;605,050;25,00;1126,150;263,190;0,000;836,300;868,600;854,100;325,250;;;;;0,00;0,00;0,00;3,00;2,36;15,622;24,759;0,60;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;210,9245;59,25805;417,9062;0,03579712;0,03579712;0,00042;4,43693;170,3706;17,170533;0,057977;27,067258;29,415437;0,0150;1,4875;7,16;711,97;0,00;0,16;15,43;;886,798;891,551;2,1212675;20,14000;0,65200;0,00800;0,0414500;;0,07;192,00;;;
;;193;15,16800;4,06200;0,043000;89,275;96,05;-71,7501;0,000;100,988;27,300;0,000;550,150;595,650;25,00;1126,017;263,190;0,000;835,900;868,500;854,200;325,250;;;;;0,00;0,00;0,00;3,00;2,36;15,597;24,740;0,59;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;176,2398;60,66794;359,4421;0,02921549;0,02921549;0,00087;4,21899;170,5469;17,160659;0,041364;26,731010;28,941790;0,0105;1,0442;7,17;713,01;0,00;0,12;12,76;;883,206;884,660;1,7724440;20,28100;0,51700;0,01100;0,0346295;;0,04;193,00;;;
;;194;15,54600;3,72800;0,035000;86,050;98,43;-71,7802;0,000;100,988;27,300;0,000;543,650;586,650;25,00;1125,717;263,190;0,000;835,000;868,500;854,200;325,250;;;;;0,00;0,00;0,00;3,00;2,36;15,618;24,756;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;139,4162;44,33352;131,4768;0,03162638;0,03162638;-0,00258;3,17618;170,6863;16,948269;0,016838;26,088254;28,151704;0,0042;0,4135;7,17;713,43;0,00;0,10;10,05;;879,467;884,660;1,4021090;20,41800;0,43500;-0,01200;0,0277155;;0,01;194,00;;;
;;195;15,96500;3,26100;0,016000;83,575;99,08;-71,8101;0,000;100,992;27,300;0,000;537,550;578,150;25,00;1125,183;263,190;0,000;833,400;868,500;854,200;325,250;;;;;0,00;0,00;0,00;3,00;2,36;15,610;24,753;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;111,1524;0,00000;124,2122;0,01994832;0,01994832;-0,00137;3,98491;170,7974;16,797256;0,010273;25,565688;27,496610;0,0025;0,2464;7,18;713,67;0,00;0,08;8,02;;875,599;877,061;1,1178600;20,52300;0,35700;-0,00400;0,0222832;;-0,02;195,00;;;
;;196;16,39600;2,83100;0,026000;84,900;99,76;-71,8201;0,000;100,992;27,300;0,000;531,650;569,950;25,00;1124,850;263,190;0,000;832,400;868,500;854,200;325,250;;;;;0,00;0,00;0,00;3,00;2,36;15,605;24,767;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;90,6060;0,00000;0,0000;0,00835164;0,00835164;0,00042;8,02325;170,8881;17,023566;0,003392;25,625753;27,471828;0,0008;0,0813;7,18;713,75;0,00;0,07;6,61;;871,647;877,061;0,9112250;20,60400;0,30500;0,00800;0,0179155;;-0,03;196,00;;;
;;197;16,87600;2,25400;0,021000;86,125;100,03;-71,8301;0,000;100,994;27,300;0,000;526,050;562,150;25,00;1124,983;263,190;0,000;832,600;868,600;854,300;325,250;;;;;0,00;0,00;0,00;3,00;2,36;15,620;24,772;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;74,6784;0,00000;15,7317;0,01084391;0,01084391;0,00042;5,25872;170,9627;17,236961;0,000709;25,673672;27,435519;0,0002;0,0170;7,18;713,77;0,00;0,06;5,48;;867,642;869,100;0,7510406;20,66800;0,26400;0,00800;0,0145783;;-0,04;197,00;;;
;;198;17,31000;1,80800;0,020000;83,200;100,27;-71,8401;0,000;100,994;27,300;0,000;520,550;554,750;25,00;1124,817;263,190;0,000;832,000;868,700;854,300;325,250;;;;;0,00;0,00;0,00;3,00;2,36;15,593;24,767;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;61,8385;0,00000;0,0000;0,00500488;0,00500488;0,00027;9,12133;171,0246;17,030996;-0,001724;25,101678;26,750852;-0,0004;-0,0402;7,18;713,77;0,00;0,05;4,51;;863,604;869,100;0,6219102;20,71600;0,22300;0,00700;0,0122148;;-0,05;198,00;;;
;;199;17,92500;1,34700;0,007000;83,725;100,29;-71,8401;0,000;100,994;27,300;0,000;515,350;547,650;25,00;1124,617;263,190;0,000;831,300;868,800;854,300;325,250;;;;;0,00;0,00;0,00;3,00;2,36;15,595;24,780;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;51,2129;0,00000;0,0000;-0,00166829;-0,00166829;0,00118;-23,80577;171,0758;17,170622;-0,001916;25,054664;26,624986;-0,0004;-0,0445;7,18;713,77;0,00;0,04;3,79;;859,549;860,998;0,5150481;20,75600;0,19900;0,01300;0,0100320;;-0,05;199,00;;;
;;200;18,54900;1,06000;0,025000;82,425;100,31;-71,8401;0,000;100,994;27,300;0,000;510,350;540,850;25,00;1124,283;263,190;0,000;830,200;868,900;854,300;325,250;;;;;0,00;0,00;0,00;3,00;2,36;15,582;24,751;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;42,6308;0,00000;0,0000;0,00583903;0,00583903;0,00299;5,70411;171,1184;17,120049;-0,002092;24,738502;26,216948;-0,0005;-0,0478;7,18;713,77;0,00;0,03;3,22;;855,486;860,998;0,4287375;20,78600;0,17500;0,02500;0,0083753;;-0,05;200,00;;;
;;201;19,11900;0,80100;0,008000;82,850;100,29;-71,8501;0,000;100,986;27,300;0,000;505,550;534,450;25,00;1124,550;263,190;0,000;830,800;869,000;854,400;325,250;;;;;0,00;0,00;0,00;3,00;2,36;15,606;24,759;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;39,3066;0,00000;0,0000;0,00583903;0,00583903;0,00133;5,11272;171,1577;17,245421;-0,001856;24,685287;26,096433;-0,0004;-0,0422;7,18;713,77;0,00;0,03;2,92;;851,433;852,881;0,3953065;20,80300;0,16100;0,01400;0,0076647;;-0,06;201,00;;;
;;202;19,57200;0,65200;0,021000;81,800;100,27;-71,8501;0,000;100,988;27,300;0,000;500,950;528,450;25,00;1124,150;263,190;0,000;829,500;869,100;854,400;325,250;;;;;0,00;0,00;0,00;3,00;2,36;15,521;24,761;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;33,7445;0,00000;0,0000;-0,00083415;-0,00083415;0,00300;-31,93235;171,1915;17,214288;-0,001637;24,416517;25,756879;-0,0004;-0,0368;7,18;713,77;0,00;0,03;2,57;;847,399;852,881;0,3393682;20,82100;0,14900;0,02500;0,0065924;;-0,06;202,00;;;
;;203;19,90400;0,51700;0,008000;82,600;100,33;-71,8501;0,000;100,990;27,400;0,000;496,650;522,750;25,00;1123,850;263,190;0,000;828,500;869,200;854,400;325,250;;;;;0,00;0,00;0,00;3,00;2,37;15,612;24,785;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;32,2783;0,00000;0,0000;0,00083415;0,00083415;-0,00050;29,99415;171,2237;17,372984;-0,002233;24,430093;25,713946;-0,0005;-0,0501;7,18;713,77;0,00;0,03;2,36;;843,387;844,831;0,3246224;20,83300;0,14200;0,00200;0,0062463;;-0,06;203,00;;;
;;204;20,14000;0,43500;0,011000;80,700;100,30;-71,8501;0,000;100,990;27,400;0,000;492,550;517,350;25,00;1123,717;263,190;0,000;827,900;869,400;854,400;325,250;;;;;0,00;0,00;0,00;3,00;2,37;15,585;24,769;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;29,7082;0,00000;0,0000;-0,00583903;-0,00583903;-0,00064;-3,98157;171,2535;17,243333;-0,001946;24,047604;25,258406;-0,0004;-0,0429;7,18;713,77;0,00;0,02;2,18;;839,405;844,831;0,2987750;20,84200;0,13600;0,00100;0,0057918;;-0,06;204,00;;;
;;205;20,28100;0,35700;-0,012000;81,975;100,28;-71,8401;0,000;100,990;27,400;0,000;488,750;512,350;25,00;1123,850;263,190;0,000;828,000;869,600;854,500;325,250;;;;;0,00;0,00;0,00;3,00;2,37;15,624;24,791;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;29,0336;0,00000;0,0000;-0,00583903;-0,00583903;-0,00173;-3,75395;171,2825;17,446444;-0,001765;24,143152;25,308939;-0,0004;-0,0390;7,18;713,77;0,00;0,02;2,09;;835,454;836,888;0,2919907;20,84800;0,13000;-0,00600;0,0055937;;-0,05;205,00;;;
;;206;20,41800;0,30500;-0,004000;82,500;100,26;-71,8401;0,000;100,988;27,400;0,000;485,150;507,550;25,00;1123,717;263,190;0,000;827,400;869,800;854,500;325,250;;;;;0,00;0,00;0,00;3,00;2,37;15,555;24,769;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;27,6899;0,00000;0,0000;0,00083415;0,00083415;-0,00252;24,84683;171,3102;17,567038;-0,001603;24,130974;25,245132;-0,0004;-0,0353;7,18;713,77;0,00;0,02;1,96;;831,536;836,888;0,2784769;20,85500;0,12500;-0,01100;0,0052975;;-0,05;206,00;;;
;;207;20,52300;0,26400;0,008000;82,550;100,24;-71,8401;0,000;100,984;27,400;0,000;481,650;503,050;25,00;1124,017;263,190;0,000;828,000;870,000;854,600;325,250;;;;;0,00;0,00;0,00;3,00;2,37;15,605;24,772;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;23,7375;0,00000;0,0000;0,00083415;0,00083415;0,00183;23,32579;171,3339;17,636092;-0,001424;24,051058;25,119661;-0,0003;-0,0312;7,18;713,77;0,00;0,02;1,82;;827,643;829,057;0,2387280;20,86300;0,12000;0,01700;0,0045255;;-0,05;207,00;;;
;;208;20,60400;0,22300;0,008000;83,275;100,26;-71,8401;0,000;100,984;27,400;0,000;478,250;498,650;25,00;1124,017;263,190;0,000;827,700;870,200;854,700;325,250;;;;;0,00;0,00;0,00;3,00;2,37;15,570;24,769;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;23,0844;0,00000;0,0000;-0,00583903;-0,00583903;-0,00004;-3,17226;171,3570;17,776221;-0,001560;24,071031;25,097792;-0,0003;-0,0342;7,18;713,77;0,00;0,02;1,71;;823,776;829,057;0,2321595;20,86900;0,11600;0,00500;0,0043652;;-0,05;208,00;;;
;;209;20,66800;0,19900;0,007000;82,500;100,18;-71,8301;0,000;100,992;27,400;0,000;475,050;494,450;25,00;1124,383;263,190;0,000;828,500;870,400;854,800;325,250;;;;;0,00;0,00;0,00;3,00;2,37;15,605;24,775;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;21,6440;0,00000;0,0000;-0,00583903;-0,00583903;0,00106;-2,93532;171,3786;17,752802;-0,000809;23,878470;24,853615;-0,0002;-0,0175;7,18;713,77;0,00;0,02;1,63;;819,942;821,340;0,2176737;20,87300;0,11100;0,01200;0,0040988;;-0,04;209,00;;;
;;210;20,71600;0,17500;0,013000;81,600;100,26;-71,8301;0,000;100,988;27,400;0,000;471,850;490,450;25,10;1124,683;263,190;0,000;829,000;870,700;854,900;325,250;;;;;0,00;0,00;0,00;3,00;2,37;15,578;24,769;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;20,1414;0,00000;0,0000;0,00000000;0,00000000;0,00137;Infinity;171,3988;17,715471;-0,001576;23,667747;24,600714;-0,0003;-0,0338;7,18;713,77;0,00;0,02;1,53;;816,137;821,340;0,2025618;20,87800;0,10700;0,01400;0,0038224;;-0,04;210,00;;;
;;211;20,75600;0,16100;0,025000;81,000;100,29;-71,8301;0,000;100,988;27,400;0,000;468,950;486,750;25,10;1124,783;263,190;0,000;829,000;870,900;855,000;325,250;;;;;0,00;0,00;0,00;3,00;2,37;15,555;24,775;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,8362;0,00000;0,0000;0,00583903;0,00583903;0,00231;2,50955;171,4166;17,704711;-0,001892;23,507998;24,400295;-0,0004;-0,0403;7,18;713,77;0,00;0,01;1,40;;812,359;813,742;0,1793785;20,88500;0,10200;0,02000;0,0033875;;-0,04;211,00;;;
;;212;20,78600;0,14900;0,014000;84,450;100,25;-71,8401;0,000;100,988;27,400;0,000;466,050;483,150;25,00;1125,183;263,190;0,000;829,900;871,100;855,100;325,250;;;;;0,00;0,00;0,00;3,00;2,37;15,578;24,764;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;16,9998;0,00000;0,0000;0,00583903;0,00583903;0,00124;2,42774;171,4336;18,133982;-0,001459;23,929077;24,807067;-0,0003;-0,0316;7,18;713,77;0,00;0,01;1,31;;808,609;813,742;0,1709668;20,89100;0,09900;0,01300;0,0031516;;-0,05;212,00;;;
;;213;20,80300;0,14200;0,025000;84,950;100,21;-71,8401;0,000;100,990;27,400;0,000;463,250;479,550;25,00;1125,383;263,196;0,000;830,200;871,300;855,200;325,250;;;;;0,00;0,00;0,00;3,00;2,37;15,595;24,783;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;16,9104;0,00000;0,0000;-0,00083415;-0,00083415;-0,00149;-15,75657;171,4505;18,242467;-0,001132;23,927607;24,769528;-0,0002;-0,0245;7,18;713,77;0,00;0,01;1,22;;804,892;806,265;0,1700676;20,89600;0,09500;-0,00400;0,0031150;;-0,05;213,00;;;
;;214;20,82100;0,13600;0,002000;84,975;100,21;-71,8401;0,000;100,986;27,400;0,000;460,550;476,250;25,10;1125,517;263,196;0,000;830,400;871,500;855,200;325,250;;;;;0,00;0,00;0,00;3,00;2,37;15,574;24,761;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;16,1146;0,00000;0,0000;0,00083415;0,00083415;-0,00149;15,13323;171,4666;18,298555;-0,001102;23,861286;24,674710;-0,0002;-0,0237;7,18;713,77;0,00;0,01;1,16;;801,208;806,265;0,1620650;20,89900;0,09300;-0,00400;0,0029592;;-0,05;214,00;;;
;;215;20,83300;0,13000;0,001000;85,225;100,21;-71,8401;0,000;100,988;27,400;0,000;458,050;473,050;25,10;1125,517;263,196;0,000;830,200;871,600;855,300;325,250;;;;;0,00;0,00;0,00;3,00;2,38;15,620;24,759;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;15,5389;0,00000;0,0000;-0,00583903;-0,00583903;-0,00182;-2,02643;171,4822;18,375394;-0,001056;23,831415;24,611834;-0,0002;-0,0227;7,18;713,77;0,00;0,01;1,10;;797,555;798,915;0,1562746;20,90200;0,09000;-0,00600;0,0028413;;-0,05;215,00;;;
;;216;20,84200;0,12500;-0,006000;85,800;100,20;-71,8301;0,000;100,988;27,400;0,000;455,650;470,050;25,10;1125,550;263,196;0,000;829,900;871,900;855,400;325,250;;;;;0,00;0,00;0,00;3,00;2,38;15,606;24,783;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;14,0069;0,00000;0,0000;-0,00583903;-0,00583903;-0,00004;-1,94166;171,4962;18,485771;-0,000993;23,848947;24,602650;-0,0002;-0,0213;7,18;713,77;0,00;0,01;1,05;;793,931;798,915;0,1408679;20,90500;0,08800;0,00500;0,0025467;;-0,04;216,00;;;
;;217;20,84800;0,12000;-0,011000;83,475;100,26;-71,8301;0,000;100,990;27,400;0,000;453,450;467,250;25,10;1125,817;263,196;0,000;830,500;872,100;855,400;325,250;;;;;0,00;0,00;0,00;3,00;2,38;15,641;24,793;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;13,9700;0,00000;0,0000;0,00166829;0,00166829;-0,00230;6,38385;171,5102;18,277766;-0,001554;23,466741;24,180913;-0,0003;-0,0328;7,18;713,77;0,00;0,01;0,98;;790,337;791,688;0,1404962;20,90800;0,08600;-0,00900;0,0025677;;-0,04;217,00;;;
;;218;20,85500;0,11600;0,017000;84,900;100,19;-71,8301;0,000;100,990;27,400;0,000;451,250;464,550;25,10;1126,117;263,196;0,000;831,200;872,200;855,500;325,250;;;;;0,00;0,00;0,00;3,00;2,38;15,614;24,783;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;13,2314;0,00000;0,0000;-0,00667318;-0,00667318;-0,00069;-1,52866;171,5234;18,477995;-0,000865;23,608714;24,304549;-0,0002;-0,0183;7,18;713,77;0,00;0,01;0,97;;786,774;791,688;0,1330686;20,90900;0,08400;0,00100;0,0024064;;-0,04;218,00;;;
;;219;20,86300;0,11100;0,005000;84,900;100,19;-71,8201;0,000;100,990;27,400;0,000;451,250;464,550;25,10;1126,283;263,196;0,000;831,400;872,500;855,500;325,250;;;;;0,00;0,00;0,00;3,00;2,38;15,595;24,807;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;12,3053;0,00000;0,0000;-0,00083415;-0,00083415;-0,00053;-11,55114;171,5357;18,477995;-0,000865;23,608714;24,304549;-0,0002;-0,0183;7,18;713,77;0,00;0,01;0,91;;783,240;784,578;0,1237540;20,91200;0,08200;0,00200;0,0022380;;-0,03;219,00;;;
;;220;20,86900;0,10700;0,012000;85,575;100,17;-71,8301;0,000;100,990;27,400;0,000;449,050;461,950;25,10;1126,517;263,196;0,000;831,900;872,600;855,600;325,250;;;;;0,00;0,00;0,00;3,00;2,38;15,614;24,777;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;11,0823;0,00000;-12,4766;0,01251221;0,01251221;0,00128;0,72952;171,5468;18,596692;-0,000732;23,644529;24,323774;-0,0002;-0,0155;7,18;713,77;0,00;0,01;0,87;;779,733;784,578;0,1114546;20,91400;0,08000;0,01300;0,0020036;;-0,04;220,00;;;
;;221;20,87300;0,10200;0,014000;86,275;100,23;-71,8401;0,000;100,986;27,400;0,000;447,050;459,450;25,10;1126,650;263,196;0,000;832,000;872,800;855,700;325,250;;;;;0,00;0,00;0,00;3,00;2,38;15,601;24,785;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;9,7363;0,00000;0,0000;0,00500488;0,00500488;0,00178;1,72084;171,5565;18,714319;-0,001255;23,688109;24,345156;-0,0003;-0,0266;7,18;713,77;0,00;0,01;0,80;;776,252;777,577;0,0979179;20,91800;0,07800;0,01600;0,0017496;;-0,05;221,00;;;
;;222;20,87800;0,09900;0,020000;86,625;100,18;-71,8401;0,000;100,994;27,400;0,000;445,150;457,050;25,00;1126,717;263,196;0,000;832,000;873,000;855,700;325,250;;;;;0,00;0,00;0,00;3,00;2,38;15,614;24,777;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;10,7010;0,00000;0,0000;-0,00083415;-0,00083415;-0,00020;-10,02308;171,5672;18,792218;-0,000789;23,685616;24,318793;-0,0002;-0,0167;7,18;713,77;0,00;0,01;0,80;;772,801;777,577;0,1076204;20,91800;0,07700;0,00400;0,0019138;;-0,05;222,00;;;
;;223;20,88500;0,09500;0,013000;86,350;100,20;-71,8401;0,000;100,988;27,400;0,000;443,250;454,750;25,10;1126,883;263,196;0,000;832,300;873,200;855,700;325,250;;;;;0,00;0,00;0,00;3,00;2,38;15,614;24,796;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;10,2447;0,00000;0,0000;0,00000000;0,00000000;-0,00054;Infinity;171,5775;18,802534;-0,000963;23,597468;24,209698;-0,0002;-0,0203;7,18;713,77;0,00;0,01;0,76;;769,383;770,693;0,1030309;20,92000;0,07600;0,00200;0,0018310;;-0,05;223,00;;;
;;224;20,89100;0,09300;-0,004000;88,500;100,15;-71,8401;0,000;100,996;27,400;0,000;441,350;452,550;25,00;1126,950;263,196;0,000;832,300;873,300;855,800;325,250;;;;;0,00;0,00;0,00;3,00;2,38;15,616;24,785;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;9,7799;0,00000;0,0000;0,00000000;0,00000000;-0,00038;Infinity;171,5872;19,076103;-0,000529;23,838178;24,443112;-0,0001;-0,0113;7,18;713,77;0,00;0,01;0,73;;765,993;770,693;0,0983565;20,92200;0,07400;0,00300;0,0017230;;-0,05;224,00;;;
